18,2023-02-13 10:30,Isabella Rodriguez,2023-02-13 10:30,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 09:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella maintains work focus at counter but shows minor attentional drift.) ; Focus on immediate counter duties to anchor attention and reduce drift.'}, {'sim_time': '2023-02-13 09:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella works at counter but shows repeated minor drift from competing stimuli.) ; Focus on order fulfillment; minimize phone checks to stabilize attention.'}, {'sim_time': '2023-02-13 09:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts at counter; competing stimuli disrupt work focus.) ; Focus on completing pending orders to stabilize attention.'}, {'sim_time': '2023-02-13 10:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella shows task focus but recurrent minor drift from environmental stimuli.) ; Focus on order processing; minimize phone distractions to stabilize attention.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts repeatedly at counter; competing stimuli disrupt work focus.) ; Sort pending inventory tasks to reduce cognitive load and regain focus.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,partial,med,slipping,low,,low,,"['phone vibrations', 'background chatter', 'espresso machine noise']",Isabella’s focus is eroding; anchor to a single pending task to rebuild stability.,reset_plan,Isabella drifts at counter; competing stimuli disrupt work focus despite effort.,Repeated drift signals fatigue; reset needed to break cycle of minor disruptions.,,work,2023-02-13 10:30,,Opening the cafe and greeting the first wave of customers.,Focus on one invoice to rebuild stability amid distractions.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,2023-02-13 10:30,Focus on one invoice to rebuild stability amid distractions.,2023-02-13 10:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-02-13 10:45,Isabella Rodriguez,2023-02-13 10:45,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 09:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella works at counter but shows repeated minor drift from competing stimuli.) ; Focus on order fulfillment; minimize phone checks to stabilize attention.'}, {'sim_time': '2023-02-13 09:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts at counter; competing stimuli disrupt work focus.) ; Focus on completing pending orders to stabilize attention.'}, {'sim_time': '2023-02-13 10:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella shows task focus but recurrent minor drift from environmental stimuli.) ; Focus on order processing; minimize phone distractions to stabilize attention.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts repeatedly at counter; competing stimuli disrupt work focus.) ; Sort pending inventory tasks to reduce cognitive load and regain focus.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts at counter; competing stimuli disrupt work focus despite effort.) ; Focus on one invoice to rebuild stability amid distractions.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,partial,med,slipping,low,task completion vs. distractions,low,,"['phone vibrations', 'background chatter', 'espresso machine noise']",Isabella’s focus fractures under persistent environmental noise; anchor to one task.,reset_plan,Isabella struggles to sustain focus amid cafe stimuli; minor drift persists.,Repeated drift signals fatigue; reset needed to stabilize attention on core tasks.,,work,2023-02-13 10:45,,Opening the cafe and greeting the first wave of customers.,Quick scan of cafe admin tasks to minimize cognitive load and stabilize focus.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,,2023-02-13 10:45,Quick scan of cafe admin tasks to minimize cognitive load and stabilize focus.,2023-02-13 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-02-13 11:00,Isabella Rodriguez,2023-02-13 11:00,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 09:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts at counter; competing stimuli disrupt work focus.) ; Focus on completing pending orders to stabilize attention.'}, {'sim_time': '2023-02-13 10:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella shows task focus but recurrent minor drift from environmental stimuli.) ; Focus on order processing; minimize phone distractions to stabilize attention.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts repeatedly at counter; competing stimuli disrupt work focus.) ; Sort pending inventory tasks to reduce cognitive load and regain focus.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts at counter; competing stimuli disrupt work focus despite effort.) ; Focus on one invoice to rebuild stability amid distractions.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain focus amid cafe stimuli; minor drift persists.) ; Quick scan of cafe admin tasks to minimize cognitive load and stabilize focus.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,partial,med,slipping,low,task completion vs. environmental distractions,low,,"['espresso machine noise', 'customer chatter', 'phone vibrations', 'pending orders']",Isabella’s focus is fragmented; prioritize one task to anchor attention.,reset_plan,Isabella struggles to sustain work focus amid persistent cafe distractions.,Repeated drift signals cognitive overload; reset needed to stabilize attention.,,work,2023-02-13 11:00,,Opening the cafe and greeting the first wave of customers.,Focus on finalizing a single order to anchor attention and reduce fragmentation.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 11:00,Focus on finalizing a single order to anchor attention and reduce fragmentation.,2023-02-13 11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-02-13 11:15,Isabella Rodriguez,2023-02-13 11:15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 10:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella shows task focus but recurrent minor drift from environmental stimuli.) ; Focus on order processing; minimize phone distractions to stabilize attention.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts repeatedly at counter; competing stimuli disrupt work focus.) ; Sort pending inventory tasks to reduce cognitive load and regain focus.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts at counter; competing stimuli disrupt work focus despite effort.) ; Focus on one invoice to rebuild stability amid distractions.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain focus amid cafe stimuli; minor drift persists.) ; Quick scan of cafe admin tasks to minimize cognitive load and stabilize focus.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain work focus amid persistent cafe distractions.) ; Focus on finalizing a single order to anchor attention and reduce fragmentation.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,partial,med,slipping,low,,low,,"['espresso machine hiss', 'ceramic mug clinks', 'background chatter', 'phone vibrations']",Isabella’s focus fragments under persistent cafe noise; anchor to one task.,reset_plan,Isabella struggles to sustain work focus amid recurring distractions at the counter.,Repeated drift signals fatigue; competing stimuli outpace current coping strategies.,,work,2023-02-13 11:15,,Opening the cafe and greeting the first wave of customers.,Sort emails and plan tasks to reduce cognitive load amid distractions.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 11:15,Sort emails and plan tasks to reduce cognitive load amid distractions.,2023-02-13 11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-02-13 11:30,Isabella Rodriguez,2023-02-13 11:30,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 10:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts repeatedly at counter; competing stimuli disrupt work focus.) ; Sort pending inventory tasks to reduce cognitive load and regain focus.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts at counter; competing stimuli disrupt work focus despite effort.) ; Focus on one invoice to rebuild stability amid distractions.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain focus amid cafe stimuli; minor drift persists.) ; Quick scan of cafe admin tasks to minimize cognitive load and stabilize focus.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain work focus amid persistent cafe distractions.) ; Focus on finalizing a single order to anchor attention and reduce fragmentation.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain work focus amid recurring distractions at the counter.) ; Sort emails and plan tasks to reduce cognitive load amid distractions.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,partial,med,slipping,med,persistent distractions at the counter,low,,"['espresso machine noise', 'customer chatter', 'phone vibrations', 'greeting duties']",Isabella’s focus fractures under competing stimuli; anchor to one micro-task.,switch_topic,Isabella drifts amid cafe stimuli; cognitive load strategies insufficient.,Repeated drift signals fatigue; micro-task anchoring may stabilize attention.,,work,2023-02-13 11:30,,Opening the cafe and greeting the first wave of customers.,Focus solely on next customer order to reduce cognitive load.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 11:30,Focus solely on next customer order to reduce cognitive load.,2023-02-13 11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-02-13 11:45,Isabella Rodriguez,2023-02-13 11:45,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 10:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts at counter; competing stimuli disrupt work focus despite effort.) ; Focus on one invoice to rebuild stability amid distractions.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain focus amid cafe stimuli; minor drift persists.) ; Quick scan of cafe admin tasks to minimize cognitive load and stabilize focus.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain work focus amid persistent cafe distractions.) ; Focus on finalizing a single order to anchor attention and reduce fragmentation.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain work focus amid recurring distractions at the counter.) ; Sort emails and plan tasks to reduce cognitive load amid distractions.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts amid cafe stimuli; cognitive load strategies insufficient.) ; Focus solely on next customer order to reduce cognitive load.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,off_track,med,fragile,high,inability to sustain focus amid distractions,med,,"['espresso machine hiss', 'ceramic mug clinks', 'background chatter', 'phone vibrations', 'customer interactions']",Isabella’s focus is eroding; anchor to one micro-task to rebuild stability.,reset_plan,Isabella’s work focus is fragmented by persistent cafe stimuli and rumination.,Repeated drift signals and emotional residue indicate plan failure; reset required.,,work,2023-02-13 11:45,,Opening the cafe and greeting the first wave of customers.,Break down tasks into micro-steps to regain focus and control.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 11:45,Break down tasks into micro-steps to regain focus and control.,2023-02-13 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-02-13 12:00,Isabella Rodriguez,2023-02-13 12:00,Hobbs_Cafe:counter,work,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 10:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain focus amid cafe stimuli; minor drift persists.) ; Quick scan of cafe admin tasks to minimize cognitive load and stabilize focus.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain work focus amid persistent cafe distractions.) ; Focus on finalizing a single order to anchor attention and reduce fragmentation.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain work focus amid recurring distractions at the counter.) ; Sort emails and plan tasks to reduce cognitive load amid distractions.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts amid cafe stimuli; cognitive load strategies insufficient.) ; Focus solely on next customer order to reduce cognitive load.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella’s work focus is fragmented by persistent cafe stimuli and rumination.) ; Break down tasks into micro-steps to regain focus and control.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,partial,med,slipping,med,cafe distractions and cognitive load,med,,"['environmental noise (clatter, laughter)', 'email notifications', 'customer interactions', 'rumination about task completion']",Isabella needs a micro-break to reset focus before task fragmentation worsens.,reset_plan,Isabella struggles with sustained focus amid persistent cafe stimuli and rumination.,Persistent distractions and emotional residue signal need for plan reset to restore alignment.,,lunch,2023-02-13 12:00,,Enjoying a social lunch while discussing party plans with friends.,Step away from work to reduce cognitive load and restore attention stability.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 12:00,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,Step away from work to reduce cognitive load and restore attention stability.,2023-02-13 12:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-02-13 12:15,Isabella Rodriguez,2023-02-13 12:15,lunch_spot,lunch,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 11:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain work focus amid persistent cafe distractions.) ; Focus on finalizing a single order to anchor attention and reduce fragmentation.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain work focus amid recurring distractions at the counter.) ; Sort emails and plan tasks to reduce cognitive load amid distractions.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts amid cafe stimuli; cognitive load strategies insufficient.) ; Focus solely on next customer order to reduce cognitive load.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella’s work focus is fragmented by persistent cafe stimuli and rumination.) ; Break down tasks into micro-steps to regain focus and control.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella struggles with sustained focus amid persistent cafe stimuli and rumination.) ; Step away from work to reduce cognitive load and restore attention stability.'}]",Isabella Rodriguez is at lunch_spot doing lunch.,partial,med,slipping,med,work fragmentation and cognitive load,low,,"['email pings', 'laughter from nearby table', 'aroma of food', 'social conversation']",Isabella’s focus drifts when work themes resurface; anchor to social context.,switch_topic,Isabella’s attention wavers between lunch and unresolved work rumination.,"Social setting intended to reset focus, but work themes persist; redirect to present.",,lunch,2023-02-13 12:15,,Enjoying a social lunch while discussing party plans with friends.,Shift attention to social context; discuss non-work topics with nearby patrons.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,,2023-02-13 12:15,Shift attention to social context; discuss non-work topics with nearby patrons.,2023-02-13 12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-02-13 12:30,Isabella Rodriguez,2023-02-13 12:30,lunch_spot,lunch,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella struggles to sustain work focus amid recurring distractions at the counter.) ; Sort emails and plan tasks to reduce cognitive load amid distractions.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts amid cafe stimuli; cognitive load strategies insufficient.) ; Focus solely on next customer order to reduce cognitive load.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella’s work focus is fragmented by persistent cafe stimuli and rumination.) ; Break down tasks into micro-steps to regain focus and control.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella struggles with sustained focus amid persistent cafe stimuli and rumination.) ; Step away from work to reduce cognitive load and restore attention stability.'}, {'sim_time': '2023-02-13 12:15', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella’s attention wavers between lunch and unresolved work rumination.) ; Shift attention to social context; discuss non-work topics with nearby patrons.'}]",Isabella Rodriguez is at lunch_spot doing lunch.,partial,med,slipping,med,unresolved work tasks and cognitive load,med,,"['email pings', 'cafe stimuli residue', 'social conversation', 'party planning logistics']",Isabella’s focus splits between social recovery and work rumination—anchor to present moment.,switch_topic,"Isabella’s attention drifts between lunch and lingering work concerns, reducing engagement.","Social break intended for recovery, but work rumination persists, fragmenting focus.",,lunch,2023-02-13 12:30,,Enjoying a social lunch while discussing party plans with friends.,Eat lunch while briefly noting work tasks to ease rumination.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,,,,2023-02-13 12:30,Eat lunch while briefly noting work tasks to ease rumination.,2023-02-13 12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-02-13 12:45,Isabella Rodriguez,2023-02-13 12:45,lunch_spot,lunch,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella drifts amid cafe stimuli; cognitive load strategies insufficient.) ; Focus solely on next customer order to reduce cognitive load.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella’s work focus is fragmented by persistent cafe stimuli and rumination.) ; Break down tasks into micro-steps to regain focus and control.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella struggles with sustained focus amid persistent cafe stimuli and rumination.) ; Step away from work to reduce cognitive load and restore attention stability.'}, {'sim_time': '2023-02-13 12:15', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella’s attention wavers between lunch and unresolved work rumination.) ; Shift attention to social context; discuss non-work topics with nearby patrons.'}, {'sim_time': '2023-02-13 12:30', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella’s attention drifts between lunch and lingering work concerns, reducing engagement.) ; Eat lunch while briefly noting work tasks to ease rumination.'}]",Isabella Rodriguez is at lunch_spot doing lunch.,partial,med,slipping,high,unresolved work tasks and cafe stimuli,med,,"['email pings', 'social conversation', 'cafe environment noise']",Isabella’s work rumination is hijacking social time; anchor to present moment.,switch_topic,Isabella’s focus drifts between lunch and unresolved work concerns.,Persistent rumination and external stimuli disrupt intended social engagement.,,lunch,2023-02-13 12:45,,Enjoying a social lunch while discussing party plans with friends.,"Shift focus to social interaction, using conversation to anchor attention away from work rumination.",,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,,,,,,2023-02-13 12:45,"Shift focus to social interaction, using conversation to anchor attention away from work rumination.",2023-02-13 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-02-13 13:00,Isabella Rodriguez,2023-02-13 13:00,lunch_spot,lunch,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella’s work focus is fragmented by persistent cafe stimuli and rumination.) ; Break down tasks into micro-steps to regain focus and control.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella struggles with sustained focus amid persistent cafe stimuli and rumination.) ; Step away from work to reduce cognitive load and restore attention stability.'}, {'sim_time': '2023-02-13 12:15', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella’s attention wavers between lunch and unresolved work rumination.) ; Shift attention to social context; discuss non-work topics with nearby patrons.'}, {'sim_time': '2023-02-13 12:30', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella’s attention drifts between lunch and lingering work concerns, reducing engagement.) ; Eat lunch while briefly noting work tasks to ease rumination.'}, {'sim_time': '2023-02-13 12:45', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella’s focus drifts between lunch and unresolved work concerns.) ; Shift focus to social interaction, using conversation to anchor attention away from work rumination.'}]",Isabella Rodriguez is at lunch_spot doing lunch.,partial,med,slipping,high,unresolved work tasks and cafe stimuli,med,,"['email pings', 'cafe environment noise', 'social conversation']",Isabella’s work rumination is hijacking social time; anchor to present conversation.,switch_topic,Isabella struggles to disengage from work rumination during lunch with friends.,Persistent work themes and stimuli are pulling focus; social context needs reinforcement.,,lunch,2023-02-13 13:00,,Enjoying a social lunch while discussing party plans with friends.,Redirect focus to friends' stories; minimize work-related distractions.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,,,,,,,,2023-02-13 13:00,Redirect focus to friends' stories; minimize work-related distractions.,2023-02-13 13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
