17,2023-02-13 10:15,Isabella Rodriguez,2023-02-13 10:15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 09:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella’s focus drifts due to unresolved email pull at the cafe.) ; Shift to low-cognitive admin; physically separate from phone to reduce email pull.'}, {'sim_time': '2023-02-13 09:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella remains stuck in email distraction cycle despite repeated interventions.) ; Shift focus to low-cognitive-load tasks; physically distance from phone.'}, {'sim_time': '2023-02-13 09:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated interventions.) ; Briefly address urgent emails to reduce fixation, then shift focus.'}, {'sim_time': '2023-02-13 09:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated interventions) ; Shift focus to tangible task: review and sort cafe inventory sheets'}, {'sim_time': '2023-02-13 10:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus shifts.) ; Clear desk, disable notifications, and prep non-digital task materials.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,off_track,med,fragile,high,email distraction cycle,med,,"['phone vibrations', 'background chatter', 'urgent email pull']",Isabella’s fixation on emails is overriding planned cafe tasks; reset to non-digital focus.,reset_plan,Coach Isabella remains trapped in email distraction despite repeated focus shifts.,Repeated failed interventions signal deeper fixation; requires structural reset.,,work,2023-02-13 10:15,,Opening the cafe and greeting the first wave of customers.,Shift focus to physical inventory check to break email fixation cycle.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,2023-02-13 10:15,Shift focus to physical inventory check to break email fixation cycle.,2023-02-13 10:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-02-13 10:30,Isabella Rodriguez,2023-02-13 10:30,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 09:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella remains stuck in email distraction cycle despite repeated interventions.) ; Shift focus to low-cognitive-load tasks; physically distance from phone.'}, {'sim_time': '2023-02-13 09:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated interventions.) ; Briefly address urgent emails to reduce fixation, then shift focus.'}, {'sim_time': '2023-02-13 09:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated interventions) ; Shift focus to tangible task: review and sort cafe inventory sheets'}, {'sim_time': '2023-02-13 10:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus shifts.) ; Clear desk, disable notifications, and prep non-digital task materials.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus shifts.) ; Shift focus to physical inventory check to break email fixation cycle.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,off_track,high,fragile,high,email distraction cycle,high,,"['phone vibrations', 'background chatter', 'espresso machine noise']",Isabella’s fixation persists; physical task shift failed—reset with sensory grounding.,reset_plan,Coach Isabella remains trapped in email distraction despite repeated focus interventions.,Repeated failed shifts indicate deep fixation; sensory reset needed to break cycle.,,work,2023-02-13 10:30,,Opening the cafe and greeting the first wave of customers.,"Reset focus: 5-minute tactile task (e.g., sorting papers) before minimal email review.",,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,2023-02-13 10:30,"Reset focus: 5-minute tactile task (e.g., sorting papers) before minimal email review.",2023-02-13 10:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-02-13 10:45,Isabella Rodriguez,2023-02-13 10:45,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 09:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated interventions.) ; Briefly address urgent emails to reduce fixation, then shift focus.'}, {'sim_time': '2023-02-13 09:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated interventions) ; Shift focus to tangible task: review and sort cafe inventory sheets'}, {'sim_time': '2023-02-13 10:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus shifts.) ; Clear desk, disable notifications, and prep non-digital task materials.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus shifts.) ; Shift focus to physical inventory check to break email fixation cycle.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus interventions.) ; Reset focus: 5-minute tactile task (e.g., sorting papers) before minimal email review.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,off_track,med,fragile,high,email distraction and inability to shift focus,high,,"['phone vibrations', 'background chatter', 'urgent email notifications']",Isabella’s fixation on emails is overriding all focus interventions; reset to non-digital anchor task.,reset_plan,Coach Isabella remains trapped in email distraction despite repeated physical task shifts.,Persistent rumination and failed interventions signal deep attentional drift requiring a hard reset.,,work,2023-02-13 10:45,,Opening the cafe and greeting the first wave of customers.,"Clear desk, disable notifications, and anchor focus on tangible task.",,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,,,2023-02-13 10:45,"Clear desk, disable notifications, and anchor focus on tangible task.",2023-02-13 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-02-13 11:00,Isabella Rodriguez,2023-02-13 11:00,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 09:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated interventions) ; Shift focus to tangible task: review and sort cafe inventory sheets'}, {'sim_time': '2023-02-13 10:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus shifts.) ; Clear desk, disable notifications, and prep non-digital task materials.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus shifts.) ; Shift focus to physical inventory check to break email fixation cycle.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus interventions.) ; Reset focus: 5-minute tactile task (e.g., sorting papers) before minimal email review.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated physical task shifts.) ; Clear desk, disable notifications, and anchor focus on tangible task.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,off_track,high,fragile,high,email distraction and inability to focus on tangible tasks,high,,"['phone vibrations', 'background chatter', 'espresso machine noise', 'internal frustration']","Coach Isabella’s fixation persists; externalize focus with a timed, non-negotiable physical task.",reset_plan,"Coach Isabella remains trapped in email distraction, despite repeated focus interventions.",Repeated failed interventions signal deeper attentional capture; reset required to break cycle.,,work,2023-02-13 11:00,,Opening the cafe and greeting the first wave of customers.,Shift to hands-on restocking for 15 mins; no emails or screens allowed.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 11:00,Shift to hands-on restocking for 15 mins; no emails or screens allowed.,2023-02-13 11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-02-13 11:15,Isabella Rodriguez,2023-02-13 11:15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 10:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus shifts.) ; Clear desk, disable notifications, and prep non-digital task materials.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus shifts.) ; Shift focus to physical inventory check to break email fixation cycle.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus interventions.) ; Reset focus: 5-minute tactile task (e.g., sorting papers) before minimal email review.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated physical task shifts.) ; Clear desk, disable notifications, and anchor focus on tangible task.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction, despite repeated focus interventions.) ; Shift to hands-on restocking for 15 mins; no emails or screens allowed.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,off_track,high,fragile,high,email distraction and failed focus interventions,high,,"['phone vibrations', 'background chatter', 'espresso machine noise', 'internal frustration']",Isabella’s focus is locked in a cycle of distraction; reset requires radical environmental shift.,reset_plan,Coach Isabella remains trapped in email distraction despite repeated physical task interventions.,"Persistent failure to break email fixation signals need for structural change, not incremental adjustments.",,work,2023-02-13 11:15,,Opening the cafe and greeting the first wave of customers.,Shift to low-cognitive-load admin to reset focus from email fixation.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 11:15,Shift to low-cognitive-load admin to reset focus from email fixation.,2023-02-13 11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-02-13 11:30,Isabella Rodriguez,2023-02-13 11:30,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 10:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus shifts.) ; Shift focus to physical inventory check to break email fixation cycle.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus interventions.) ; Reset focus: 5-minute tactile task (e.g., sorting papers) before minimal email review.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated physical task shifts.) ; Clear desk, disable notifications, and anchor focus on tangible task.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction, despite repeated focus interventions.) ; Shift to hands-on restocking for 15 mins; no emails or screens allowed.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated physical task interventions.) ; Shift to low-cognitive-load admin to reset focus from email fixation.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,off_track,high,fragile,high,email distraction and inability to break fixation cycle,high,,"['phone vibrations', 'background chatter', 'espresso machine noise', 'internal frustration']","Coach Isabella’s fixation persists; tactile reset alone is insufficient—require structural boundary (e.g., timed email block).",reset_plan,Coach Isabella remains stuck in email distraction despite repeated focus interventions.,Persistent off-track behavior despite multiple corrective actions signals systemic attention failure.,,work,2023-02-13 11:30,,Opening the cafe and greeting the first wave of customers.,Set 15-min timer for emails; close tabs after; tactile reset post-block.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 11:30,Set 15-min timer for emails; close tabs after; tactile reset post-block.,2023-02-13 11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-02-13 11:45,Isabella Rodriguez,2023-02-13 11:45,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 10:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated focus interventions.) ; Reset focus: 5-minute tactile task (e.g., sorting papers) before minimal email review.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated physical task shifts.) ; Clear desk, disable notifications, and anchor focus on tangible task.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction, despite repeated focus interventions.) ; Shift to hands-on restocking for 15 mins; no emails or screens allowed.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated physical task interventions.) ; Shift to low-cognitive-load admin to reset focus from email fixation.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated focus interventions.) ; Set 15-min timer for emails; close tabs after; tactile reset post-block.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,off_track,med,fragile,high,email distraction and focus interventions,high,,"['phone vibrations', 'background chatter', 'espresso machine noise', 'unresolved emails']",Coach Isabella’s focus is hijacked by email; tactile reset alone isn’t working—need radical environment shift.,reset_plan,Coach Isabella remains trapped in email distraction despite repeated interventions.,Persistent email fixation signals deeper attentional capture; current tactics insufficient for reset.,,work,2023-02-13 11:45,,Opening the cafe and greeting the first wave of customers.,Step away from workspace; walk to cafe counter for water and grounding.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 11:45,Step away from workspace; walk to cafe counter for water and grounding.,2023-02-13 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-02-13 12:00,Isabella Rodriguez,2023-02-13 12:00,Hobbs_Cafe:counter,work,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 10:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated physical task shifts.) ; Clear desk, disable notifications, and anchor focus on tangible task.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction, despite repeated focus interventions.) ; Shift to hands-on restocking for 15 mins; no emails or screens allowed.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated physical task interventions.) ; Shift to low-cognitive-load admin to reset focus from email fixation.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated focus interventions.) ; Set 15-min timer for emails; close tabs after; tactile reset post-block.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated interventions.) ; Step away from workspace; walk to cafe counter for water and grounding.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,off_track,high,fragile,high,email distraction and failure to reset focus,high,,"['email pings', 'cafe noise', 'physical task avoidance']",Isabella’s fixation on emails is overriding all interventions; reset requires radical disengagement.,reset_plan,Coach Isabella remains trapped in email distraction despite repeated focus interventions.,Persistent failure to shift focus despite multiple interventions indicates systemic drift.,,lunch,2023-02-13 12:00,,Enjoying a social lunch while discussing party plans with friends.,"Step away from workspace; no screens, focus on ambient cafe sounds.",,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 12:00,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,"Step away from workspace; no screens, focus on ambient cafe sounds.",2023-02-13 12:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-02-13 12:15,Isabella Rodriguez,2023-02-13 12:15,lunch_spot,lunch,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 11:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction, despite repeated focus interventions.) ; Shift to hands-on restocking for 15 mins; no emails or screens allowed.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated physical task interventions.) ; Shift to low-cognitive-load admin to reset focus from email fixation.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated focus interventions.) ; Set 15-min timer for emails; close tabs after; tactile reset post-block.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated interventions.) ; Step away from workspace; walk to cafe counter for water and grounding.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Coach Isabella remains trapped in email distraction despite repeated focus interventions.) ; Step away from workspace; no screens, focus on ambient cafe sounds.'}]",Isabella Rodriguez is at lunch_spot doing lunch.,off_track,med,fragile,high,email distraction and inability to disengage from work,high,,"['email pings', 'social conversation', 'ambient cafe sounds']",Coach Isabella’s fixation persists; physical reset failed—require cognitive boundary enforcement.,reset_plan,Isabella remains mentally tethered to emails despite lunch setting and repeated interventions.,Persistent email rumination overrides social/environmental cues; requires structural intervention.,,lunch,2023-02-13 12:15,,Enjoying a social lunch while discussing party plans with friends.,Step away from device; focus on ambient sounds and social presence to reset attention.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,,2023-02-13 12:15,Step away from device; focus on ambient sounds and social presence to reset attention.,2023-02-13 12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-02-13 12:30,Isabella Rodriguez,2023-02-13 12:30,lunch_spot,lunch,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated physical task interventions.) ; Shift to low-cognitive-load admin to reset focus from email fixation.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains stuck in email distraction despite repeated focus interventions.) ; Set 15-min timer for emails; close tabs after; tactile reset post-block.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Coach Isabella remains trapped in email distraction despite repeated interventions.) ; Step away from workspace; walk to cafe counter for water and grounding.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Coach Isabella remains trapped in email distraction despite repeated focus interventions.) ; Step away from workspace; no screens, focus on ambient cafe sounds.'}, {'sim_time': '2023-02-13 12:15', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella remains mentally tethered to emails despite lunch setting and repeated interventions.) ; Step away from device; focus on ambient sounds and social presence to reset attention.'}]",Isabella Rodriguez is at lunch_spot doing lunch.,off_track,med,fragile,high,email distraction and unresolved work tasks,high,,"['email pings', 'social conversation', 'ambient cafe noise']",Isabella’s attention remains tethered to work; social lunch fails to reset focus.,reset_plan,"Coach Isabella is mentally absent from lunch, fixated on emails despite interventions.",Repeated interventions fail; emotional residue and rumination signal deep distraction.,,lunch,2023-02-13 12:30,,Enjoying a social lunch while discussing party plans with friends.,Pause emails; focus on ambient conversation or cafe sounds to reset attention.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,,,,2023-02-13 12:30,Pause emails; focus on ambient conversation or cafe sounds to reset attention.,2023-02-13 12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
