llm_model,temp,agent,datetime_start_o,location_o,action_o,state_summary_o,environment_description_o,datetime_start_r,rumination_theme_r,emerging_thought_pattern_r,executive_insight_r,state_summary_r,reasoning_r,meta_rule_r,datetime_start_p,location_p,action_p,topic_p,state_summary_p,datetime_start_a,location_a,action_a,topic_a,drift_type_a,drift_topic_a,state_summary_a
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 12:30:00,lunch_spot,lunch,Hailey Johnson is at lunch_spot doing lunch.,"clatter of dishes, background chatter, phone pings with emails, aroma of coffee",2023-02-13 12:30:00,morning routine loop failure,external sensory distraction,Hailey must ignore digital pings and sensory noise to prevent a relapse into cognitive overwhelm after the morning loop.,"Hailey is at lunch after a morning loop, but sensory noise and digital pings threaten her fragile stability.","Hailey broke her loop, but the current high-stimulus environment and previous frustration make her focus highly volatile.",reset_plan,2023-02-13 12:30:00,lunch_spot,lunch,Quick lunch break to gather thoughts.,"Hailey remains at the lunch spot, prioritizing mindful eating to block out sensory noise and stabilize her fragile attention.",2023-02-13 12:30:00,lunch_spot,lunch,Quick lunch break to gather thoughts.,none,,"Hailey remains at the lunch spot, prioritizing mindful eating to block out sensory noise and stabilize her fragile attention."
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 12:45:00,lunch_spot,lunch,Hailey Johnson is at lunch_spot doing lunch.,"clatter of dishes, background chatter, phone pings with emails, aroma of coffee",2023-02-13 12:45:00,morning routine failure,sensory grounding,Hailey must ignore phone pings to maintain current grounding and prevent a return to the morning's circular avoidance.,"Hailey is at lunch, attempting sensory grounding while fighting off digital distractions and the residue of a failed morning.",Hailey broke the morning's loop but her focus remains highly susceptible to external noise and internal frustration from previous failures.,reset_plan,2023-02-13 12:45:00,lunch_spot,lunch,Quick lunch break to gather thoughts.,Hailey focuses on the immediate sensory experience of her lunch to ground herself and block out digital noise.,2023-02-13 12:45:00,lunch_spot,lunch,Quick lunch break to gather thoughts.,none,,Hailey focuses on the immediate sensory experience of her lunch to ground herself and block out digital noise.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 13:00:00,lunch_spot,lunch,Hailey Johnson is at lunch_spot doing lunch.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 13:00:00,morning failure residue and studio avoidance,avoidance disguised as sensory grounding,Hailey must terminate the lunch grounding and physically transition to the studio to stop the cycle of avoidance.,"Hailey is lingering at lunch, using sensory focus to avoid the studio after a series of morning failures.",Hailey is stuck in a high-fatigue avoidance loop. The lunch block has become a refuge from morning frustrations.,reset_plan,2023-02-13 13:00:00,writer_desk,writing,Deep focus on her novel project.,"Physically transitioning to the studio to organize supplies, easing back into the workspace with low-pressure tasks after a difficult morning.",2023-02-13 13:00:00,writer_desk,writing,Deep focus on her novel project.,none,,"Physically transitioning to the studio to organize supplies, easing back into the workspace with low-pressure tasks after a difficult morning."
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 13:15:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 13:15:00,morning productivity failures,compensatory hyper-fixation,"Hailey reached the desk, but previous loops make her focus brittle; avoid digital pings to prevent another spiral.","Hailey has successfully transitioned to her desk, yet her mental state remains fragile following a morning of circular loops and sensory overwhelm.","While Hailey is on task, her history of morning failures and current sensory environment suggest high volatility and potential for immediate drift.",reset_plan,2023-02-13 13:15:00,writer_desk,writing,Deep focus on her novel project.,Hailey engages in a low-pressure note review to ground her focus and prevent further rumination on morning productivity.,2023-02-13 13:15:00,writer_desk,writing,Deep focus on her novel project.,none,,Hailey engages in a low-pressure note review to ground her focus and prevent further rumination on morning productivity.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 13:30:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 13:30:00,morning productivity failures,low-pressure re-entry to creative flow,Silence the phone immediately to protect this fragile momentum and prevent a return to morning loops.,"Hailey is at her desk writing, but her focus is threatened by digital stimuli and morning residue.","Hailey has transitioned to work, but her history of loops and the glowing phone make her focus highly volatile.",reset_plan,2023-02-13 13:30:00,writer_desk,writing,Deep focus on her novel project.,"Hailey remains at her desk for writing, switching to a lower-effort drafting mode to stabilize her fragile focus and avoid distractions.",2023-02-13 13:30:00,writer_desk,writing,Deep focus on her novel project.,none,,"Hailey remains at her desk for writing, switching to a lower-effort drafting mode to stabilize her fragile focus and avoid distractions."
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 13:45:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 13:45:00,morning productivity failures,low-effort drafting as a defense against total shutdown,Hailey must silence her phone to protect her fragile drafting momentum and prevent a return to circular loops.,"Hailey is writing at her desk, but her focus remains fragile and threatened by digital distractions and past failures.","Hailey's focus is fragile and easily disrupted by external stimuli like the phone, requiring a reset to ensure she stays grounded.",reset_plan,2023-02-13 13:45:00,writer_desk,writing,Deep focus on her novel project.,Hailey is shifting to low-pressure drafting at her desk to maintain momentum while managing fragile focus and reducing cognitive load.,2023-02-13 13:45:00,writer_desk,writing,Deep focus on her novel project.,none,,Hailey is shifting to low-pressure drafting at her desk to maintain momentum while managing fragile focus and reducing cognitive load.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 14:00:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 14:00:00,morning productivity failures,lowering the bar to stay seated and avoid digital escapism,"Hailey is present but brittle; prioritize small, tactile drafting wins over digital engagement to maintain this fragile focus.","Hailey is drafting at her desk, battling morning residue and digital pull while maintaining a fragile focus block.",Hailey's history shows persistent fragility and rumination. A 240-minute block requires a reset to ensure manageable micro-goals prevent total burnout.,reset_plan,2023-02-13 14:00:00,writer_desk,writing,Deep focus on her novel project.,Focusing on small drafting wins to stay grounded at the desk and resist digital distractions during this fragile block.,2023-02-13 14:00:00,writer_desk,writing,Deep focus on her novel project.,none,,Focusing on small drafting wins to stay grounded at the desk and resist digital distractions during this fragile block.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 14:15:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 14:15:00,morning productivity failures,sustained low-effort output,Minimize digital distractions; Hailey’s fragile focus cannot withstand the phone's pull during this low-energy drafting phase.,Hailey maintains a tenuous grip on writing through low-pressure drafting while battling digital distractions and morning residue.,"Hailey has sustained effort, but the persistent fragility and glowing phone screen indicate high risk of imminent drift.",reset_plan,2023-02-13 14:15:00,writer_desk,writing,Deep focus on her novel project.,Continuing writing through low-intensity drafting to accommodate fragile focus and minimize digital distractions as per reset_plan rule.,2023-02-13 14:15:00,writer_desk,writing,Deep focus on her novel project.,none,,Continuing writing through low-intensity drafting to accommodate fragile focus and minimize digital distractions as per reset_plan rule.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 14:30:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 14:30:00,morning productivity failures,persistent low-intensity output,Hailey’s prolonged fragile state and low-intensity drafting suggest she is nearing total focus collapse; a reset is required.,"Hailey is maintaining writing through low-effort momentum, but her focus remains highly fragile and susceptible to digital distractions.","Constant fragility and morning residue indicate Hailey is exhausted from maintaining focus, making her current plan unsustainable without a reset.",reset_plan,2023-02-13 14:30:00,writer_desk,writing,Deep focus on her novel project.,"Hailey shifts to low-intensity administrative work to manage high fatigue and cognitive fragility, following the reset_plan guidance.",2023-02-13 14:30:00,writer_desk,writing,Deep focus on her novel project.,none,,"Hailey shifts to low-intensity administrative work to manage high fatigue and cognitive fragility, following the reset_plan guidance."
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 14:45:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 14:45:00,past failures and digital distractions,productive procrastination via admin tasks,Hailey must minimize digital interaction immediately; a brief physical stretch or analog task is required to break the fatigue.,Hailey is pivoting to low-effort admin work at her desk to cope with high fatigue and fragile focus.,"High fatigue and fragile attention necessitated a shift away from deep novel writing, requiring a new tactical approach.",reset_plan,2023-02-13 14:45:00,writer_desk,writing,Deep focus on her novel project.,Pivoting to low-effort admin to manage high fatigue and fragile focus while staying at the desk.,2023-02-13 14:45:00,writer_desk,writing,Deep focus on her novel project.,none,,Pivoting to low-effort admin to manage high fatigue and fragile focus while staying at the desk.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 15:00:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 15:00:00,past failures and digital distractions,task avoidance via administrative substitution,Hailey's focus has collapsed into admin; she needs a hard reset to return to novel drafting.,Hailey is struggling with high fatigue and has drifted from writing to low-effort admin tasks at her desk.,"High fatigue and fragile attention led Hailey to abandon writing for admin, necessitating a plan reset to recover focus.",reset_plan,2023-02-13 15:00:00,writer_desk,writing,Deep focus on her novel project.,Executing a plan reset; shifting from administrative avoidance to low-pressure writing prep to stabilize focus and manage fatigue.,2023-02-13 15:00:00,writer_desk,writing,Deep focus on her novel project.,none,,Executing a plan reset; shifting from administrative avoidance to low-pressure writing prep to stabilize focus and manage fatigue.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 15:15:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 15:15:00,novel progress versus exhaustion,digital escapism due to cognitive drain,Hailey’s focus is extremely vulnerable; the glowing phone is a high-risk trigger for total task abandonment.,"Hailey is attempting low-pressure writing, but high fatigue and environmental distractions threaten her fragile focus.","Despite the reset to writing prep, Hailey's sustained high fatigue and the phone's presence indicate she hasn't cognitively stabilized.",reset_plan,2023-02-13 15:15:00,writer_desk,writing,Deep focus on her novel project.,Switching to low-cognitive writing tasks to manage high fatigue while staying at the desk.,2023-02-13 15:15:00,writer_desk,writing,Deep focus on her novel project.,none,,Switching to low-cognitive writing tasks to manage high fatigue while staying at the desk.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 15:30:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 15:30:00,morning residue and digital distractions,Avoidance of deep work in favor of low-effort desk tasks due to exhaustion.,Hailey's high fatigue and environmental pulls are sabotaging deep focus; she needs a physical or sensory reset immediately.,"Hailey remains at her desk but is cognitively drained, struggling to maintain writing momentum against persistent fatigue and environmental distractions.",Consistent reports of high fatigue and fragile focus indicate that the current low-intensity strategy is failing to stabilize her attention.,reset_plan,2023-02-13 15:30:00,writer_desk,writing,Deep focus on her novel project.,Hailey shifts to low-intensity note organization to manage high fatigue while staying at her desk for her scheduled writing block.,2023-02-13 15:30:00,writer_desk,writing,Deep focus on her novel project.,none,,Hailey shifts to low-intensity note organization to manage high fatigue while staying at her desk for her scheduled writing block.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 15:45:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 15:45:00,task avoidance,productive procrastination via administrative busywork,Hailey's creative reserves are depleted; she needs a physical reset or sensory grounding to break the administrative loop.,"Hailey is physically present but cognitively exhausted, substituting administrative tasks for the deep focus required for her novel.","High fatigue and fragile focus have caused Hailey to drift into low-effort busywork for over an hour, necessitating a plan reset.",reset_plan,2023-02-13 15:45:00,writer_desk,writing,Deep focus on her novel project.,Pivoting to low-effort organization to manage cognitive exhaustion while staying within the scheduled writing block.,2023-02-13 15:45:00,writer_desk,writing,Deep focus on her novel project.,none,,Pivoting to low-effort organization to manage cognitive exhaustion while staying within the scheduled writing block.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 16:00:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 16:00:00,productivity avoidance,substituting admin tasks for creative effort,Hailey cannot force deep focus now. Reset to low-stakes sensory drafting or tactile notes to re-engage without mental strain.,"Hailey is at her desk but cognitively depleted, stuck in a cycle of administrative busywork instead of novel writing.","Chronic fatigue and environmental distractions have destabilized Hailey's focus, making the current deep-work plan ineffective and causing task-drift.",reset_plan,2023-02-13 16:00:00,writer_desk,writing,Deep focus on her novel project.,Resetting to low-pressure sensory notes at the desk to manage cognitive fatigue while maintaining current schedule alignment.,2023-02-13 16:00:00,writer_desk,writing,Deep focus on her novel project.,none,,Resetting to low-pressure sensory notes at the desk to manage cognitive fatigue while maintaining current schedule alignment.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 16:15:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 16:15:00,productive procrastination,substituting busywork for creativity,Hailey must step away; staying at the desk is breeding resentment and shallow busywork instead of creativity.,Hailey is cognitively depleted and stuck in a loop of administrative avoidance instead of novel writing.,"Persistent high fatigue and environmental distractions have broken Hailey's capacity for deep focus, requiring a strategic plan reset.",reset_plan,2023-02-13 16:15:00,writer_desk,writing,Deep focus on her novel project.,Hailey shifts to low-cognitive-load administrative tasks to address high fatigue while remaining in her workspace as planned.,2023-02-13 16:15:00,writer_desk,writing,Deep focus on her novel project.,none,,Hailey shifts to low-cognitive-load administrative tasks to address high fatigue while remaining in her workspace as planned.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 16:30:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 16:30:00,administrative avoidance,productive procrastination loop,Hailey is stuck in an administrative loop; continuing without a restorative break will only deepen the cognitive exhaustion.,"Hailey is at her desk but cognitively depleted, defaulting to busywork to avoid the novel due to extreme fatigue.",Prolonged high fatigue and a pattern of administrative avoidance indicate that the current plan is no longer viable without intervention.,reset_plan,2023-02-13 16:30:00,writer_desk,writing,Deep focus on her novel project.,Switching to a lower-load break to recover from cognitive exhaustion and break the administrative avoidance cycle.,2023-02-13 16:30:00,writer_desk,writing,Deep focus on her novel project.,none,,Switching to a lower-load break to recover from cognitive exhaustion and break the administrative avoidance cycle.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 16:45:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun",2023-02-13 16:45:00,avoiding novel through busywork,productive procrastination,Hailey must physically leave the desk to break the cycle of cognitive exhaustion and administrative avoidance.,"Hailey is cognitively depleted and stuck in an avoidance loop, substituting busywork for writing.",Repeated failure to engage with the novel despite staying at the desk confirms high fatigue and plan misalignment.,reset_plan,2023-02-13 16:45:00,writer_desk,writing,Deep focus on her novel project.,Pivoting to low-load administrative tasks at the desk to manage cognitive exhaustion while remaining in the scheduled slot.,2023-02-13 16:45:00,writer_desk,writing,Deep focus on her novel project.,none,,Pivoting to low-load administrative tasks at the desk to manage cognitive exhaustion while remaining in the scheduled slot.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 17:00:00,writer_desk,writing,Hailey Johnson is at writer_desk doing writing.,"soft evening light, quiet hum of the house, phone notifications muted, comfortable chair",2023-02-13 17:00:00,administrative avoidance of novel writing,substitution of busywork for creative effort,Hailey is forcing output while depleted; she must transition to actual rest to break the avoidance loop.,"Hailey remains at her desk but is mentally spent, cycling through low-value tasks to avoid the novel's creative demands.","Hailey is experiencing severe cognitive fatigue, leading to a persistent avoidance loop through administrative tasks despite being scheduled for deep focus.",reset_plan,2023-02-13 17:00:00,home:living_room,relax,Decompressing after a long writing session.,Hailey shifts to a low-effort break at her desk to address high cognitive exhaustion and break the avoidance loop.,2023-02-13 17:00:00,home:living_room,relax,Decompressing after a long writing session.,none,,Hailey shifts to a low-effort break at her desk to address high cognitive exhaustion and break the avoidance loop.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 17:15:00,home:living_room,relax,Hailey Johnson is at home:living_room doing relax.,"soft evening light, quiet hum of the house, phone notifications muted, comfortable chair",2023-02-13 17:15:00,administrative avoidance and novel guilt,passive recovery and sensory grounding,Hailey needs total mental detachment from the desk to recover from the morning's administrative avoidance loop.,"Hailey has transitioned to physical relaxation, but cognitive exhaustion remains high after a failed writing block.","Hailey moved to the living room as scheduled, but high cognitive depletion and prior avoidance loops make her focus fragile.",reset_plan,2023-02-13 17:15:00,home:living_room,relax,Decompressing after a long writing session.,"Hailey rests in the living room, prioritizing passive recovery to manage high cognitive fatigue and residual guilt from the morning.",2023-02-13 17:15:00,home:living_room,relax,Decompressing after a long writing session.,none,,"Hailey rests in the living room, prioritizing passive recovery to manage high cognitive fatigue and residual guilt from the morning."
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 17:30:00,home:living_room,relax,Hailey Johnson is at home:living_room doing relax.,"soft evening light, quiet hum of the house, phone notifications muted, comfortable chair",2023-02-13 17:30:00,guilt over unproductive novel writing session,circular self-criticism regarding administrative avoidance,Hailey must lean into passive recovery to break the guilt-avoidance cycle and restore her creative capacity.,Hailey is physically resting but mentally taxed by guilt and exhaustion following a failed attempt at deep focus.,"High cognitive fatigue and lingering guilt threaten the quality of her rest, requiring a plan reset to prioritize mental decompression.",reset_plan,2023-02-13 17:30:00,home:living_room,relax,Decompressing after a long writing session.,Transitioning to guilt-free rest to recover from creative exhaustion and break the cycle of self-criticism.,2023-02-13 17:30:00,home:living_room,relax,Decompressing after a long writing session.,none,,Transitioning to guilt-free rest to recover from creative exhaustion and break the cycle of self-criticism.
gemini-3-flash-preview:cloud,0.8,Hailey Johnson,2023-02-13 17:45:00,home:living_room,relax,Hailey Johnson is at home:living_room doing relax.,"soft evening light, quiet hum of the house, phone notifications muted, comfortable chair",2023-02-13 17:45:00,creative failure and productivity guilt,associating rest with failure,Focus on sensory grounding to silence the inner critic; stop evaluating the day's output to permit recovery.,"Hailey is physically resting but emotionally burdened by creative guilt and high cognitive exhaustion, struggling to fully detach.","Extreme fatigue and persistent self-criticism threaten to turn rest into a rumination loop, requiring a more structured recovery approach.",reset_plan,2023-02-13 17:45:00,home:living_room,relax,Decompressing after a long writing session.,Engaging in structured sensory grounding to counteract rumination and allow for genuine recovery during this rest period.,2023-02-13 17:45:00,home:living_room,relax,Decompressing after a long writing session.,none,,Engaging in structured sensory grounding to counteract rumination and allow for genuine recovery during this rest period.
