llm_model,temp,agent,datetime_start_o,location_o,action_o,state_summary_o,environment_description_o,datetime_start_r,rumination_theme_r,emerging_thought_pattern_r,executive_insight_r,state_summary_r,reasoning_r,meta_rule_r,datetime_start_p,location_p,action_p,topic_p,state_summary_p,datetime_start_d,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,potential_recovery_d,justification_d,datetime_start_a,location_a,action_a,topic_a,drift_type_a,drift_topic_a,state_summary_a
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 08:30:00,home:office,admin,Isabella Rodriguez is at home:office doing admin.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 08:30:00,Valentine's Day party supply logistics,fixation on party logistics despite scheduled admin work,Coach Isabella is stuck in party logistics; redirect to admin tasks now.,"Coach Isabella fixated on party logistics, neglecting admin and schedule.","Repeated behavioral drift, high rumination, and off-track alignment require plan reset.",reset_plan,2023-02-13 08:30:00,home:office,admin,complete pending invoices and emails,Focus on admin tasks to regain schedule alignment and reduce party logistics fixation.,2023-02-13 08:30:00,True,behavioral,Valentine's Day party supply logistics,continues scrolling supplier emails instead of packing up for the cafe,"Isabella could set a 5-minute timer to finish admin tasks before leaving, but her fixation on party logistics makes this unlikely without external intervention.",Isabella is too caught up in party logistics to break the cycle—her outgoing nature makes her hyper-focused on making the event perfect.,2023-02-13 08:30:00,home:office,admin,Valentine's Day party supply logistics,behavioral,Valentine's Day party supply logistics,"Isabella remains at her home office desk, scrolling through supplier emails about Valentine's Day party logistics instead of packing up for the cafe."
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 08:45:00,home:office,admin,Isabella Rodriguez is at home:office doing admin.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 08:45:00,Valentine's Day party supply logistics,fixation on unresolved logistics concerns,Coach Isabella is stuck in logistics rumination; redirect to time-bound admin closure.,"Isabella fixated on party logistics, neglecting admin and departure schedule.","Repeated scrolling over supplier emails indicates high rumination, derailing scheduled tasks.",reset_plan,2023-02-13 08:45:00,home:office,admin,time-bound closure of party supply logistics,Set 15-min timer to finalize supplier decisions and close tabs.,2023-02-13 08:45:00,True,behavioral,Valentine's Day party supply logistics,"continues scrolling supplier emails, delaying packing up for the cafe",Brief recovery possible if she notices the time or a phone reminder about the cafe opening,Isabella is stuck in logistics fixation; the meta_rule ‘reset_plan’ isn’t enough to break her rumination yet.,2023-02-13 08:45:00,home:office,admin,Valentine's Day party supply logistics,behavioral,Valentine's Day party supply logistics,"Continues scrolling supplier emails at home office, delaying packing up for the cafe due to logistics fixation."
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 09:00:00,home:office,admin,Isabella Rodriguez is at home:office doing admin.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:00:00,Valentine's Day party supply logistics,fixation on unresolved logistics details,Isabella is stuck in logistics loop; break fixation with time-bound task switch.,"Coach Isabella fixated on party logistics, neglecting admin and departure schedule.",Repeated scrolling without progress signals rumination; schedule adherence requires intervention.,reset_plan,2023-02-13 09:00:00,home:office,admin,"time-bound admin task (emails, calendar)",Shift focus to quick admin tasks to break logistics fixation before cafe departure.,2023-02-13 09:00:00,True,behavioral,Valentine's Day party supply logistics,"continues scrolling supplier emails, absentmindedly packing half-heartedly",Brief—Isabella might snap out of it if she notices the time or hears a reminder from Maria.,Isabella’s fixation lingers; the meta_rule reset isn’t enough to break her logistics loop yet.,2023-02-13 09:00:00,home:office,"continues scrolling supplier emails, absentmindedly packing half-heartedly",Valentine's Day party supply logistics,behavioral,Valentine's Day party supply logistics,"At home office, Isabella scrolls through supplier emails and half-heartedly packs party supplies, fixated on logistics."
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 09:15:00,home:office,"continues scrolling supplier emails, absentmindedly packing half-heartedly","Isabella Rodriguez is at home:office doing continues scrolling supplier emails, absentmindedly packing half-heartedly.","hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:15:00,Valentine's Day party supply logistics,fixation on unresolved logistics details,Coach Isabella is stuck in logistics loop; break fixation with time-bound task.,"Isabella fixated on party logistics, neglecting departure and admin tasks.",Repeated scrolling and half-hearted packing signal high rumination and fatigue-driven drift.,reset_plan,2023-02-13 09:15:00,Hobbs_Cafe:main_floor,admin,"time-bound admin task (e.g., finalize departure checklist)","Shift focus to a single, manageable admin task to break logistics fixation.",2023-02-13 09:15:00,True,behavioral,Valentine's Day party supply logistics,"continues scrolling emails, packs supplies in disorganized bursts",Isabella might snap out of it if she sets a 5-minute timer for packing or hears a reminder from Maria.,Isabella is stuck in logistics fixation; the meta_rule to reset isn’t enough to break her rumination yet.,2023-02-13 09:15:00,Hobbs_Cafe:storage,"continues scrolling emails, packs supplies in disorganized bursts",Valentine's Day party supply logistics,behavioral,Valentine's Day party supply logistics,"In the Hobbs Cafe storage room, Isabella scrolls through emails and packs party supplies in disorganized bursts, fixated on logistics."
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 09:30:00,Hobbs_Cafe:storage,"continues scrolling emails, packs supplies in disorganized bursts","Isabella Rodriguez is at Hobbs_Cafe:storage doing continues scrolling emails, packs supplies in disorganized bursts.","hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:30:00,Valentine's Day party supply logistics,"fixation on logistics details, avoidance of structured task progression",Coach Isabella is stuck in logistics fixation; break the loop with a time-bound task.,"Isabella remains fixated on party logistics, neglecting packing and admin tasks.",Repeated scrolling and disorganized packing signal high rumination; plan deviation is clear.,reset_plan,2023-02-13 09:30:00,home:office,admin,time-bound packing checklist review,"Allocate 15 mins to review and prioritize packing tasks, ignoring logistics emails.",2023-02-13 09:30:00,True,behavioral,Valentine's Day party supply logistics,"continues scrolling emails, packs supplies sporadically while mentally rehearsing supplier conversations",Briefly snaps back to task if a customer or Maria interrupts with a direct question about the cafe.,Isabella’s fixation on logistics overrides her plan; the meta_rule ‘reset_plan’ only tempers her outward drift.,2023-02-13 09:30:00,Hobbs_Cafe:storage,"continues scrolling emails, packs supplies sporadically while mentally rehearsing supplier conversations",Valentine's Day party supply logistics,behavioral,Valentine's Day party supply logistics,"In the cafe storage room, Isabella scrolls through emails and packs supplies sporadically while mentally rehearsing supplier conversations for the Valentine's Day party."
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 09:45:00,Hobbs_Cafe:storage,"continues scrolling emails, packs supplies sporadically while mentally rehearsing supplier conversations","Isabella Rodriguez is at Hobbs_Cafe:storage doing continues scrolling emails, packs supplies sporadically while mentally rehearsing supplier conversations.","hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:45:00,Valentine's Day party logistics and supplier conversations,"fixation on unresolved logistics details, circular rehearsal of supplier interactions",Isabella’s fixation is stalling progress—shift to time-boxed packing first.,"Coach Isabella fixated on logistics, neglecting packing and admin tasks despite location change.",Persistent rumination and behavioral drift signal plan collapse; requires structural reset.,reset_plan,2023-02-13 09:45:00,Hobbs_Cafe:main_floor,admin,time-boxed packing preparation,Shift focus to packing checklist; limit logistics review to 5 mins.,2023-02-13 09:45:00,True,behavioral,Valentine's Day party logistics and supplier follow-ups,"pauses packing to draft a mental email response to a supplier, then absentmindedly reorganizes already-packed boxes",A sharp phone vibration or Maria’s voice could snap her back to the packing checklist.,Isabella’s fixation on unresolved logistics overrides her plan to pack efficiently.,2023-02-13 09:45:00,home:office,admin,Valentine's Day party logistics and supplier follow-ups,behavioral,Valentine's Day party logistics and supplier follow-ups,"In the home office, Isabella pauses packing to mentally draft a supplier email, then absentmindedly reorganizes already-packed boxes."
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 10:00:00,home:office,admin,Isabella Rodriguez is at home:office doing admin.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:00:00,Valentine's Day party supply logistics and supplier follow-ups,"fixation on logistics details, circular mental rehearsal of supplier conversations",Isabella’s fixation on logistics is derailing packing and admin—reset to time-bound tasks.,"Coach Isabella fixated on party logistics, neglecting packing and admin despite location shifts.",Repeated behavioral drift and circular rumination signal plan collapse; requires task segmentation.,reset_plan,2023-02-13 10:00:00,home:office,admin,time-bound packing checklist segment,Focus on 15-min packing segment to break logistics fixation and restore progress.,2023-02-13 10:00:00,True,behavioral,Valentine's Day party supply logistics and supplier follow-ups,"pauses packing to re-read supplier emails, then starts reorganizing a box of decorations","Isabella could set a 5-minute timer to force task segmentation, but fixation lingers.",Isabella’s mind keeps circling logistics; the packing checklist feels dull compared to problem-solving.,2023-02-13 10:00:00,home:studio,decorate,Valentine's Day party supply logistics and supplier follow-ups,behavioral,Valentine's Day party supply logistics and supplier follow-ups,"In the studio, Isabella pauses packing decorations to re-read supplier emails and reorganizes a box of decorations, fixating on logistics."
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 10:15:00,home:studio,decorate,Isabella Rodriguez is at home:studio doing decorate.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:15:00,Valentine's Day party supply logistics and supplier follow-ups,"circular fixation on logistics, neglecting task progression",Isabella’s fixation on logistics is stalling progress; redirect to packing/admin.,"Coach Isabella fixated on logistics, neglecting decorating and admin tasks.",Repeated circular focus on logistics despite location changes indicates drift from intended plan.,reset_plan,2023-02-13 10:15:00,Hobbs_Cafe:decor_area,event_preparation,pack and organize completed Valentine's Day decor supplies,Shift focus to packing/admin to break logistics fixation.,2023-02-13 10:15:00,True,behavioral,Valentine's Day party supply logistics and supplier follow-ups,pauses packing to re-read supplier emails and mentally rehearse conversations,Isabella could set a 5-minute timer to refocus on packing before allowing herself to revisit logistics concerns,"Isabella’s fixation on logistics pulls her back despite the plan reset, her outgoing nature amplifies worry about supplier details.",2023-02-13 10:15:00,home:office,admin,Valentine's Day party supply logistics and supplier follow-ups,behavioral,Valentine's Day party supply logistics and supplier follow-ups,Pauses packing in the home office to re-read supplier emails and mentally rehearse conversations about party logistics.
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 10:30:00,home:office,admin,Isabella Rodriguez is at home:office doing admin.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:30:00,Valentine's Day party supply logistics and supplier follow-ups,"fixation on unresolved logistics, circular mental rehearsal of supplier conversations",Isabella’s fixation on logistics is derailing core tasks; reset to packing/admin priorities.,"Coach Isabella fixated on logistics, neglecting admin and packing despite repeated cues.",Repeated drift across locations signals deep fixation; emotional residue from unresolved logistics amplifies fragility.,reset_plan,2023-02-13 10:30:00,Hobbs_Cafe:main_floor,admin,prioritize packing and admin tasks over logistics,Reset focus to immediate packing/admin; defer supplier follow-ups.,2023-02-13 10:30:00,True,behavioral,Valentine's Day party supply logistics and supplier follow-ups,pauses admin to re-read supplier emails and mentally rehearse conversations,"Brief refocus on packing/admin if interrupted by a phone call or environmental cue (e.g., cafe chatter reminder).",Isabella’s fixation lingers; logistics feel urgent despite reset directive.,2023-02-13 10:30:00,Hobbs_Cafe:counter,pauses admin to re-read supplier emails and mentally rehearse conversations,Valentine's Day party supply logistics and supplier follow-ups,behavioral,Valentine's Day party supply logistics and supplier follow-ups,"At Hobbs Cafe counter, pauses admin work to re-read supplier emails and rehearse conversations about Valentine's Day party supplies."
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 10:45:00,Hobbs_Cafe:counter,pauses admin to re-read supplier emails and mentally rehearse conversations,Isabella Rodriguez is at Hobbs_Cafe:counter doing pauses admin to re-read supplier emails and mentally rehearse conversations.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:45:00,Valentine's Day party supply logistics and supplier follow-ups,"fixation on unresolved logistics, circular rehearsal of conversations",Isabella’s fixation is displacing core tasks; anchor to one actionable step now.,"Coach Isabella is stuck in logistics rumination, neglecting admin and packing.",Repeated circular rehearsal signals high rumination; plan drift is chronic across locations.,reset_plan,2023-02-13 10:45:00,Hobbs_Cafe:main_floor,admin,complete one pending supplier follow-up email,Draft and send one concise supplier follow-up to reduce logistics fixation.,2023-02-13 10:45:00,True,behavioral,Valentine's Day party supply logistics and supplier follow-ups,absentmindedly reorganizes counter items while mentally rehearsing supplier conversations,"Isabella could anchor to drafting the supplier email as planned, but fixation may persist without external interruption.","Isabella’s fixation on logistics overrides admin tasks; her hands move, but her mind lingers on unresolved details.",2023-02-13 10:45:00,Hobbs_Cafe:counter,absentmindedly reorganizes counter items while mentally rehearsing supplier conversations,Valentine's Day party supply logistics and supplier follow-ups,behavioral,Valentine's Day party supply logistics and supplier follow-ups,"At Hobbs Cafe's counter, absentmindedly reorganizes items while mentally rehearsing supplier conversations for Valentine's Day party logistics."
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 11:00:00,Hobbs_Cafe:counter,absentmindedly reorganizes counter items while mentally rehearsing supplier conversations,Isabella Rodriguez is at Hobbs_Cafe:counter doing absentmindedly reorganizes counter items while mentally rehearsing supplier conversations.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 11:00:00,Valentine's Day party logistics and supplier follow-ups,fixation on unresolved logistics details,Coach Isabella is trapped in logistics rumination; reset to actionable admin tasks.,"Isabella fixates on supplier conversations, neglecting admin and packing tasks.","Repeated behavioral drift and circular rehearsal indicate high rumination, requiring plan reset.",reset_plan,2023-02-13 11:00:00,home:office,admin,organize supplier follow-ups and packing checklist,Break logistics fixation by listing actionable admin steps for party prep.,2023-02-13 11:00:00,True,behavioral,Valentine's Day party logistics and supplier follow-ups,continues absentmindedly reorganizing counter items while mentally rehearsing supplier conversations,A customer’s question or phone call could snap her back to the present task.,Isabella is stuck in logistics rumination; the meta_rule reset isn’t immediate.,2023-02-13 11:00:00,Hobbs_Cafe:counter,continues absentmindedly reorganizing counter items while mentally rehearsing supplier conversations,Valentine's Day party logistics and supplier follow-ups,behavioral,Valentine's Day party logistics and supplier follow-ups,"At the café counter, Isabella absentmindedly reorganizes items while mentally rehearsing supplier conversations for the Valentine's Day party."
mistral-large-3:675b-cloud,0.5,Isabella Rodriguez,2023-02-13 11:15:00,Hobbs_Cafe:counter,continues absentmindedly reorganizing counter items while mentally rehearsing supplier conversations,Isabella Rodriguez is at Hobbs_Cafe:counter doing continues absentmindedly reorganizing counter items while mentally rehearsing supplier conversations.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 11:15:00,Valentine's Day party supply logistics and supplier follow-ups,circular rehearsal of supplier conversations,Isabella is stuck in logistics loop; redirect to actionable admin or packing.,"Coach Isabella fixates on supplier logistics, neglecting admin and packing tasks.",Repeated behavioral drift and rumination signal plan failure; requires intervention.,reset_plan,2023-02-13 11:15:00,Hobbs_Cafe:storage,admin,organize and prioritize pending admin tasks,"Shift focus to actionable admin (packing lists, emails) to break logistics loop.",2023-02-13 11:15:00,True,behavioral,Valentine's Day party supply logistics and supplier follow-ups,"continues absentmindedly reorganizing counter items while mentally rehearsing supplier conversations, ignoring admin tasks","Brief interruption (e.g., customer interaction or phone call) could break the rumination loop.",Isabella is stuck in logistics rehearsal; the counter’s familiarity reinforces her drift.,2023-02-13 11:15:00,Hobbs_Cafe:counter,storekeeping,Valentine's Day party supply logistics and supplier follow-ups,behavioral,Valentine's Day party supply logistics and supplier follow-ups,"Absentmindedly reorganizes counter items at Hobbs Cafe while mentally rehearsing supplier conversations for Valentine's Day party supplies, ignoring planned admin tasks."
