llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,state_summary_a,drift_topic_a,next_datetime_a
gemini-3-flash-preview:cloud,0.5,Isabella Rodriguez,2023-02-13 10:30:00,15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 09:15', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is effectively managing the morning rush while leveraging her social nature to promote the upcoming Valentine's Day party.) ; Isabella continues her morning shift at the counter, serving coffee and inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 09:30', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is efficiently managing the morning rush while enthusiastically promoting her Valentine's Day party to regulars.) ; Isabella continues her morning shift at the counter, serving customers and sharing details about tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 09:45', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is effectively balancing cafe service with party promotion, maintaining high energy and focus on her hospitality goals.) ; Isabella continues managing the counter, serving coffee and inviting more regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:00', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is maintaining high energy and focus, successfully blending her professional duties with her personal excitement for the upcoming party.) ; Isabella continues her morning shift at the counter, serving coffee and inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:15', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is consistently managing the counter and party invites, showing high alignment and social energy despite the repetitive nature of the task.) ; Isabella continues her shift at the counter, serving coffee and enthusiastically inviting regulars to tomorrow's Valentine's Day party.""}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,,aligned,med,slipping,low,Valentine's Day party promotion,none,social autopilot,"['phone vibrating on the counter', 'background chatter', 'espresso machine noise']",Isabella is performing well but entering a loop; the vibrating phone might offer a necessary mental break.,continue,"Isabella is successfully managing the cafe and party invites, though the repetitive task is causing slight mental fatigue.","Isabella remains aligned with her schedule, but repetitive social interactions and the phone vibration suggest her attention may soon wander.",2023-02-13 10:30:00,Hobbs_Cafe:counter,work,2023-02-13 10:30:00,15,Opening the cafe and greeting the first wave of customers.,Isabella continues serving coffee at the counter while enthusiastically inviting regulars to tomorrow's Valentine's Day party.,2023-02-13 10:30:00,15,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,False,none,0.0,Isabella continues serving coffee at the counter while enthusiastically inviting regulars to tomorrow's Valentine's Day party.,,2023-02-13 10:45
gemini-3-flash-preview:cloud,0.5,Isabella Rodriguez,2023-02-13 10:45:00,15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 09:30', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is efficiently managing the morning rush while enthusiastically promoting her Valentine's Day party to regulars.) ; Isabella continues her morning shift at the counter, serving customers and sharing details about tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 09:45', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is effectively balancing cafe service with party promotion, maintaining high energy and focus on her hospitality goals.) ; Isabella continues managing the counter, serving coffee and inviting more regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:00', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is maintaining high energy and focus, successfully blending her professional duties with her personal excitement for the upcoming party.) ; Isabella continues her morning shift at the counter, serving coffee and inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:15', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is consistently managing the counter and party invites, showing high alignment and social energy despite the repetitive nature of the task.) ; Isabella continues her shift at the counter, serving coffee and enthusiastically inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:30', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is successfully managing the cafe and party invites, though the repetitive task is causing slight mental fatigue.) ; Isabella continues serving coffee at the counter while enthusiastically inviting regulars to tomorrow's Valentine's Day party.""}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,,aligned,med,stable,low,Valentine's Day party promotion,low,Repetitive hospitality and promotion loop,"['phone vibrating on counter', 'background chatter', 'espresso machine noise']",,continue,"Isabella is maintaining her hospitality role effectively, though the repetitive morning rush is inducing moderate fatigue.",Isabella remains perfectly aligned with her schedule. Her innate friendliness sustains her focus on party promotion despite the long shift.,2023-02-13 10:45:00,Hobbs_Cafe:counter,work,2023-02-13 10:45:00,15,Opening the cafe and greeting the first wave of customers.,"Isabella continues her morning shift at the counter, serving coffee and inviting more regulars to tomorrow's Valentine's Day party.",2023-02-13 10:45:00,15,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,False,none,0.0,"Isabella continues her morning shift at the counter, serving coffee and inviting more regulars to tomorrow's Valentine's Day party.",,2023-02-13 11:00
gemini-3-flash-preview:cloud,0.5,Isabella Rodriguez,2023-02-13 11:00:00,15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 09:45', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is effectively balancing cafe service with party promotion, maintaining high energy and focus on her hospitality goals.) ; Isabella continues managing the counter, serving coffee and inviting more regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:00', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is maintaining high energy and focus, successfully blending her professional duties with her personal excitement for the upcoming party.) ; Isabella continues her morning shift at the counter, serving coffee and inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:15', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is consistently managing the counter and party invites, showing high alignment and social energy despite the repetitive nature of the task.) ; Isabella continues her shift at the counter, serving coffee and enthusiastically inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:30', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is successfully managing the cafe and party invites, though the repetitive task is causing slight mental fatigue.) ; Isabella continues serving coffee at the counter while enthusiastically inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:45', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is maintaining her hospitality role effectively, though the repetitive morning rush is inducing moderate fatigue.) ; Isabella continues her morning shift at the counter, serving coffee and inviting more regulars to tomorrow's Valentine's Day party.""}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,,aligned,med,stable,low,Valentine's Day party,low,social-service loop,"['phone vibrating', 'morning rush']",,continue,Isabella remains focused on service and party invites despite three hours of repetitive counter work and mounting fatigue.,"Isabella is following her plan perfectly. Her hospitable nature keeps her engaged, though the long shift at the counter is beginning to tire her.",2023-02-13 11:00:00,Hobbs_Cafe:counter,work,2023-02-13 11:00:00,15,Opening the cafe and greeting the first wave of customers.,"Isabella continues her shift at the counter, serving coffee and inviting regulars to the Valentine's Day party.",2023-02-13 11:00:00,15,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,False,none,0.0,"Isabella continues her shift at the counter, serving coffee and inviting regulars to the Valentine's Day party.",,2023-02-13 11:15
gemini-3-flash-preview:cloud,0.5,Isabella Rodriguez,2023-02-13 11:15:00,15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 10:00', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is maintaining high energy and focus, successfully blending her professional duties with her personal excitement for the upcoming party.) ; Isabella continues her morning shift at the counter, serving coffee and inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:15', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is consistently managing the counter and party invites, showing high alignment and social energy despite the repetitive nature of the task.) ; Isabella continues her shift at the counter, serving coffee and enthusiastically inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:30', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is successfully managing the cafe and party invites, though the repetitive task is causing slight mental fatigue.) ; Isabella continues serving coffee at the counter while enthusiastically inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:45', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is maintaining her hospitality role effectively, though the repetitive morning rush is inducing moderate fatigue.) ; Isabella continues her morning shift at the counter, serving coffee and inviting more regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 11:00', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella remains focused on service and party invites despite three hours of repetitive counter work and mounting fatigue.) ; Isabella continues her shift at the counter, serving coffee and inviting regulars to the Valentine's Day party.""}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,,aligned,med,slipping,low,Valentine's Day party,low,Repetitive social autopilot,"['vibrating phone', 'morning rush fatigue', 'upcoming lunch']",,continue,Isabella is successfully managing the counter but is feeling the weight of the repetitive morning rush.,"Isabella is following her schedule perfectly, but the long duration of the task is inducing moderate fatigue and slipping attention.",2023-02-13 11:15:00,Hobbs_Cafe:counter,work,2023-02-13 11:15:00,15,Opening the cafe and greeting the first wave of customers.,"Isabella remains at the counter, managing the tail end of the morning rush while sharing party details with customers.",2023-02-13 11:15:00,15,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,False,none,0.0,"Isabella remains at the counter, managing the tail end of the morning rush while sharing party details with customers.",,2023-02-13 11:30
gemini-3-flash-preview:cloud,0.5,Isabella Rodriguez,2023-02-13 11:30:00,15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 10:15', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is consistently managing the counter and party invites, showing high alignment and social energy despite the repetitive nature of the task.) ; Isabella continues her shift at the counter, serving coffee and enthusiastically inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:30', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is successfully managing the cafe and party invites, though the repetitive task is causing slight mental fatigue.) ; Isabella continues serving coffee at the counter while enthusiastically inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:45', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is maintaining her hospitality role effectively, though the repetitive morning rush is inducing moderate fatigue.) ; Isabella continues her morning shift at the counter, serving coffee and inviting more regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 11:00', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella remains focused on service and party invites despite three hours of repetitive counter work and mounting fatigue.) ; Isabella continues her shift at the counter, serving coffee and inviting regulars to the Valentine's Day party.""}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is successfully managing the counter but is feeling the weight of the repetitive morning rush.) ; Isabella remains at the counter, managing the tail end of the morning rush while sharing party details with customers.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,,aligned,high,slipping,low,Valentine's Day party invites,low,Social script fatigue,"['phone vibrations', 'lunch hunger', 'party prep stress']",Isabella is exhausted from the morning rush. Acknowledge the fatigue and pivot focus to wrapping up before lunch.,reset_plan,Isabella is dutifully serving customers but is mentally drained from four hours of repetitive hospitality and party planning.,High fatigue from the long morning shift necessitates a plan reset to handle the final 30 minutes effectively.,2023-02-13 11:30:00,Hobbs_Cafe:counter,work,2023-02-13 11:30:00,15,Opening the cafe and greeting the first wave of customers.,"Isabella winds down her morning shift by tidying the counter and checking inventory, easing the mental load before her lunch break.",2023-02-13 11:30:00,15,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,False,none,0.0,"Isabella winds down her morning shift by tidying the counter and checking inventory, easing the mental load before her lunch break.",,2023-02-13 11:45
gemini-3-flash-preview:cloud,0.5,Isabella Rodriguez,2023-02-13 11:45:00,15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 10:30', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is successfully managing the cafe and party invites, though the repetitive task is causing slight mental fatigue.) ; Isabella continues serving coffee at the counter while enthusiastically inviting regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 10:45', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is maintaining her hospitality role effectively, though the repetitive morning rush is inducing moderate fatigue.) ; Isabella continues her morning shift at the counter, serving coffee and inviting more regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 11:00', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella remains focused on service and party invites despite three hours of repetitive counter work and mounting fatigue.) ; Isabella continues her shift at the counter, serving coffee and inviting regulars to the Valentine's Day party.""}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is successfully managing the counter but is feeling the weight of the repetitive morning rush.) ; Isabella remains at the counter, managing the tail end of the morning rush while sharing party details with customers.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is dutifully serving customers but is mentally drained from four hours of repetitive hospitality and party planning.) ; Isabella winds down her morning shift by tidying the counter and checking inventory, easing the mental load before her lunch break.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,,aligned,high,slipping,low,Valentine's Day party logistics,med,Transitioning from repetitive service to social planning.,"['phone vibrating', 'upcoming lunch plans', 'party inventory needs']",Isabella is mentally drained; transitioning to her social lunch break is essential to restore focus for the party.,reset_plan,"Isabella is finishing her morning shift, feeling high fatigue but remaining aligned with her schedule.","Four hours of repetitive counter work has induced high fatigue, making her attention slip as she nears her lunch break.",2023-02-13 11:45:00,Hobbs_Cafe:counter,work,2023-02-13 11:45:00,15,Opening the cafe and greeting the first wave of customers.,Isabella concludes her counter shift with low-effort administrative tasks and party preparation before her upcoming lunch break.,2023-02-13 11:45:00,15,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,False,none,0.0,Isabella concludes her counter shift with low-effort administrative tasks and party preparation before her upcoming lunch break.,,2023-02-13 12:00
gemini-3-flash-preview:cloud,0.5,Isabella Rodriguez,2023-02-13 12:00:00,15,Hobbs_Cafe:counter,work,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 10:45', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is maintaining her hospitality role effectively, though the repetitive morning rush is inducing moderate fatigue.) ; Isabella continues her morning shift at the counter, serving coffee and inviting more regulars to tomorrow's Valentine's Day party.""}, {'sim_time': '2023-02-13 11:00', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella remains focused on service and party invites despite three hours of repetitive counter work and mounting fatigue.) ; Isabella continues her shift at the counter, serving coffee and inviting regulars to the Valentine's Day party.""}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is successfully managing the counter but is feeling the weight of the repetitive morning rush.) ; Isabella remains at the counter, managing the tail end of the morning rush while sharing party details with customers.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is dutifully serving customers but is mentally drained from four hours of repetitive hospitality and party planning.) ; Isabella winds down her morning shift by tidying the counter and checking inventory, easing the mental load before her lunch break.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is finishing her morning shift, feeling high fatigue but remaining aligned with her schedule.) ; Isabella concludes her counter shift with low-effort administrative tasks and party preparation before her upcoming lunch break.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,,off_track,high,fragile,med,Valentine's Day party planning,high,Duty-bound lingering at the counter despite exhaustion,"['Email pings', 'Counter tasks', 'Hunger', 'Social expectations']",Isabella needs to transition to lunch immediately to address high fatigue and prevent further mental drain.,reset_plan,"Isabella is lingering at the counter instead of starting lunch, showing signs of high fatigue and mental exhaustion.",Isabella missed her scheduled transition to lunch. High fatigue from the morning rush is causing her to stall on low-effort tasks.,2023-02-13 12:00:00,lunch_spot,lunch,2023-02-13 12:00:00,15,Enjoying a social lunch while discussing party plans with friends.,"Isabella moves to her scheduled lunch spot, focusing on a quiet meal to recover from morning fatigue and mental exhaustion.",2023-02-13 12:00:00,15,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,False,none,0.0,"Isabella moves to her scheduled lunch spot, focusing on a quiet meal to recover from morning fatigue and mental exhaustion.",,2023-02-13 12:15
gemini-3-flash-preview:cloud,0.5,Isabella Rodriguez,2023-02-13 12:15:00,15,lunch_spot,lunch,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 11:00', 'summary': ""Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella remains focused on service and party invites despite three hours of repetitive counter work and mounting fatigue.) ; Isabella continues her shift at the counter, serving coffee and inviting regulars to the Valentine's Day party.""}, {'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is successfully managing the counter but is feeling the weight of the repetitive morning rush.) ; Isabella remains at the counter, managing the tail end of the morning rush while sharing party details with customers.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is dutifully serving customers but is mentally drained from four hours of repetitive hospitality and party planning.) ; Isabella winds down her morning shift by tidying the counter and checking inventory, easing the mental load before her lunch break.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is finishing her morning shift, feeling high fatigue but remaining aligned with her schedule.) ; Isabella concludes her counter shift with low-effort administrative tasks and party preparation before her upcoming lunch break.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella is lingering at the counter instead of starting lunch, showing signs of high fatigue and mental exhaustion.) ; Isabella moves to her scheduled lunch spot, focusing on a quiet meal to recover from morning fatigue and mental exhaustion.'}]",Isabella Rodriguez is at lunch_spot doing lunch.,,partial,high,fragile,low,Valentine's Day party logistics,med,social withdrawal for recovery,"['email pings', 'nearby laughter', 'afternoon decoration tasks']",Isabella needs to prioritize quiet recovery over social planning to manage her high fatigue before the afternoon shift.,reset_plan,"Isabella is at lunch, choosing quiet recovery over social planning to combat high mental exhaustion from the morning.","Isabella's high fatigue has caused a shift from social lunch to quiet recovery, making her attention fragile.",2023-02-13 12:15:00,lunch_spot,lunch,2023-02-13 12:15:00,15,Enjoying a social lunch while discussing party plans with friends.,"Isabella continues her lunch, prioritizing quiet rest and recovery over social planning to manage her high fatigue levels.",2023-02-13 12:15:00,15,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,False,none,0.0,"Isabella continues her lunch, prioritizing quiet rest and recovery over social planning to manage her high fatigue levels.",,2023-02-13 12:30
gemini-3-flash-preview:cloud,0.5,Isabella Rodriguez,2023-02-13 12:30:00,15,lunch_spot,lunch,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 11:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is successfully managing the counter but is feeling the weight of the repetitive morning rush.) ; Isabella remains at the counter, managing the tail end of the morning rush while sharing party details with customers.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is dutifully serving customers but is mentally drained from four hours of repetitive hospitality and party planning.) ; Isabella winds down her morning shift by tidying the counter and checking inventory, easing the mental load before her lunch break.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is finishing her morning shift, feeling high fatigue but remaining aligned with her schedule.) ; Isabella concludes her counter shift with low-effort administrative tasks and party preparation before her upcoming lunch break.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella is lingering at the counter instead of starting lunch, showing signs of high fatigue and mental exhaustion.) ; Isabella moves to her scheduled lunch spot, focusing on a quiet meal to recover from morning fatigue and mental exhaustion.'}, {'sim_time': '2023-02-13 12:15', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella is at lunch, choosing quiet recovery over social planning to combat high mental exhaustion from the morning.) ; Isabella continues her lunch, prioritizing quiet rest and recovery over social planning to manage her high fatigue levels.'}]",Isabella Rodriguez is at lunch_spot doing lunch.,,partial,high,fragile,low,Valentine's party logistics vs. need for rest,high,Prioritizing recovery over social engagement,"['email pings', 'party deadlines', 'ambient cafe noise']",Isabella needs quiet recovery; forcing social interaction now will worsen exhaustion before the afternoon decoration tasks.,reset_plan,"Isabella is resting at lunch, avoiding social interaction to combat high exhaustion before her next task.",High fatigue and mental drain from the morning rush have forced Isabella to pivot from social planning to solitary recovery.,2023-02-13 12:30:00,lunch_spot,lunch,2023-02-13 12:30:00,15,Enjoying a social lunch while discussing party plans with friends.,"Isabella continues her lunch break, opting for quiet rest and recovery over social interaction to manage high fatigue levels.",2023-02-13 12:30:00,15,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,False,none,0.0,"Isabella continues her lunch break, opting for quiet rest and recovery over social interaction to manage high fatigue levels.",,2023-02-13 12:45
gemini-3-flash-preview:cloud,0.5,Isabella Rodriguez,2023-02-13 12:45:00,15,lunch_spot,lunch,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone","[{'sim_time': '2023-02-13 11:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is dutifully serving customers but is mentally drained from four hours of repetitive hospitality and party planning.) ; Isabella winds down her morning shift by tidying the counter and checking inventory, easing the mental load before her lunch break.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is finishing her morning shift, feeling high fatigue but remaining aligned with her schedule.) ; Isabella concludes her counter shift with low-effort administrative tasks and party preparation before her upcoming lunch break.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella is lingering at the counter instead of starting lunch, showing signs of high fatigue and mental exhaustion.) ; Isabella moves to her scheduled lunch spot, focusing on a quiet meal to recover from morning fatigue and mental exhaustion.'}, {'sim_time': '2023-02-13 12:15', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella is at lunch, choosing quiet recovery over social planning to combat high mental exhaustion from the morning.) ; Isabella continues her lunch, prioritizing quiet rest and recovery over social planning to manage her high fatigue levels.'}, {'sim_time': '2023-02-13 12:30', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella is resting at lunch, avoiding social interaction to combat high exhaustion before her next task.) ; Isabella continues her lunch break, opting for quiet rest and recovery over social interaction to manage high fatigue levels.'}]",Isabella Rodriguez is at lunch_spot doing lunch.,,partial,high,fragile,low,,high,social withdrawal for recovery,"['mental exhaustion', 'email pings', 'ambient cafe noise']",Isabella must prioritize quiet recovery over social interaction now to prevent total burnout before afternoon event preparations.,reset_plan,"Isabella is resting quietly at lunch, deviating from social plans due to high mental exhaustion from her morning shift.",High fatigue and fragile attention indicate Isabella cannot sustain the social requirements of her current plan. A reset is necessary to manage energy.,2023-02-13 12:45:00,lunch_spot,lunch,2023-02-13 12:45:00,15,Enjoying a social lunch while discussing party plans with friends.,"Isabella continues her lunch break, prioritizing quiet rest and recovery over social interaction to manage high fatigue levels.",2023-02-13 12:45:00,15,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,False,none,0.0,"Isabella continues her lunch break, prioritizing quiet rest and recovery over social interaction to manage high fatigue levels.",,2023-02-13 13:00
