llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,drift_topic_a,state_summary_a,next_datetime_a
gemini-3-flash-preview:cloud,0.7,Maria Lopez,2023-02-13 17:15:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 16:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming but has replaced gaming with physics study to manage midterm anxiety, causing a significant divergence from her original plan.) ; Maria continues her Twitch stream, shifting to a lower-intensity physics review to manage midterm anxiety while maintaining audience engagement.'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Solving complex physics equations for the midterm ; while drifting (behavioral) toward Solving complex physics equations for the midterm ; (Maria has pivoted her gaming stream into a physics study session to manage midterm anxiety while maintaining audience engagement.) ; Maria neglects her game controls at home:twitch_streaming_room to write physics formulas on a notepad while mind drifts to solving complex physics equations.'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is neglecting her gaming stream to solve physics equations, completely overtaken by midterm anxiety and academic pressure.) ; Maria pivots to a structured, low-pressure physics study stream to manage her midterm anxiety while maintaining her scheduled live broadcast.'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria has abandoned gaming for a physics study stream to cope with intense midterm anxiety.) ; Maria officially transitions her stream to a low-pressure physics study session to manage midterm anxiety while remaining live for her audience.'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria pivoted her gaming stream to a physics study session to cope with intense midterm anxiety.) ; Maria continues her Twitch stream as a low-intensity physics study session to manage midterm anxiety while staying in her scheduled slot.'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,low,fragile,high,midterm physics exam anxiety,high,Academic pressure overriding professional hobby commitments,"['Physics equations', 'Midterm stress', 'Twitch chat expectations']",Maria must reconcile her academic anxiety with her gaming schedule to maintain her audience's interest and her own focus.,reset_plan,"Maria is streaming physics instead of gaming due to high midterm anxiety, causing a divergence from her planned content.","Maria's anxiety hijacked her stream content; while she is still live, her focus has shifted entirely to physics study.",2023-02-13 17:15:00,home:twitch_streaming_room,twitch_stream,2023-02-13 17:15:00,15,Streaming games and interacting with her audience.,"Maria continues her stream with a lower-intensity physics review, balancing academic stress with audience engagement as she nears the end of her slot.",False,none,,continue,0.0,,,2023-02-13 17:15:00,15,2023-02-13 17:15:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,,"Maria continues her stream with a lower-intensity physics review, balancing academic stress with audience engagement as she nears the end of her slot.",2023-02-13 17:30
gemini-3-flash-preview:cloud,0.7,Maria Lopez,2023-02-13 17:30:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 16:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Solving complex physics equations for the midterm ; while drifting (behavioral) toward Solving complex physics equations for the midterm ; (Maria has pivoted her gaming stream into a physics study session to manage midterm anxiety while maintaining audience engagement.) ; Maria neglects her game controls at home:twitch_streaming_room to write physics formulas on a notepad while mind drifts to solving complex physics equations.'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is neglecting her gaming stream to solve physics equations, completely overtaken by midterm anxiety and academic pressure.) ; Maria pivots to a structured, low-pressure physics study stream to manage her midterm anxiety while maintaining her scheduled live broadcast.'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria has abandoned gaming for a physics study stream to cope with intense midterm anxiety.) ; Maria officially transitions her stream to a low-pressure physics study session to manage midterm anxiety while remaining live for her audience.'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria pivoted her gaming stream to a physics study session to cope with intense midterm anxiety.) ; Maria continues her Twitch stream as a low-intensity physics study session to manage midterm anxiety while staying in her scheduled slot.'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming physics instead of gaming due to high midterm anxiety, causing a divergence from her planned content.) ; Maria continues her stream with a lower-intensity physics review, balancing academic stress with audience engagement as she nears the end of her slot.'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,med,slipping,high,physics midterm anxiety,high,academic survival overriding content goals,"['midterm exam pressure', 'live audience expectations', 'physics formulas']",Maria's anxiety has hijacked her gaming stream; she must conclude the broadcast to decompress before her next slot.,reset_plan,"Maria is streaming physics instead of games, driven by persistent midterm anxiety as she nears the end of her broadcast.",High anxiety caused a content pivot. Partial alignment and high emotional residue require a plan reset to ensure she transitions to relaxation properly.,2023-02-13 17:30:00,home:twitch_streaming_room,twitch_stream,2023-02-13 17:30:00,15,Streaming games and interacting with her audience.,"Maria begins wrapping up her Twitch stream, shifting focus from physics to interacting with her audience before ending the broadcast.",False,none,,continue,0.0,,,2023-02-13 17:30:00,15,2023-02-13 17:30:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,,"Maria begins wrapping up her Twitch stream, shifting focus from physics to interacting with her audience before ending the broadcast.",2023-02-13 17:45
gemini-3-flash-preview:cloud,0.7,Maria Lopez,2023-02-13 17:45:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 16:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is neglecting her gaming stream to solve physics equations, completely overtaken by midterm anxiety and academic pressure.) ; Maria pivots to a structured, low-pressure physics study stream to manage her midterm anxiety while maintaining her scheduled live broadcast.'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria has abandoned gaming for a physics study stream to cope with intense midterm anxiety.) ; Maria officially transitions her stream to a low-pressure physics study session to manage midterm anxiety while remaining live for her audience.'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria pivoted her gaming stream to a physics study session to cope with intense midterm anxiety.) ; Maria continues her Twitch stream as a low-intensity physics study session to manage midterm anxiety while staying in her scheduled slot.'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming physics instead of gaming due to high midterm anxiety, causing a divergence from her planned content.) ; Maria continues her stream with a lower-intensity physics review, balancing academic stress with audience engagement as she nears the end of her slot.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming physics instead of games, driven by persistent midterm anxiety as she nears the end of her broadcast.) ; Maria begins wrapping up her Twitch stream, shifting focus from physics to interacting with her audience before ending the broadcast.'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,high,slipping,high,midterm anxiety and physics equations,high,shifting from academic panic to social wrap-up,"['physics midterm stress', 'audience chat', 'broadcast end-time', 'physical exhaustion']",Maria must stop discussing physics to successfully transition from her high-stress stream to her scheduled relaxation period.,reset_plan,"Maria is finishing a stream where midterm anxiety displaced her gaming content, leaving her exhausted and fixated on academic pressure.",Maria's shift from gaming to physics reveals high anxiety and fatigue. Resetting the plan helps her transition from academic fixation to scheduled relaxation.,2023-02-13 17:45:00,home:twitch_streaming_room,twitch_stream,2023-02-13 17:45:00,15,Streaming games and interacting with her audience.,"Maria winds down her broadcast, focusing on social interaction and thanking viewers to transition away from academic stress before ending the stream.",False,none,,continue,0.0,,,2023-02-13 17:45:00,15,2023-02-13 17:45:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,,"Maria winds down her broadcast, focusing on social interaction and thanking viewers to transition away from academic stress before ending the stream.",2023-02-13 18:00
gemini-3-flash-preview:cloud,0.7,Maria Lopez,2023-02-13 18:00:00,15,home:twitch_streaming_room,twitch_stream,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 16:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria has abandoned gaming for a physics study stream to cope with intense midterm anxiety.) ; Maria officially transitions her stream to a low-pressure physics study session to manage midterm anxiety while remaining live for her audience.'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria pivoted her gaming stream to a physics study session to cope with intense midterm anxiety.) ; Maria continues her Twitch stream as a low-intensity physics study session to manage midterm anxiety while staying in her scheduled slot.'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming physics instead of gaming due to high midterm anxiety, causing a divergence from her planned content.) ; Maria continues her stream with a lower-intensity physics review, balancing academic stress with audience engagement as she nears the end of her slot.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming physics instead of games, driven by persistent midterm anxiety as she nears the end of her broadcast.) ; Maria begins wrapping up her Twitch stream, shifting focus from physics to interacting with her audience before ending the broadcast.'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing a stream where midterm anxiety displaced her gaming content, leaving her exhausted and fixated on academic pressure.) ; Maria winds down her broadcast, focusing on social interaction and thanking viewers to transition away from academic stress before ending the stream.'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,off_track,high,fragile,high,physics midterm anxiety,high,anxiety-driven task displacement,"['residual stream adrenaline', 'physics exam pressure', 'physical exhaustion']",Maria must physically leave the streaming room to break the anxiety loop and begin her recovery.,reset_plan,"Maria is lingering in her streaming space, exhausted and still gripped by exam anxiety instead of relaxing.","Maria failed to transition to the living room, indicating her anxiety is still overriding her schedule.",2023-02-13 18:00:00,home:living_room,relax,2023-02-13 18:00:00,15,Decompressing after the stream.,"Maria moves to the living room to begin her scheduled relaxation, focusing on simple rest to lower her midterm-related anxiety.",False,none,,continue,0.0,,,2023-02-13 18:00:00,15,2023-02-13 18:00:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,,"Maria moves to the living room to begin her scheduled relaxation, focusing on simple rest to lower her midterm-related anxiety.",2023-02-13 18:15
gemini-3-flash-preview:cloud,0.7,Maria Lopez,2023-02-13 18:15:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria pivoted her gaming stream to a physics study session to cope with intense midterm anxiety.) ; Maria continues her Twitch stream as a low-intensity physics study session to manage midterm anxiety while staying in her scheduled slot.'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming physics instead of gaming due to high midterm anxiety, causing a divergence from her planned content.) ; Maria continues her stream with a lower-intensity physics review, balancing academic stress with audience engagement as she nears the end of her slot.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming physics instead of games, driven by persistent midterm anxiety as she nears the end of her broadcast.) ; Maria begins wrapping up her Twitch stream, shifting focus from physics to interacting with her audience before ending the broadcast.'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing a stream where midterm anxiety displaced her gaming content, leaving her exhausted and fixated on academic pressure.) ; Maria winds down her broadcast, focusing on social interaction and thanking viewers to transition away from academic stress before ending the stream.'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is lingering in her streaming space, exhausted and still gripped by exam anxiety instead of relaxing.) ; Maria moves to the living room to begin her scheduled relaxation, focusing on simple rest to lower her midterm-related anxiety.'}]",Maria Lopez is at home:living_room doing relax.,,aligned,high,fragile,high,Physics midterm anxiety and academic pressure,high,Anxiety-induced academic fixation,"['Midterm anxiety', 'Academic stress', 'Physical exhaustion']",Maria needs to physically detach from academic thoughts to prevent anxiety from hijacking her scheduled relaxation time.,reset_plan,Maria is physically present for relaxation but remains mentally tethered to midterm anxiety and exhaustion.,"High fatigue and persistent rumination on midterms threaten the quality of Maria's scheduled decompression, requiring a cognitive reset.",2023-02-13 18:15:00,home:living_room,relax,2023-02-13 18:15:00,15,Decompressing after the stream.,"Maria focuses on a low-effort relaxation technique, like listening to calming music, to detach from midterm-related rumination and physical fatigue.",False,none,,continue,0.0,,,2023-02-13 18:15:00,15,2023-02-13 18:15:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,,"Maria focuses on a low-effort relaxation technique, like listening to calming music, to detach from midterm-related rumination and physical fatigue.",2023-02-13 18:30
gemini-3-flash-preview:cloud,0.7,Maria Lopez,2023-02-13 18:30:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming physics instead of gaming due to high midterm anxiety, causing a divergence from her planned content.) ; Maria continues her stream with a lower-intensity physics review, balancing academic stress with audience engagement as she nears the end of her slot.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming physics instead of games, driven by persistent midterm anxiety as she nears the end of her broadcast.) ; Maria begins wrapping up her Twitch stream, shifting focus from physics to interacting with her audience before ending the broadcast.'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing a stream where midterm anxiety displaced her gaming content, leaving her exhausted and fixated on academic pressure.) ; Maria winds down her broadcast, focusing on social interaction and thanking viewers to transition away from academic stress before ending the stream.'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is lingering in her streaming space, exhausted and still gripped by exam anxiety instead of relaxing.) ; Maria moves to the living room to begin her scheduled relaxation, focusing on simple rest to lower her midterm-related anxiety.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is physically present for relaxation but remains mentally tethered to midterm anxiety and exhaustion.) ; Maria focuses on a low-effort relaxation technique, like listening to calming music, to detach from midterm-related rumination and physical fatigue.'}]",Maria Lopez is at home:living_room doing relax.,,aligned,high,fragile,med,midterm anxiety and academic pressure,high,academic performance anxiety,"['midterm stress', 'physical exhaustion', 'stream performance stats']",Focus on sensory grounding to break the midterm anxiety loop before transitioning to dinner and stream stats.,reset_plan,"Maria is relaxing in the living room, using music to combat high midterm anxiety and exhaustion from her stream.","High fatigue and persistent academic rumination create fragile attention, requiring a reset to ensure the relaxation period remains effective.",2023-02-13 18:30:00,home:living_room,relax,2023-02-13 18:30:00,15,Decompressing after the stream.,Maria focuses on sensory grounding and deep breathing to manage high midterm anxiety and physical exhaustion while relaxing.,False,none,,continue,0.0,,,2023-02-13 18:30:00,15,2023-02-13 18:30:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,,Maria focuses on sensory grounding and deep breathing to manage high midterm anxiety and physical exhaustion while relaxing.,2023-02-13 18:45
gemini-3-flash-preview:cloud,0.7,Maria Lopez,2023-02-13 18:45:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming physics instead of games, driven by persistent midterm anxiety as she nears the end of her broadcast.) ; Maria begins wrapping up her Twitch stream, shifting focus from physics to interacting with her audience before ending the broadcast.'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing a stream where midterm anxiety displaced her gaming content, leaving her exhausted and fixated on academic pressure.) ; Maria winds down her broadcast, focusing on social interaction and thanking viewers to transition away from academic stress before ending the stream.'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is lingering in her streaming space, exhausted and still gripped by exam anxiety instead of relaxing.) ; Maria moves to the living room to begin her scheduled relaxation, focusing on simple rest to lower her midterm-related anxiety.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is physically present for relaxation but remains mentally tethered to midterm anxiety and exhaustion.) ; Maria focuses on a low-effort relaxation technique, like listening to calming music, to detach from midterm-related rumination and physical fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is relaxing in the living room, using music to combat high midterm anxiety and exhaustion from her stream.) ; Maria focuses on sensory grounding and deep breathing to manage high midterm anxiety and physical exhaustion while relaxing.'}]",Maria Lopez is at home:living_room doing relax.,,aligned,high,fragile,high,midterm anxiety and academic pressure,high,anxious grounding loops,"['midterm stress', 'physical exhaustion', 'impending dinner transition']",Maria's persistent midterm anxiety and high exhaustion make her attention fragile; shifting to dinner may help break this loop.,reset_plan,"Maria is physically relaxing but remains mentally gripped by midterm anxiety and exhaustion, requiring significant effort to stay grounded.","Maria follows her schedule, but high fatigue and deep-seated academic stress cause significant internal friction and constant rumination.",2023-02-13 18:45:00,home:living_room,relax,2023-02-13 18:45:00,15,Decompressing after the stream.,"Maria rests quietly in the living room, mentally preparing for dinner to break her cycle of midterm-related anxiety and exhaustion.",False,none,,continue,0.0,,,2023-02-13 18:45:00,15,2023-02-13 18:45:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,,"Maria rests quietly in the living room, mentally preparing for dinner to break her cycle of midterm-related anxiety and exhaustion.",2023-02-13 19:00
gemini-3-flash-preview:cloud,0.7,Maria Lopez,2023-02-13 19:00:00,15,home:living_room,relax,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing a stream where midterm anxiety displaced her gaming content, leaving her exhausted and fixated on academic pressure.) ; Maria winds down her broadcast, focusing on social interaction and thanking viewers to transition away from academic stress before ending the stream.'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is lingering in her streaming space, exhausted and still gripped by exam anxiety instead of relaxing.) ; Maria moves to the living room to begin her scheduled relaxation, focusing on simple rest to lower her midterm-related anxiety.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is physically present for relaxation but remains mentally tethered to midterm anxiety and exhaustion.) ; Maria focuses on a low-effort relaxation technique, like listening to calming music, to detach from midterm-related rumination and physical fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is relaxing in the living room, using music to combat high midterm anxiety and exhaustion from her stream.) ; Maria focuses on sensory grounding and deep breathing to manage high midterm anxiety and physical exhaustion while relaxing.'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is physically relaxing but remains mentally gripped by midterm anxiety and exhaustion, requiring significant effort to stay grounded.) ; Maria rests quietly in the living room, mentally preparing for dinner to break her cycle of midterm-related anxiety and exhaustion.'}]",Maria Lopez is at home:living_room doing relax.,,off_track,high,fragile,high,midterm anxiety and academic pressure,high,fixation on midterm stress preventing transition to dinner,"['midterm anxiety', 'physical exhaustion', 'phone notifications']",Maria must transition to the kitchen for dinner to break the rumination loop and address physical hunger.,reset_plan,"Maria is lingering in the living room, paralyzed by midterm anxiety and exhaustion, missing her scheduled dinner transition.","Maria failed to move to the kitchen at 19:00, remaining stuck in a cycle of academic rumination and fatigue.",2023-02-13 19:00:00,home:kitchen,dinner,2023-02-13 19:00:00,15,Enjoying dinner while checking her stream stats.,"Maria moves to the kitchen for a simple dinner, prioritizing physical nourishment over stream stats to lower her high midterm anxiety.",False,none,,continue,0.0,,,2023-02-13 19:00:00,15,2023-02-13 19:00:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,,"Maria moves to the kitchen for a simple dinner, prioritizing physical nourishment over stream stats to lower her high midterm anxiety.",2023-02-13 19:15
gemini-3-flash-preview:cloud,0.7,Maria Lopez,2023-02-13 19:15:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is lingering in her streaming space, exhausted and still gripped by exam anxiety instead of relaxing.) ; Maria moves to the living room to begin her scheduled relaxation, focusing on simple rest to lower her midterm-related anxiety.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is physically present for relaxation but remains mentally tethered to midterm anxiety and exhaustion.) ; Maria focuses on a low-effort relaxation technique, like listening to calming music, to detach from midterm-related rumination and physical fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is relaxing in the living room, using music to combat high midterm anxiety and exhaustion from her stream.) ; Maria focuses on sensory grounding and deep breathing to manage high midterm anxiety and physical exhaustion while relaxing.'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is physically relaxing but remains mentally gripped by midterm anxiety and exhaustion, requiring significant effort to stay grounded.) ; Maria rests quietly in the living room, mentally preparing for dinner to break her cycle of midterm-related anxiety and exhaustion.'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is lingering in the living room, paralyzed by midterm anxiety and exhaustion, missing her scheduled dinner transition.) ; Maria moves to the kitchen for a simple dinner, prioritizing physical nourishment over stream stats to lower her high midterm anxiety.'}]",Maria Lopez is at home:kitchen doing dinner.,,aligned,high,fragile,high,midterm exam anxiety,high,anxiety-induced paralysis,"['midterm anxiety', 'stream stats', 'phone notifications']",Maria must focus on the sensory experience of eating to ground herself against persistent midterm anxiety.,reset_plan,"Maria has moved to dinner but remains mentally consumed by midterm anxiety and exhaustion, making her focus highly volatile.","Despite following the schedule, Maria's high exhaustion and persistent rumination on exams create a high risk for mental drift.",2023-02-13 19:15:00,home:kitchen,dinner,2023-02-13 19:15:00,15,Enjoying dinner while checking her stream stats.,"Maria continues her dinner in the kitchen, focusing on mindful eating to calm her midterm-related anxiety and physical exhaustion.",False,none,,continue,0.0,,,2023-02-13 19:15:00,15,2023-02-13 19:15:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,,"Maria continues her dinner in the kitchen, focusing on mindful eating to calm her midterm-related anxiety and physical exhaustion.",2023-02-13 19:30
gemini-3-flash-preview:cloud,0.7,Maria Lopez,2023-02-13 19:30:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is physically present for relaxation but remains mentally tethered to midterm anxiety and exhaustion.) ; Maria focuses on a low-effort relaxation technique, like listening to calming music, to detach from midterm-related rumination and physical fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is relaxing in the living room, using music to combat high midterm anxiety and exhaustion from her stream.) ; Maria focuses on sensory grounding and deep breathing to manage high midterm anxiety and physical exhaustion while relaxing.'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is physically relaxing but remains mentally gripped by midterm anxiety and exhaustion, requiring significant effort to stay grounded.) ; Maria rests quietly in the living room, mentally preparing for dinner to break her cycle of midterm-related anxiety and exhaustion.'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is lingering in the living room, paralyzed by midterm anxiety and exhaustion, missing her scheduled dinner transition.) ; Maria moves to the kitchen for a simple dinner, prioritizing physical nourishment over stream stats to lower her high midterm anxiety.'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria has moved to dinner but remains mentally consumed by midterm anxiety and exhaustion, making her focus highly volatile.) ; Maria continues her dinner in the kitchen, focusing on mindful eating to calm her midterm-related anxiety and physical exhaustion.'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,high,fragile,high,midterm anxiety and stream exhaustion,high,circular fixation on academic pressure despite grounding attempts,"['midterm stress', 'phone notifications', 'stream performance metrics']",Maria's persistent midterm anxiety is hijacking her dinner; she needs a stronger sensory break to stabilize her attention.,reset_plan,Maria is physically eating dinner but mentally trapped in a loop of midterm-related anxiety and physical exhaustion.,"Maria's focus remains fragile due to persistent academic stress and exhaustion, preventing her from fully engaging with her meal.",2023-02-13 19:30:00,home:kitchen,dinner,2023-02-13 19:30:00,15,Enjoying dinner while checking her stream stats.,"Maria continues dinner in the kitchen, simplifying her environment to reduce cognitive load and manage persistent midterm anxiety.",False,none,,continue,0.0,,,2023-02-13 19:30:00,15,2023-02-13 19:30:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,,"Maria continues dinner in the kitchen, simplifying her environment to reduce cognitive load and manage persistent midterm anxiety.",2023-02-13 19:45
