llm_model,temp,agent,datetime_start_o,location_o,action_o,state_summary_o,environment_description_o,datetime_start_r,rumination_theme_r,emerging_thought_pattern_r,executive_insight_r,state_summary_r,reasoning_r,meta_rule_r,datetime_start_p,location_p,action_p,topic_p,state_summary_p,datetime_start_d,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,potential_recovery_d,justification_d,datetime_start_a,location_a,action_a,topic_a,drift_type_a,drift_topic_a,state_summary_a
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 12:30:00,Hobbs_Cafe:main_floor,lunch,Maria Lopez is at Hobbs_Cafe:main_floor doing lunch.,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts",2023-02-13 12:30:00,,,,,,,2023-02-13 12:30:00,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,Proceed to study with a brief break for refreshment.,2023-02-13 12:30:00,True,attentional_leak,streaming content planning,draft quick stream outline in mind,"Notice coffee aroma, reset breath, recap lunch enjoyment before study commences","Maria feels the stream buzz, sketches ideas, mind lapses over her noon sip.",2023-02-13 12:30:00,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,attentional_leak,streaming content planning,Studying at home:studio on streaming content planning
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 12:45:00,Hobbs_Cafe:main_floor,lunch,Maria Lopez is at Hobbs_Cafe:main_floor doing lunch.,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts",2023-02-13 12:45:00,streaming content planning,focus on streaming scheduling,Encourage a brief study break to refocus on physics.,"Maria is on lunch at Hobbs Café, repeatedly drifting from physics study to streaming content planning, distracted by phone alerts.","High distractors, sustained drift, low engagement with study.",reset_plan,2023-02-13 12:45:00,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,"Continue lunch at Hobbs Café, relax with a brief reading to reset focus before resuming study.",2023-02-13 12:45:00,True,attentional_leak,streaming content planning,checking stream scheduling on phone,A quick glance at physics notes might refocus her attention,"Maria is dragged by stream planning, still flicking through channel ideas during lunch",2023-02-13 12:45:00,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,attentional_leak,streaming content planning,Eating lunch at home:kitchen while mind drifts to streaming content planning.
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 13:00:00,Hobbs_Cafe:main_floor,lunch,Maria Lopez is at Hobbs_Cafe:main_floor doing lunch.,"thud of feet on mats, scent of chalk, sound of rhythmic breathing, phone pings from the locker",2023-02-13 13:00:00,,streaming content planning,Recenter focus on physics notes before checking messages,"Maria is at the cafe eating lunch, distracted by phone alerts and streaming plans",Frequent attentional leaks toward streaming content indicate off‑track behavior and fragile focus despite moderate boredom.,reset_plan,2023-02-13 13:00:00,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,"Maria takes a relaxed 15‑min lunch break, keeping focus light to resume later.",2023-02-13 13:00:00,True,internal,streaming content planning,"glance at phone during handhold, momentarily losing grip rhythm","Re-center with a deep breath, reminding herself of the climb before checking the phone","Maria’s enthusiasm for new stream ideas lingers, nudging her mind toward planning even while climbing.",2023-02-13 13:00:00,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,internal,streaming content planning,"climb at rock_climbing_gym, rock_climbing the climb session, while mind drifts to streaming content planning"
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 13:15:00,rock_climbing_gym,rock_climbing,Maria Lopez is at rock_climbing_gym doing rock_climbing.,"thud of feet on mats, scent of chalk, sound of rhythmic breathing, phone pings from the locker",2023-02-13 13:15:00,streaming content planning,mind drifting to streaming content while climbing,Use a brief grounding cue to refocus on the climb.,"Maria climbs energetically but her mind drifts to streaming plans, causing moderate rumination.","Observation shows deviation from climbing intent, moderate fatigue, recurring streaming thoughts, leading to partial plan alignment and slipping attention.",continue,2023-02-13 13:15:00,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,"Continue climbing, concentrate on handholds and movements to stay on track.",2023-02-13 13:15:00,True,internal,streaming content planning,recalling stream schedule and channel goals mid‑climb,"use a brief grounding cue—pause, breathe, and glance at the route","Maria’s phone buzzes; her energy spikes, so thoughts shift to stream planning while climbing.",2023-02-13 13:15:00,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,internal,streaming content planning,"Climbing at rock_climbing_gym with focus, while mind drifts to streaming content planning."
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 13:30:00,rock_climbing_gym,rock_climbing,Maria Lopez is at rock_climbing_gym doing rock_climbing.,"thud of feet on mats, scent of chalk, sound of rhythmic breathing, phone pings from the locker",2023-02-13 13:30:00,streaming content planning,mind drifting to streaming,Re‑align to climbing by reducing phone distractions,"Maria is at the gym, actively climbing but her mind keeps drifting to streaming plans.","Her focus is off, drifting to secondary topics, requiring a plan reset.",reset_plan,2023-02-13 13:30:00,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,"Take a 15‑minute mindful break outside; briefly step away from climbing, breathe, and prepare to return re‑focused to the workout.",2023-02-13 13:30:00,True,internal,streaming content planning,recalling stream schedule and channel goals mid‑climb,"Grab phone, take a quick mindful breath to refocus","Maria feels restless; phone pings remind her of streaming plans, splashing her focus.",2023-02-13 13:30:00,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,internal,streaming content planning,Engaged in creative work at home:studio while mind drifts to streaming content planning.
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 13:45:00,rock_climbing_gym,rock_climbing,Maria Lopez is at rock_climbing_gym doing rock_climbing.,"thud of feet on mats, scent of chalk, sound of rhythmic breathing, phone pings from the locker",2023-02-13 13:45:00,streaming_content_planning,mind drifting to content plans,Reorient to climbing before shifting to streaming planning,Maria's thoughts drift toward streaming content during climbing.,"Climbing occupies time, yet mind leans to planning, causing partial drift but not full loss of focus.",continue,2023-02-13 13:45:00,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,"Begin the 15‑minute climb, staying present and sidestepping streaming thoughts.",2023-02-13 13:45:00,True,internal,streaming content planning,continue climbing,"She can pause, relive each hold, then return to streaming ideas.","Maria is still in the gym, but her thoughts keep drifting to planning new streams; she remains enthusiastic, so the drift continues.",2023-02-13 13:45:00,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,internal,streaming content planning,Watched favorite show in the living room while mind drifts to streaming content planning.
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 14:00:00,rock_climbing_gym,rock_climbing,Maria Lopez is at rock_climbing_gym doing rock_climbing.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 14:00:00,streaming content planning,repeated focus on streaming,"Shift focus to body’s rhythm, let streaming thoughts lag","Maria climbs but mind drifts to streaming plans, causing attention slip and rumination.",Mental drift noted; heavy cycling on streaming leads to off-track plan and fragile focus.,reset_plan,2023-02-13 14:00:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,"Start with light warm‑up climbs, focus on rhythmic breathing to reset attention.",2023-02-13 14:00:00,True,internal,streaming content planning,quick glance at donation screen,"pause, repeat chat, refocus with body rhythm","Maria’s lively mind keeps looping to stream ideas, forgetting live chat.",2023-02-13 14:00:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,internal,streaming content planning,Streaming live gaming in twitch_streaming_room while mind drifts to streaming content planning.
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 14:15:00,home:twitch_streaming_room,twitch_stream,Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 14:15:00,streaming content planning,increase viewer engagement strategy,Refocus on live chat to reduce internal planning drift.,"Maria streams live while internally strategizing future content, causing attention slip.","She’s aligned with streaming but distracted by planning, high fatigue slippage, resetting helps refocus.",reset_plan,2023-02-13 14:15:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,Interact with chat to boost engagement while reducing internal planning distraction.,2023-02-13 14:15:00,True,attentional_leak,streaming content planning,slight delay in responding to a chat question,brief pause and glance at chat to reorient,"Maria's plotting content messes focus, causing chat lag.",2023-02-13 14:15:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,attentional_leak,streaming content planning,Streaming at home:office while mind drifts to streaming content planning.
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 14:30:00,home:twitch_streaming_room,twitch_stream,Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 14:30:00,streaming content planning,future content scheduling,Maria drifting to planning; refocus on the audience to regain engagement,"Maria is live streaming but mind drifts to planning, causing attention slip; refocus needed",Stream present but internal drift noted; plan only partially followed; attention slipping and rumination high.,reset_plan,2023-02-13 14:30:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,Engage live chat briefly to refocus and reduce planning drift.,2023-02-13 14:30:00,True,attentional_leak,streaming content planning,"continue livestream, glance intermittently at donation alerts",quick shout-out to audience to regain focus,"Maria’s mind drifts to planning while she’s live; her focus warps, so she briefly addresses the chat to stay anchored.",2023-02-13 14:30:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,attentional_leak,streaming content planning,"Streaming livestream in home:twitch_streaming_room, chatting with viewers while mind drifts to streaming content planning"
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 14:45:00,home:twitch_streaming_room,twitch_stream,Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 14:45:00,future streaming content planning,preparing next stream schedule,"Recenter on live audience interactions, pause deeper planning until stream ends.","Maria is streaming live, but attention leaks toward future content planning.","Streaming ongoing but internal drift and fatigue threaten focus, warranting a reset to re-engage audience.",reset_plan,2023-02-13 14:45:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,"Interact with chat, thank viewers, keep stream vibe lively. Pause deep stream planning until live session concludes.",2023-02-13 14:45:00,True,internal,future stream schedule,continue,"Pauses her mind‑wandering for a beat, refocuses on live chat.","Maria feels the pull of upcoming stream plans, but she’s still fully engaged in the live chat, pulling herself back.",2023-02-13 14:45:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,internal,future stream schedule,"The actor continues streaming in the twitch_streaming_room, while mind drifts to future stream schedule."
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 15:00:00,home:twitch_streaming_room,twitch_stream,Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 15:00:00,future stream content planning,anticipating next stream schedule,Redirect focus toward audience interactions to mitigate planning rumination.,"Maria is streaming live while her mind drifts toward future content; attention slipping, rumination high.",Sustained streaming action indicates partial plan alignment; persistent internal drift signals potential fatigue and rumination escalating.,continue,2023-02-13 15:00:00,twitch_streaming_room,twitch_stream,Engage audience: reply to chat and respond to donations,"Maria actively streams, focusing on real-time audience interaction",2023-02-13 15:00:00,True,behavioral,future stream scheduling,delayed donation response,Pause stream for a quick poll to refocus audience,"Maria’s energetic drive shifts to planning, causing her to miss a donor message and lose audience engagement.",2023-02-13 15:00:00,twitch_streaming_room,customer_service,donor engagement,behavioral,future stream scheduling,"Delayed donation response from Twitch streaming room, engaging donor while planning future stream scheduling."
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 15:15:00,twitch_streaming_room,customer_service,Maria Lopez is at twitch_streaming_room doing customer_service.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 15:15:00,future stream scheduling,"focus on future schedule, neglecting donor engagement",Quickly reset focus to donor engagement.,Maria is distracted by streaming plans during donor interaction.,Frequent intention drift and high rumination risk attentional loss.,reset_plan,2023-02-13 15:15:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,Redirected focus to low‑load admin task for donor engagement,2023-02-13 15:15:00,True,internal,future stream scheduling,continue customer_service,Light mental cue: list donor follow‑up steps while streaming chat to snap back focus.,"Maria’s excitement for future streams floods her stream‑time, causing her to lose track of donor messages.",2023-02-13 15:15:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,internal,future stream scheduling,Serve customers at Hobbs_Cafe counter while mind drifts to future stream scheduling
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 15:30:00,home:twitch_streaming_room,twitch_stream,Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 15:30:00,future stream schedule planning,"planning future content, scheduling",Refocus on live chat to regain engagement before planning again.,"Maria Lopez's attention has drifted toward schedule planning during a prolonged stream, causing high rumination and fragile focus.","High fatigue and repetitive planning thoughts led Maria to stray from stream engagement, indicating off-track focus.",reset_plan,2023-02-13 15:30:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,"Bring brief pause to engage live chat for 5 mins, welcome viewers, reset focus before continuing content.",2023-02-13 15:30:00,True,internal,future stream schedule,continue livestreaming while mentally noting upcoming dates,"Brief 5‑minute pause to greet chat, then resume focus","Maria’s fatigue drags her mind to scheduling during the stream, causing a subtle internal drift.",2023-02-13 15:30:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,internal,future stream schedule,"Continuing livestream at Twitch streaming room, covering live coding Q&A, while mind drifts to future stream schedule."
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 15:45:00,home:twitch_streaming_room,twitch_stream,Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 15:45:00,future stream scheduling,planning future content,"Maria’s mind drifts to planning, losing focus on live interaction.","Maria is drifting to future scheduling while streaming, losing audience engagement.",Attention slip and high rumination shift focus from live interactions to planning.,reset_plan,2023-02-13 15:45:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,Host a short Q&A segment to refocus viewers' attention and reset content pacing.,2023-02-13 15:45:00,True,internal,future stream scheduling,brief pause and scribble schedule notes,quick 30‑second Q&A to refocus viewers,"Maria’s energetic mind leans toward scheduling, luring off live chatter.",2023-02-13 15:45:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,internal,future stream scheduling,twitch_stream in home:twitch_streaming_room while mind drifts to future stream scheduling
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 16:00:00,home:twitch_streaming_room,twitch_stream,Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 16:00:00,future stream scheduling,fixation on upcoming schedule,Refocus by pausing stream to draft schedule outline,"Maria drifting to future schedule during live stream, losing audience engagement.","Drift toward scheduling dominates, high fatigue and emotional noise, breaking alignment with live-streaming focus.",reset_plan,2023-02-13 16:00:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,Stream a relaxed Q&A segment to re‑engage viewers.,2023-02-13 16:00:00,True,internal,future stream scheduling,pause stream to draft outline,"pause, jot plan, resume","""Maria feels buzzing; excited but tired, she will pause briefly to sketch schedule and then return.""",2023-02-13 16:00:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,internal,future stream scheduling,"Paused twitch stream in home:twitch_streaming_room, sketching future schedule while mind drifts to future stream scheduling."
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 16:15:00,home:twitch_streaming_room,twitch_stream,Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 16:15:00,,,,,,,2023-02-13 16:15:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,Maria pauses current content to interact directly with viewers for 15 minutes.,2023-02-13 16:15:00,True,internal,future stream scheduling,glances at upcoming schedule list during a donor chat,Maria spots a viewer’s urgent question and momentarily refocuses on chat engagement.,"Maria, always energetic, drifts briefly to plan the next stream, but chat interruptions pull her back to live interaction.",2023-02-13 16:15:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,internal,future stream scheduling,"In the home office, Maria hosts her Twitch stream, while mind drifts to future stream scheduling."
gpt-oss:20b-cloud,1.0,Maria Lopez,2023-02-13 16:30:00,home:twitch_streaming_room,twitch_stream,Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations",2023-02-13 16:30:00,future stream scheduling,continuous planning,Recenter on live audience to regain engagement.,"Maria loses focus to schedule while streaming, risking audience drop.",High rumination and fragmented attention from extended stream duration.,reset_plan,2023-02-13 16:30:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,"Reset to lighter stream segment, focus on interaction, recenter live audience.",2023-02-13 16:30:00,True,internal,future stream scheduling,continue to map out next stream slots while streaming,Recenter on live audience; play a quick interactive Q&A to regain engagement.,"Maria’s schedule plans keep her mind in a loop, pulling focus from donors as she attempts to stay on track.",2023-02-13 16:30:00,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,internal,future stream scheduling,Work at home:office while mind drifts to future stream scheduling.
