llm_model,temp,agent,datetime_start_o,location_o,action_o,state_summary_o,environment_description_o,datetime_start_r,rumination_theme_r,emerging_thought_pattern_r,executive_insight_r,state_summary_r,reasoning_r,meta_rule_r,datetime_start_p,location_p,action_p,topic_p,state_summary_p,datetime_start_d,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,potential_recovery_d,justification_d,datetime_start_a,location_a,action_a,topic_a,drift_type_a,drift_topic_a,state_summary_a
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 08:30:00,home:office,phone_call,Isabella Rodriguez is at home:office doing phone_call.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 08:30:00,Valentine's Day planning,recurring fixation on decorations and party logistics,Reset to scheduled task; postpone Valentine's details until later.,"Isabella stuck in Valentine's fixation during phone call, derailing morning routine.",Repeated drift toward Valentine's planning despite prior refocus attempts; current task misaligned with priorities.,reset_plan,2023-02-13 08:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,"Handle brief phone essentials, postpone Valentine's tasks to avoid distraction.",2023-02-13 08:30:00,True,attentional_leak,Valentine's Day planning,slight distraction during call,could refocus with quick task reminder.,Isabella distracted by Valentine's planning during call despite reset plan; minor attentional leak with no clear errors.,2023-02-13 08:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,Valentine's Day planning,Conducting phone call while planning Valentine's Day
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 08:45:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 08:45:00,Valentine's Day planning,recurring fixation on Valentine's events,Reset to core task; delay Valentine's planning until after work block.,Isabella stuck in Valentine's fixation despite cafe work; attention unstable. Reset to present task immediately.,Repeated Valentine's planning distractions during work; phone vibrations and internal fixation. Requires urgent reset to focus.,reset_plan,2023-02-13 08:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Reset to low-cognitive admin work at counter to refocus. Postpone Valentine's planning until after work block.,2023-02-13 08:45:00,True,attentional_leak,Valentine's Day planning,reviewing party details during admin tasks,notices distraction and refocuses after 30 seconds,Isabella's hospitable mind fixates on Valentine's decor during admin; reset plan tempers behavioral shift.,2023-02-13 08:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,Valentine's Day planning,Admin tasks in home office while planning Valentine's Day decorations
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 09:00:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:00:00,Valentine's Day planning,,Pause Valentine's planning; schedule dedicated time post-work.,"Isabella's work tasks derailed by recurring Valentine's fixation, requiring reset.",Persistent emotional fixation overrides current work focus; attention unstable.,reset_plan,2023-02-13 09:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Rescheduling Valentine's planning; handling light admin tasks to stabilize focus before returning to work.,2023-02-13 09:00:00,True,attentional_leak,Valentine's Day planning,glancing at phone,"Briefly returns to coffee machine, but distraction lingers.","Isabella's mind drifts to Valentine's despite reset, phone vibrations retrigger fixation.",2023-02-13 09:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,Valentine's Day planning,At Hobbs_Cafe:counter having a snack while planning Valentine's Day
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 09:15:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:15:00,Valentine's Day planning,Valentine's Day planning,Reset to cafe opening tasks; ignore Valentine's distractions; focus on present duties.,"Isabella stuck in Valentine's Day planning, derailing cafe work for hours; needs immediate reset to present tasks.",Repeated attentional leaks to Valentine's; environment distractions and internal thoughts compete. Reset required.,reset_plan,2023-02-13 09:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,"Resetting to cafe admin tasks, ignoring Valentine's distractions; focus on present duties.",2023-02-13 09:15:00,True,attentional_leak,Valentine's Day planning,continuing admin tasks while distracted by party details,Briefly refocuses after phone stops vibrating.,Isabella tries to reset but Valentine's thoughts persist; phone buzzes trigger planning distractions.,2023-02-13 09:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,Valentine's Day planning,Admin tasks at home:office while mind drifts to Valentine's Day planning details.
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 09:30:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:30:00,Valentine's Day planning,recurring Valentine's fixation,Reset to cafe tasks immediately; silence phone and focus on customer service.,"Isabella stuck in Valentine's fixation for hours, derailing cafe work; needs immediate task reset.",Repeated Valentine's fixation shows severe plan drift; phone and internal stimuli competing for attention.,reset_plan,2023-02-13 09:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,"Resetting to cafe counter duties, ignoring Valentine's fixation, focusing solely on customer tasks.",2023-02-13 09:30:00,True,attentional_leak,Valentine's Day planning,processing orders with slight delays,briefly refocuses after phone silence,Isabella's hospitable nature keeps her distracted by Valentine's planning despite silencing phone; she refocuses quickly during customer service.,2023-02-13 09:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,Valentine's Day planning,Serving customers at Hobbs Cafe counter while planning Valentine's Day decorations
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 09:45:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:45:00,Valentine's Day decorations planning,recurring fixation on Valentine's Day decorations,"Reset immediately: focus on cafe opening tasks, delay Valentine's planning to later.","Isabella repeatedly distracted by Valentine's decorations, derailing cafe work. Needs immediate task reset.",Repeated fixation overrides present tasks; phone vibration triggers drift. Attention unstable and volatile.,reset_plan,2023-02-13 09:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Reset to cafe opening checklist; delay Valentine's decorations to later to regain focus.,2023-02-13 09:45:00,True,attentional_leak,Valentine's Day decorations,glancing at phone for decoration ideas,briefly refocuses after check,Phone vibration triggers Valentine's thoughts during admin task.,2023-02-13 09:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,Valentine's Day decorations,Admin tasks at home:office while mind drifts to Valentine's Day decorations
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 10:00:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:00:00,Valentine's Day planning,Valentine's Day planning,Reset focus to cafe tasks immediately; postpone Valentine's planning.,Isabella stuck in Valentine's fixation derailing current work; attention unstable. Immediate reset required.,Repeated Valentine's fixation derails cafe tasks. High rumination and emotional residue. Attention fragile. Reset needed.,reset_plan,2023-02-13 10:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Performing light admin at cafe to reset focus; Valentine's planning postponed.,2023-02-13 10:00:00,True,attentional_leak,Valentine's Day decorations,admin work slowed by decoration thoughts,Focus can return after inventory task,Isabella's hospitable nature fixates on Valentine's despite reset. Attention fragile; decorations distract from admin tasks.,2023-02-13 10:00:00,,,,,,
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 10:15:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:15:00,Valentine's Day decorations,recurring Valentine's Day fixation,Reset to cafe tasks; deactivate Valentine's thoughts immediately.,"Isabella stuck on Valentine's planning, derailing work; needs reset to present tasks.",Hours of Valentine's fixation causing unstable attention; urgent refocus needed.,reset_plan,2023-02-13 10:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Taking a 15-minute snack break at the cafe to alleviate Valentine's fixation rumination.,2023-02-13 10:15:00,True,attentional_leak,Valentine's Day decorations,snack,brief moment of distraction before refocusing,Valentine's fixation persists during snack; phone vibration intensifies thoughts.,2023-02-13 10:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,Valentine's Day decorations,Snacking in kitchen while distracted by Valentine's Day decorations.
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 10:30:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:30:00,Valentine's Day decorations,Valentine's Day decorations planning,Reset to physical tasks: inventory check to refocus on cafe operations.,"Isabella stuck on Valentine's planning for hours, derailing café work; immediate reset needed to regain focus.",Repeated fixation derailing work. Attention unstable; reset required to realign with task plan.,reset_plan,2023-02-13 10:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Resetting to restocking in storage to refocus cafe operations and reduce Valentine's fixation.,2023-02-13 10:30:00,True,attentional_leak,Valentine's Day decorations,pauses to inspect Valentine's decoration materials,returns to restocking after brief distraction,"Valentine's thoughts cause momentary distraction, but reset plan mitigates behavioral effects.",2023-02-13 10:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,Valentine's Day decorations,Restocking in storage room while mind drifts to Valentine's Day decorations
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 10:45:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:45:00,Valentine's Day decorations,recurring Valentine's decoration ideas,Reset to cafe tasks immediately; schedule Valentine's later. No further delays.,"Isabella stuck on Valentine's planning for hours, derailing cafe work; needs immediate reset.",Persistent Valentine's fixation derails work. Attention fragile. External phone vibrations compete.,reset_plan,2023-02-13 10:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Reset to cafe admin tasks; disengage from Valentine's planning.,2023-02-13 10:45:00,True,attentional_leak,Valentine's Day decorations,processing payments,Briefly shifts attention back to payments.,Valentine's thoughts intrude during payment tasks; Isabella refocuses quickly despite high rumination.,2023-02-13 10:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,Valentine's Day decorations,Customer service at checkout while thinking about Valentine's Day decorations
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 11:00:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 11:00:00,Valentine's Day decorations,Fixation on Valentine's Day decorations,Reset to current tasks; ignore Valentine's distractions; focus on cafe operations.,"Isabella repeatedly distracted by Valentine's, derailing work. Immediate reset required for focus.",Repeated Valentine's fixation causing off-track work; attention fragile. Needs reset to core tasks.,reset_plan,2023-02-13 11:00:00,Hobbs_Cafe:main_floor,admin,Cafe administrative tasks,Focus on simple admin work to counter Valentine's distractions; maintain cafe operations efficiently.,2023-02-13 11:00:00,True,behavioral,Valentine's Day decorations,checking decoration ideas on phone,"briefly checks, then resumes admin tasks","Reset plan in place, but Valentine's fixation triggers brief phone check during admin.",2023-02-13 11:00:00,home:office,research,Valentine's Day decorations,behavioral,Valentine's Day decorations,Researching Valentine's Day decorations at home office.
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 11:15:00,home:office,research,Isabella Rodriguez is at home:office doing research.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 11:15:00,Valentine's Day decorations,recurring fixation on Valentine's Day decorations,Reset focus to cafe tasks; postpone Valentine's planning until scheduled.,"Isabella stuck on Valentine's decorations, derailing cafe work. Needs reset to current tasks.","Repeated Valentine's fixation derails café work; attention unstable, requiring reset.",reset_plan,2023-02-13 11:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,"Focus on admin tasks to reset focus, avoiding Valentine's thoughts for now.",2023-02-13 11:15:00,True,attentional_leak,Valentine's Day decorations,distracted during admin tasks,Brief pause to refocus on paperwork,Isabella's hospitable excitement for Valentine's overrides admin focus.,2023-02-13 11:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,Valentine's Day decorations,Admin tasks in home office distracted by Valentine's Day decorations
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 11:30:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 11:30:00,Valentine's Day decorations,,Reset focus to current cafe tasks; delay Valentine's planning until later.,"Isabella repeatedly distracted by Valentine's decorations, derailing cafe work. Immediate reset needed to refocus.",Repeated fixation on Valentine's over hours shows high rumination; current work is off-track. Requires reset to present duties.,reset_plan,2023-02-13 11:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Focus on low-cognitive cafe admin tasks; organize inventory to reset focus from Valentine's.,2023-02-13 11:30:00,True,internal,Valentine's Day decorations,organizing inventory while distracted by decorations,"Takes a breath, refocuses on inventory list.","Isabella's mind drifts to decorations despite reset effort, but she refocuses to maintain cafe operations.",2023-02-13 11:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,Valentine's Day decorations,Restocking inventory in Hobbs_Cafe storage while mind drifts to Valentine's Day decorations.
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 11:45:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 11:45:00,Valentine's Day decorations,Valentine's decorations overriding current tasks,Reset to cafe opening tasks. Remove Valentine's distractions immediately.,"Isabella repeatedly fixated on Valentine's decorations, derailing cafe work. High rumination requires immediate focus reset.",Repeated Valentine's distractions across all entries; plan off-track with fragile attention and high boredom fatigue.,reset_plan,2023-02-13 11:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Reset cafe opening tasks by restocking supplies; eliminate Valentine's distractions immediately.,2023-02-13 11:45:00,True,internal,Valentine's Day decorations,restocking supplies while distracted,Possible refocus after completing restocking,Isabella remains fixated on Valentine's decorations despite reset efforts; mind drifts while restocking supplies.,2023-02-13 11:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,Valentine's Day decorations,Restocking supplies at Hobbs_Cafe storage while mind drifts to Valentine's Day decorations.
qwen3-next:80b-cloud,1.0,Isabella Rodriguez,2023-02-13 12:00:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"clatter of silverware, aroma of toasted sandwiches, laughter from a nearby table, constant email pings on her phone",2023-02-13 12:00:00,Valentine's Day decorations,recurring fixation on Valentine's planning,Reset immediately; focus on current tasks. Defer Valentine's planning until later.,"Isabella stuck on Valentine's decorations for hours, derailing cafe work. Urgent reset needed.",Persistent Valentine's fixation over an hour caused off-track work. Attention fragile; reset required.,reset_plan,2023-02-13 12:00:00,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,Reset to low-cognitive admin tasks at cafe counter to refocus and avoid Valentine's fixation.,2023-02-13 12:00:00,True,internal,Valentine's Day decorations,admin tasks while distracted by Valentine's planning,Attempting to reset focus but thoughts persist,Isabella’s mind drifts to decorations during admin tasks despite reset attempt; high rumination.,2023-02-13 12:00:00,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,internal,Valentine's Day decorations,Admin tasks at home:office while mind drifts to Valentine's Day decorations
