llm_model,temp,agent,datetime_start_o,location_o,action_o,state_summary_o,environment_description_o,datetime_start_r,rumination_theme_r,emerging_thought_pattern_r,executive_insight_r,state_summary_r,reasoning_r,meta_rule_r,datetime_start_p,location_p,action_p,topic_p,state_summary_p,datetime_start_d,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,potential_recovery_d,justification_d,datetime_start_a,location_a,action_a,topic_a,drift_type_a,drift_topic_a,state_summary_a
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 08:30:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 08:30:00,Valentine's Day party logistics and guest list,Compulsive checking of party RSVPs during work tasks,Isabella must silence her phone to prioritize the morning rush and stop the party-planning loop.,Isabella is physically working at Hobbs Cafe but remains mentally preoccupied with Valentine's Day party details.,"Isabella's focus is compromised by the vibrating phone and persistent party-related rumination, leading to cognitive drift during work.",reset_plan,2023-02-13 08:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,"Focusing on simple, repetitive tasks to manage party-planning distractions and stabilize attention during the morning rush.",2023-02-13 08:30:00,True,attentional_leak,rehearsing the welcome speech and checking for last-minute RSVPs,staring momentarily at the vibrating phone while steaming milk,A customer's greeting or the milk reaching temperature will pull her back.,"Isabella is trying to focus on coffee, but the excitement of tomorrow's party and her vibrating phone keep pulling her thoughts away.",2023-02-13 08:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,rehearsing the welcome speech and checking for last-minute RSVPs,Isabella steams milk at the Hobbs Cafe counter while her mind drifts to rehearsing her party speech and checking for last-minute RSVPs.
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 08:45:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 08:45:00,Valentine's Day party logistics and RSVPs,obsessive logistics loop,Isabella is physically present but mentally absent; she must silence her phone to focus on cafe customers.,Isabella is performing cafe duties mechanically while her mind is entirely consumed by Valentine's Day party planning.,Persistent cognitive drift toward party logistics for over an hour indicates a failure to maintain professional focus despite being physically active.,reset_plan,2023-02-13 08:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Focusing on simple customer interactions to ground herself in the cafe environment and reduce cognitive load from party planning.,2023-02-13 08:45:00,True,internal,comparing current pastry stock to tomorrow's party requirements,taking orders while mentally auditing the party's dessert menu,A customer's specific request for a modification brings her focus back to the POS screen.,"Isabella is attempting to ground herself in service, but every muffin she sells reminds her of the party's catering needs.",2023-02-13 08:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,comparing current pastry stock to tomorrow's party requirements,Isabella processes customer orders at the cafe counter while her mind drifts to comparing current pastry stock with tomorrow's party requirements.
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 09:00:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:00:00,Valentine's Day party logistics and RSVPs,Cognitive decoupling where physical tasks are automated while mental resources are dedicated to event planning.,Isabella is working on autopilot; she must silence her phone to reconnect with the customers and current tasks.,"Isabella is physically present at the counter but mentally consumed by party planning, leading to mechanical performance and high drift.","Isabella has drifted for five consecutive ticks. Her focus is entirely on the party, making her cafe work purely performative and fragile.",reset_plan,2023-02-13 09:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Isabella attempts to ground herself by focusing on simple counter tasks and silencing her phone to reduce party-planning rumination.,2023-02-13 09:00:00,True,internal,visualizing the placement of party favors and the guest book on the counter,continue,A customer approaching for a refill or a specific question will break her reverie.,"Isabella is trying to ground herself, but the counter she's cleaning is the same one she'll use for the party tomorrow.",2023-02-13 09:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,visualizing the placement of party favors and the guest book on the counter,Isabella cleans the counter at Hobbs Cafe while her mind drifts to visualizing the placement of party favors and the guest book.
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 09:15:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:15:00,Valentine's Day party logistics,Spatial projection of party plans onto the physical cafe environment.,Isabella is operating on autopilot; she must silence her phone to prioritize the morning rush over party planning.,"Isabella is physically present but mentally consumed by party planning, leading to mechanical and distracted work performance.",Consistent internal drift over five ticks indicates a failure to maintain focus on cafe operations due to obsessive party planning.,reset_plan,2023-02-13 09:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,"Isabella simplifies her focus to basic customer service, aiming to reduce cognitive load and manage the morning rush without party-related distractions.",2023-02-13 09:15:00,True,internal,wondering if the regular customer she's serving would enjoy the specific playlist she's making for the party,continue,The loud hiss of the milk steamer finishing its cycle.,"Isabella is attempting to focus on service, but her excitement for the party keeps linking her customers to her event plans.",2023-02-13 09:15:00,,,,,,
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 09:30:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:30:00,Valentine's Day party logistics,Environmental triggers like pastries and customers are being co-opted into party planning loops.,Isabella is physically present but mentally absent; the party has completely hijacked her professional focus.,"Isabella is performing cafe tasks mechanically while obsessing over party details, leading to high mental drift and fragile focus.",Consistent drift over 75 minutes indicates a failure to maintain professional boundaries against the excitement of the upcoming party.,reset_plan,2023-02-13 09:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Shifting to low-cognitive-load stocking tasks to manage mental fatigue and persistent party-related rumination while remaining at the cafe.,2023-02-13 09:30:00,True,internal,visualizing the arrangement of heart-shaped cookies on the display tiers,continue,A customer's request for a croissant might snap her back to the present inventory.,"Isabella is stocking pastries, but her mind immediately pivots to how the Valentine's treats will look on these same shelves tomorrow.",2023-02-13 09:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,visualizing the arrangement of heart-shaped cookies on the display tiers,Isabella stocks pastries at the Hobbs Cafe counter while her mind drifts to visualizing the arrangement of heart-shaped cookies on the display tiers.
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 09:45:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 09:45:00,Valentine's Day party logistics,Environmental triggers sparking party-related visualizations,Isabella is performing tasks mechanically while mentally consumed by party planning; she must refocus on immediate customer needs.,Isabella is physically working at the cafe counter but is mentally preoccupied with obsessive Valentine's Day party planning.,"Isabella has spent over an hour in a state of high drift, treating cafe duties as a backdrop for party rehearsals.",reset_plan,2023-02-13 09:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Focusing on immediate customer needs and simple counter tasks to reset focus and reduce party-related rumination.,2023-02-13 09:45:00,True,attentional_leak,checking the vibrating phone for party RSVPs,glancing at her phone while wiping the counter,A customer's greeting or the hiss of the steam wand will pull her back to the counter.,"Isabella tries to focus on the counter, but the phone's vibration is an irresistible siren call for party updates.",2023-02-13 09:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,checking the vibrating phone for party RSVPs,Isabella wipes the counter at Hobbs Cafe while her mind drifts to checking her vibrating phone for party RSVPs.
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 10:00:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:00:00,Valentine's Day party planning,Hyper-fixation on event logistics over immediate professional duties,Isabella is physically present but mentally absent; she must ground herself in cafe tasks to avoid service errors.,Isabella is performing cafe duties mechanically while her mind is entirely consumed by obsessive Valentine's Day party planning.,"Isabella's focus has completely shifted to her party, leading to high rumination and fragile attention despite physical task completion.",reset_plan,2023-02-13 10:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,"Isabella simplifies her cafe duties to basic routine tasks, attempting to ground her fragile attention amidst party-planning rumination.",2023-02-13 10:00:00,True,internal,revising the guest list in her head,"continuing to wipe the counter in a slow, circular motion",A customer approaching the register will break her internal loop.,"Isabella attempts to stay grounded in her chores, but her mind inevitably wanders back to the party's final guest count.",2023-02-13 10:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,revising the guest list in her head,Isabella wipes the counter at Hobbs Cafe while her mind drifts to revising the guest list in her head.
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 10:15:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:15:00,Valentine's Day party planning,obsessive event micro-management,Isabella is physically present but mentally absent; she must ground herself in cafe tasks to prevent service errors.,Isabella is performing cafe duties mechanically while her mind is entirely consumed by obsessive Valentine's Day party planning.,Isabella's consistent drift toward party details indicates a total lack of mental engagement with her professional responsibilities.,reset_plan,2023-02-13 10:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Focusing on simple beverage service to ground herself and mitigate party-planning rumination.,2023-02-13 10:15:00,True,internal,visualizing the floral centerpieces and table settings,continue,The sound of the milk frother reaching the right temperature snaps her back to the order.,"Isabella attempts to ground herself in beverage service, but her excitement for the party's aesthetic details causes her mind to wander internally.",2023-02-13 10:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,visualizing the floral centerpieces and table settings,Isabella provides beverage service at the cafe counter while mind drifts to visualizing the floral centerpieces and table settings.
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 10:30:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:30:00,Valentine's Day party logistics,obsessive event-planning visualization,Isabella is physically present but mentally absent; party obsession is compromising her professional focus and service quality.,Isabella performs cafe duties mechanically while her mind is entirely consumed by obsessive Valentine's Day party planning.,"Isabella's focus is consistently hijacked by party details, leading to mechanical work performance and high mental drift.",reset_plan,2023-02-13 10:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,"Isabella manages the counter with minimal effort, allowing her mind to dwell on Valentine's Day logistics as per the reset_plan rule.",2023-02-13 10:30:00,True,internal,rehearsing the special Valentine's Day drink descriptions for tomorrow's menu,continue,A customer asking a specific question about a pastry might pull her back.,"With the party tomorrow, Isabella is mentally rehearsing the special menu while serving customers, her hospitality becoming a practiced, automatic routine.",2023-02-13 10:30:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,rehearsing the special Valentine's Day drink descriptions for tomorrow's menu,Isabella serves coffee and pastries at the counter while mind drifts to rehearsing the special Valentine's Day drink descriptions for tomorrow's menu.
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 10:45:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 10:45:00,Valentine's Day party planning,Obsessive event visualization,Isabella is performing tasks mechanically while mentally consumed by party details; she must ground herself in the present.,"Isabella is physically working but mentally drifting to obsessive party planning, leading to fragile focus and mechanical performance.","Isabella's consistent drift toward Valentine's details indicates high rumination and fragile attention, requiring a plan reset to regain focus.",reset_plan,2023-02-13 10:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Isabella will focus on simple restocking to ground herself and manage her obsessive party planning thoughts.,2023-02-13 10:45:00,True,internal,finalizing the party playlist and atmosphere,restocking napkins while mentally curating a romantic playlist for the party,She snaps back to focus when she realizes she's holding too many napkins.,"Isabella tries to ground herself with restocking, but the proximity of the party makes internal visualization of the atmosphere irresistible.",2023-02-13 10:45:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,finalizing the party playlist and atmosphere,Isabella restocks napkins in the storage room while her mind drifts to finalizing the party playlist and atmosphere.
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 11:00:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 11:00:00,Valentine's Day party logistics,Obsessive mental rehearsal of event details,Isabella is performing tasks mechanically while mentally consumed by party planning; she must re-engage with customers to prevent errors.,Isabella is physically working at Hobbs Cafe but is cognitively preoccupied with obsessive Valentine's Day party planning.,"Isabella has drifted in every time step for over an hour, indicating a total loss of cognitive focus on work.",reset_plan,2023-02-13 11:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Focusing on simple customer service tasks at the counter to ground herself and move away from party rumination.,2023-02-13 11:00:00,True,attentional_leak,checking the vibrating phone for last-minute RSVPs,pausing mid-order to glance at her phone,A customer repeating their order might snap her back to the transaction.,"Isabella attempts to focus on customers, but the proximity of tomorrow's party and her vibrating phone make full concentration nearly impossible.",2023-02-13 11:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,attentional_leak,checking the vibrating phone for last-minute RSVPs,Isabella processes customer orders at the Hobbs Cafe counter while her mind drifts to checking her vibrating phone for last-minute RSVPs.
gemini-3-flash-preview:cloud,0.2,Isabella Rodriguez,2023-02-13 11:15:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 11:15:00,Valentine's Day party logistics,digital distraction,Isabella's mechanical performance masks a total mental departure; the phone vibration risks breaking her professional facade entirely.,"Isabella is physically present at the counter but mentally submerged in party logistics, triggered by her vibrating phone.","Isabella's obsessive planning transitioned from internal visualization to external distraction via her phone, signaling a breakdown in task focus.",reset_plan,2023-02-13 11:15:00,Hobbs_Cafe:counter,customer_service,Routine order taking and counter maintenance,"Isabella remains at the counter, opting for low-effort service tasks to manage her internal distraction and party-related rumination.",2023-02-13 11:15:00,True,behavioral,confirming final headcount and dietary restrictions via phone,lingering over phone notifications while half-heartedly wiping the counter,A customer clearing their throat or a loud hiss from the espresso machine.,"Isabella's excitement for tomorrow's party makes the vibrating phone impossible to ignore, leading her to prioritize RSVPs over counter maintenance.",2023-02-13 11:15:00,Hobbs_Cafe:counter,event_preparation,confirming final headcount and dietary restrictions via phone,behavioral,confirming final headcount and dietary restrictions via phone,Isabella half-heartedly wipes the counter and checks phone notifications while mind drifts to confirming final headcount and dietary restrictions via phone.
