llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,drift_topic_a,state_summary_a,next_datetime_a
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 14:30:00,15,writer_desk,writing,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun","[{'sim_time': '2023-02-13 13:15', 'summary': ""Hailey Johnson is at writer_desk doing research about visual references for character design ; while drifting (behavioral) toward visual references for character design ; (Hailey has successfully transitioned to her desk but remains vulnerable to the glowing phone screen after a distracted morning.) ; Hailey is at her writer's desk researching character aesthetics while drifting into scrolling through artist portfolios on her phone.""}, {'sim_time': '2023-02-13 13:30', 'summary': ""Hailey Johnson is at writer_desk doing research about interior design for the co-living space ; while drifting (behavioral) toward interior design for the co-living space ; (Hailey is at her desk but distracted by research and scrolling instead of writing.) ; Hailey is at her writer's desk browsing architectural blogs for co-living space inspiration instead of drafting her novel.""}, {'sim_time': '2023-02-13 13:45', 'summary': ""Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is avoiding the difficulty of drafting by over-researching aesthetic details for her novel's setting.) ; Hailey shifts from research to drafting a scene, using her recent inspiration to ease back into the writing process.""}, {'sim_time': '2023-02-13 14:00', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is finally drafting after an hour of visual research drift, but her focus remains highly susceptible to digital distractions.) ; Hailey continues drafting, focusing on a simple scene to maintain momentum without the pressure of intense deep work.'}, {'sim_time': '2023-02-13 14:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has started drafting after significant visual drift, but her focus is shallow and easily broken by digital stimuli.) ; Hailey focuses on low-pressure dialogue drafting to maintain her writing momentum without triggering further research-based procrastination.'}]",Hailey Johnson is at writer_desk doing writing.,,partial,med,fragile,low,avoiding difficult drafting,low,low-pressure avoidance,"['phone screen glowing', 'visual research urges']",Hailey is drafting low-stakes dialogue to avoid deeper work; her focus is shallow and vulnerable to digital distractions.,reset_plan,"Hailey is writing dialogue to maintain momentum, but her focus remains shallow and susceptible to research-based procrastination.","Hailey successfully transitioned from research to drafting, but is using low-pressure tasks to avoid the difficulty of deep focus.",2023-02-13 14:30:00,writer_desk,writing,2023-02-13 14:30:00,15,Deep focus on her novel project.,Hailey continues with low-stakes dialogue drafting to maintain a writing rhythm without triggering the urge to procrastinate through research.,False,none,,continue,0.0,,,2023-02-13 14:30:00,15,2023-02-13 14:30:00,15,writer_desk,writing,Deep focus on her novel project.,False,none,0.0,,Hailey continues with low-stakes dialogue drafting to maintain a writing rhythm without triggering the urge to procrastinate through research.,2023-02-13 14:45
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 14:45:00,15,writer_desk,writing,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun","[{'sim_time': '2023-02-13 13:30', 'summary': ""Hailey Johnson is at writer_desk doing research about interior design for the co-living space ; while drifting (behavioral) toward interior design for the co-living space ; (Hailey is at her desk but distracted by research and scrolling instead of writing.) ; Hailey is at her writer's desk browsing architectural blogs for co-living space inspiration instead of drafting her novel.""}, {'sim_time': '2023-02-13 13:45', 'summary': ""Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is avoiding the difficulty of drafting by over-researching aesthetic details for her novel's setting.) ; Hailey shifts from research to drafting a scene, using her recent inspiration to ease back into the writing process.""}, {'sim_time': '2023-02-13 14:00', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is finally drafting after an hour of visual research drift, but her focus remains highly susceptible to digital distractions.) ; Hailey continues drafting, focusing on a simple scene to maintain momentum without the pressure of intense deep work.'}, {'sim_time': '2023-02-13 14:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has started drafting after significant visual drift, but her focus is shallow and easily broken by digital stimuli.) ; Hailey focuses on low-pressure dialogue drafting to maintain her writing momentum without triggering further research-based procrastination.'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is writing dialogue to maintain momentum, but her focus remains shallow and susceptible to research-based procrastination.) ; Hailey continues with low-stakes dialogue drafting to maintain a writing rhythm without triggering the urge to procrastinate through research.'}]",Hailey Johnson is at writer_desk doing writing.,,partial,med,fragile,low,avoiding difficult drafting,low,low-stakes substitution,"['digital distractions', 'research blogs', 'phone screen']",Hailey is substituting deep work with low-stakes dialogue; she needs to bridge into complex narrative structure soon.,reset_plan,Hailey is writing but stuck in a low-effort loop to avoid the difficulty of deep drafting.,Hailey is technically on task but her focus is shallow and she is actively avoiding the intended deep focus.,2023-02-13 14:45:00,writer_desk,writing,2023-02-13 14:45:00,15,Deep focus on her novel project.,"Hailey shifts to reviewing her narrative structure, easing into complex drafting by organizing her thoughts before returning to the manuscript.",False,none,,continue,0.0,,,2023-02-13 14:45:00,15,2023-02-13 14:45:00,15,writer_desk,writing,Deep focus on her novel project.,False,none,0.0,,"Hailey shifts to reviewing her narrative structure, easing into complex drafting by organizing her thoughts before returning to the manuscript.",2023-02-13 15:00
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 15:00:00,15,writer_desk,writing,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun","[{'sim_time': '2023-02-13 13:45', 'summary': ""Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is avoiding the difficulty of drafting by over-researching aesthetic details for her novel's setting.) ; Hailey shifts from research to drafting a scene, using her recent inspiration to ease back into the writing process.""}, {'sim_time': '2023-02-13 14:00', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is finally drafting after an hour of visual research drift, but her focus remains highly susceptible to digital distractions.) ; Hailey continues drafting, focusing on a simple scene to maintain momentum without the pressure of intense deep work.'}, {'sim_time': '2023-02-13 14:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has started drafting after significant visual drift, but her focus is shallow and easily broken by digital stimuli.) ; Hailey focuses on low-pressure dialogue drafting to maintain her writing momentum without triggering further research-based procrastination.'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is writing dialogue to maintain momentum, but her focus remains shallow and susceptible to research-based procrastination.) ; Hailey continues with low-stakes dialogue drafting to maintain a writing rhythm without triggering the urge to procrastinate through research.'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is writing but stuck in a low-effort loop to avoid the difficulty of deep drafting.) ; Hailey shifts to reviewing her narrative structure, easing into complex drafting by organizing her thoughts before returning to the manuscript.'}]",Hailey Johnson is at writer_desk doing writing.,,partial,med,slipping,low,avoidance of difficult drafting,low,productive procrastination via organization,"['phone screen', 'research urges', 'digital distractions']",Hailey is using structural review to avoid the friction of drafting; she needs to commit to one scene.,continue,"Hailey is engaging in productive procrastination, favoring structural review over the difficult drafting required for her novel.",Hailey's focus is shallow; she is technically on-task but avoiding the core challenge of her scheduled deep work.,2023-02-13 15:00:00,writer_desk,writing,2023-02-13 15:00:00,15,Drafting a specific scene from the novel.,"Hailey transitions from structural review to drafting a specific scene, attempting to overcome the friction of deep work.",True,behavioral,podcast equipment and setup,searching for podcast microphones and recording software,0.6000000000000001,A quick glance at her word count goal might pull her back.,Hailey's resistance to the friction of drafting leads her to the 'shiny' new project—her podcast—as a form of creative escape.,2023-02-13 15:00:00,15,2023-02-13 15:00:00,15,writer_desk,research,podcast equipment and setup,True,behavioral,0.6000000000000001,podcast equipment and setup,"Hailey searches for podcast microphones and recording software at her desk, drifting from her novel to her new podcast project.",2023-02-13 15:15
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 15:15:00,15,writer_desk,research,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun","[{'sim_time': '2023-02-13 14:00', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is finally drafting after an hour of visual research drift, but her focus remains highly susceptible to digital distractions.) ; Hailey continues drafting, focusing on a simple scene to maintain momentum without the pressure of intense deep work.'}, {'sim_time': '2023-02-13 14:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has started drafting after significant visual drift, but her focus is shallow and easily broken by digital stimuli.) ; Hailey focuses on low-pressure dialogue drafting to maintain her writing momentum without triggering further research-based procrastination.'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is writing dialogue to maintain momentum, but her focus remains shallow and susceptible to research-based procrastination.) ; Hailey continues with low-stakes dialogue drafting to maintain a writing rhythm without triggering the urge to procrastinate through research.'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is writing but stuck in a low-effort loop to avoid the difficulty of deep drafting.) ; Hailey shifts to reviewing her narrative structure, easing into complex drafting by organizing her thoughts before returning to the manuscript.'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Hailey Johnson is at writer_desk doing research about podcast equipment and setup ; while drifting (behavioral) toward podcast equipment and setup ; (Hailey is engaging in productive procrastination, favoring structural review over the difficult drafting required for her novel.) ; Hailey searches for podcast microphones and recording software at her desk, drifting from her novel to her new podcast project.'}]",Hailey Johnson is at writer_desk doing research.,,off_track,med,fragile,low,podcast equipment,low,productive procrastination,"['podcast microphones', 'recording software', 'new project excitement']",Hailey is avoiding the novel's difficulty by hyper-focusing on the shiny new podcast project. Pivot back to drafting.,reset_plan,"Hailey has fully drifted from her novel into podcast research, using it as an escape from difficult drafting.",Alignment is off-track as Hailey favors the podcast over her novel; fragile attention necessitates a plan reset.,2023-02-13 15:15:00,writer_desk,writing,2023-02-13 15:15:00,15,Deep focus on her novel project.,"Hailey pivots back to her novel, starting with a low-pressure review of character notes to regain focus after her podcast research drift.",False,none,,continue,0.0,,,2023-02-13 15:15:00,15,2023-02-13 15:15:00,15,writer_desk,writing,Deep focus on her novel project.,False,none,0.0,,"Hailey pivots back to her novel, starting with a low-pressure review of character notes to regain focus after her podcast research drift.",2023-02-13 15:30
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 15:30:00,15,writer_desk,writing,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun","[{'sim_time': '2023-02-13 14:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has started drafting after significant visual drift, but her focus is shallow and easily broken by digital stimuli.) ; Hailey focuses on low-pressure dialogue drafting to maintain her writing momentum without triggering further research-based procrastination.'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is writing dialogue to maintain momentum, but her focus remains shallow and susceptible to research-based procrastination.) ; Hailey continues with low-stakes dialogue drafting to maintain a writing rhythm without triggering the urge to procrastinate through research.'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is writing but stuck in a low-effort loop to avoid the difficulty of deep drafting.) ; Hailey shifts to reviewing her narrative structure, easing into complex drafting by organizing her thoughts before returning to the manuscript.'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Hailey Johnson is at writer_desk doing research about podcast equipment and setup ; while drifting (behavioral) toward podcast equipment and setup ; (Hailey is engaging in productive procrastination, favoring structural review over the difficult drafting required for her novel.) ; Hailey searches for podcast microphones and recording software at her desk, drifting from her novel to her new podcast project.'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has fully drifted from her novel into podcast research, using it as an escape from difficult drafting.) ; Hailey pivots back to her novel, starting with a low-pressure review of character notes to regain focus after her podcast research drift.'}]",Hailey Johnson is at writer_desk doing writing.,,partial,med,fragile,low,avoidance of deep drafting,low,productive procrastination,"['podcast research', 'phone notifications', 'low-stakes character notes']",Hailey is avoiding deep drafting by cycling through low-stakes tasks; she needs a concrete goal to anchor her focus.,reset_plan,"Hailey is struggling to maintain deep focus, oscillating between low-effort notes and podcast distractions to avoid difficult drafting.","Hailey's repeated drift into podcasting and low-stakes writing indicates high resistance to the primary task, requiring a structured reset to regain momentum.",2023-02-13 15:30:00,writer_desk,writing,2023-02-13 15:30:00,15,Deep focus on her novel project.,"Hailey shifts to a lower-load writing task, organizing character dialogue notes to rebuild focus without the pressure of deep drafting.",False,none,,continue,0.0,,,2023-02-13 15:30:00,15,2023-02-13 15:30:00,15,writer_desk,writing,Deep focus on her novel project.,False,none,0.0,,"Hailey shifts to a lower-load writing task, organizing character dialogue notes to rebuild focus without the pressure of deep drafting.",2023-02-13 15:45
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 15:45:00,15,writer_desk,writing,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun","[{'sim_time': '2023-02-13 14:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is writing dialogue to maintain momentum, but her focus remains shallow and susceptible to research-based procrastination.) ; Hailey continues with low-stakes dialogue drafting to maintain a writing rhythm without triggering the urge to procrastinate through research.'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is writing but stuck in a low-effort loop to avoid the difficulty of deep drafting.) ; Hailey shifts to reviewing her narrative structure, easing into complex drafting by organizing her thoughts before returning to the manuscript.'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Hailey Johnson is at writer_desk doing research about podcast equipment and setup ; while drifting (behavioral) toward podcast equipment and setup ; (Hailey is engaging in productive procrastination, favoring structural review over the difficult drafting required for her novel.) ; Hailey searches for podcast microphones and recording software at her desk, drifting from her novel to her new podcast project.'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has fully drifted from her novel into podcast research, using it as an escape from difficult drafting.) ; Hailey pivots back to her novel, starting with a low-pressure review of character notes to regain focus after her podcast research drift.'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is struggling to maintain deep focus, oscillating between low-effort notes and podcast distractions to avoid difficult drafting.) ; Hailey shifts to a lower-load writing task, organizing character dialogue notes to rebuild focus without the pressure of deep drafting.'}]",Hailey Johnson is at writer_desk doing writing.,,partial,med,fragile,low,podcast equipment,low,productive procrastination,"['podcast project', 'phone notifications', 'afternoon sun']",Hailey's focus is fractured by avoidance; she needs a structured re-entry to the manuscript to stop the drift.,reset_plan,Hailey is performing low-effort maintenance tasks to avoid the mental strain of deep drafting her novel.,"Hailey has spent the last hour oscillating between distractions and low-load tasks, failing to achieve the intended deep focus.",2023-02-13 15:45:00,writer_desk,writing,2023-02-13 15:45:00,15,Deep focus on her novel project.,Hailey shifts to outlining scene beats to lower cognitive load and regain focus on her novel without the pressure of deep drafting.,False,none,,continue,0.0,,,2023-02-13 15:45:00,15,2023-02-13 15:45:00,15,writer_desk,writing,Deep focus on her novel project.,False,none,0.0,,Hailey shifts to outlining scene beats to lower cognitive load and regain focus on her novel without the pressure of deep drafting.,2023-02-13 16:00
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 16:00:00,15,writer_desk,writing,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun","[{'sim_time': '2023-02-13 14:45', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is writing but stuck in a low-effort loop to avoid the difficulty of deep drafting.) ; Hailey shifts to reviewing her narrative structure, easing into complex drafting by organizing her thoughts before returning to the manuscript.'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Hailey Johnson is at writer_desk doing research about podcast equipment and setup ; while drifting (behavioral) toward podcast equipment and setup ; (Hailey is engaging in productive procrastination, favoring structural review over the difficult drafting required for her novel.) ; Hailey searches for podcast microphones and recording software at her desk, drifting from her novel to her new podcast project.'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has fully drifted from her novel into podcast research, using it as an escape from difficult drafting.) ; Hailey pivots back to her novel, starting with a low-pressure review of character notes to regain focus after her podcast research drift.'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is struggling to maintain deep focus, oscillating between low-effort notes and podcast distractions to avoid difficult drafting.) ; Hailey shifts to a lower-load writing task, organizing character dialogue notes to rebuild focus without the pressure of deep drafting.'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is performing low-effort maintenance tasks to avoid the mental strain of deep drafting her novel.) ; Hailey shifts to outlining scene beats to lower cognitive load and regain focus on her novel without the pressure of deep drafting.'}]",Hailey Johnson is at writer_desk doing writing.,,partial,med,slipping,med,avoidance of difficult drafting,low,productive procrastination via organizational tasks,"['podcast equipment research', 'phone notifications', 'afternoon sun']",Hailey is stuck in low-effort loops; she needs a small win in actual drafting to break the avoidance cycle.,continue,Hailey is busy with low-stakes organization to avoid the mental strain of drafting her novel.,Hailey is technically on task but avoiding the core difficulty of her plan through structural busywork and podcast distractions.,2023-02-13 16:00:00,writer_desk,writing,2023-02-13 16:00:00,15,Drafting a single scene beat for the novel.,"Hailey attempts to break her avoidance cycle by focusing on drafting a single, manageable scene beat for her novel.",True,behavioral,Podcast guest list and interview questions,searching for potential podcast guests,0.6000000000000001,A quick glance at her blank page might trigger a brief return to the scene beat.,"Hailey finds the podcast's novelty more stimulating than the friction of drafting, leading her to subconsciously swap tasks to avoid mental strain.",2023-02-13 16:00:00,15,2023-02-13 16:00:00,15,writer_desk,research,Podcast guest list and interview questions,True,behavioral,0.6000000000000001,Podcast guest list and interview questions,"Hailey is at her writer_desk searching for potential podcast guests and interview questions, drifting from her novel drafting.",2023-02-13 16:15
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 16:15:00,15,writer_desk,research,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun","[{'sim_time': '2023-02-13 15:00', 'summary': 'Hailey Johnson is at writer_desk doing research about podcast equipment and setup ; while drifting (behavioral) toward podcast equipment and setup ; (Hailey is engaging in productive procrastination, favoring structural review over the difficult drafting required for her novel.) ; Hailey searches for podcast microphones and recording software at her desk, drifting from her novel to her new podcast project.'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has fully drifted from her novel into podcast research, using it as an escape from difficult drafting.) ; Hailey pivots back to her novel, starting with a low-pressure review of character notes to regain focus after her podcast research drift.'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is struggling to maintain deep focus, oscillating between low-effort notes and podcast distractions to avoid difficult drafting.) ; Hailey shifts to a lower-load writing task, organizing character dialogue notes to rebuild focus without the pressure of deep drafting.'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is performing low-effort maintenance tasks to avoid the mental strain of deep drafting her novel.) ; Hailey shifts to outlining scene beats to lower cognitive load and regain focus on her novel without the pressure of deep drafting.'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Hailey Johnson is at writer_desk doing research about Podcast guest list and interview questions ; while drifting (behavioral) toward Podcast guest list and interview questions ; (Hailey is busy with low-stakes organization to avoid the mental strain of drafting her novel.) ; Hailey is at her writer_desk searching for potential podcast guests and interview questions, drifting from her novel drafting.'}]",Hailey Johnson is at writer_desk doing research.,,off_track,med,fragile,med,Podcast planning as an escape from novel drafting,low,Productive procrastination through secondary project research,"['Podcast project', 'Internet research', 'Novel drafting difficulty']",Hailey is using the podcast to avoid the novel's mental strain; she needs a low-friction entry back to drafting.,reset_plan,"Hailey has fully drifted into podcast research to avoid the difficult drafting of her novel, showing fragile focus.","Hailey's repeated drift to the podcast indicates significant resistance to the novel's current drafting phase, requiring a plan reset.",2023-02-13 16:15:00,writer_desk,writing,2023-02-13 16:15:00,15,Deep focus on her novel project.,"Hailey attempts to pivot back to her novel by reviewing character backstories, choosing a low-friction task to ease back into writing.",False,none,,continue,0.0,,,2023-02-13 16:15:00,15,2023-02-13 16:15:00,15,writer_desk,writing,Deep focus on her novel project.,False,none,0.0,,"Hailey attempts to pivot back to her novel by reviewing character backstories, choosing a low-friction task to ease back into writing.",2023-02-13 16:30
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 16:30:00,15,writer_desk,writing,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun","[{'sim_time': '2023-02-13 15:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has fully drifted from her novel into podcast research, using it as an escape from difficult drafting.) ; Hailey pivots back to her novel, starting with a low-pressure review of character notes to regain focus after her podcast research drift.'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is struggling to maintain deep focus, oscillating between low-effort notes and podcast distractions to avoid difficult drafting.) ; Hailey shifts to a lower-load writing task, organizing character dialogue notes to rebuild focus without the pressure of deep drafting.'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is performing low-effort maintenance tasks to avoid the mental strain of deep drafting her novel.) ; Hailey shifts to outlining scene beats to lower cognitive load and regain focus on her novel without the pressure of deep drafting.'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Hailey Johnson is at writer_desk doing research about Podcast guest list and interview questions ; while drifting (behavioral) toward Podcast guest list and interview questions ; (Hailey is busy with low-stakes organization to avoid the mental strain of drafting her novel.) ; Hailey is at her writer_desk searching for potential podcast guests and interview questions, drifting from her novel drafting.'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has fully drifted into podcast research to avoid the difficult drafting of her novel, showing fragile focus.) ; Hailey attempts to pivot back to her novel by reviewing character backstories, choosing a low-friction task to ease back into writing.'}]",Hailey Johnson is at writer_desk doing writing.,,partial,high,fragile,med,Podcast research as avoidance,low,Avoidance of high-load drafting,"['Podcast research', 'Phone screen', 'Drafting difficulty']",Hailey is stuck in an avoidance loop; she should pivot to a different novel-related task or end early.,reset_plan,"Hailey is struggling to maintain focus, repeatedly drifting into podcast research to avoid the mental strain of drafting her novel.",High fatigue and repeated drift into podcast research show Hailey's focus is too fragile for deep drafting right now.,2023-02-13 16:30:00,writer_desk,writing,2023-02-13 16:30:00,15,Deep focus on her novel project.,"Hailey shifts to organizing research notes for her novel, choosing a lower-load task to manage fatigue and maintain productivity.",False,none,,continue,0.0,,,2023-02-13 16:30:00,15,2023-02-13 16:30:00,15,writer_desk,writing,Deep focus on her novel project.,False,none,0.0,,"Hailey shifts to organizing research notes for her novel, choosing a lower-load task to manage fatigue and maintain productivity.",2023-02-13 16:45
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 16:45:00,15,writer_desk,writing,"hum of the computer, scratching of a pen, phone screen glowing, afternoon sun","[{'sim_time': '2023-02-13 15:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is struggling to maintain deep focus, oscillating between low-effort notes and podcast distractions to avoid difficult drafting.) ; Hailey shifts to a lower-load writing task, organizing character dialogue notes to rebuild focus without the pressure of deep drafting.'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is performing low-effort maintenance tasks to avoid the mental strain of deep drafting her novel.) ; Hailey shifts to outlining scene beats to lower cognitive load and regain focus on her novel without the pressure of deep drafting.'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Hailey Johnson is at writer_desk doing research about Podcast guest list and interview questions ; while drifting (behavioral) toward Podcast guest list and interview questions ; (Hailey is busy with low-stakes organization to avoid the mental strain of drafting her novel.) ; Hailey is at her writer_desk searching for potential podcast guests and interview questions, drifting from her novel drafting.'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey has fully drifted into podcast research to avoid the difficult drafting of her novel, showing fragile focus.) ; Hailey attempts to pivot back to her novel by reviewing character backstories, choosing a low-friction task to ease back into writing.'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Hailey Johnson is at writer_desk doing writing about Deep focus on her novel project. ; (Hailey is struggling to maintain focus, repeatedly drifting into podcast research to avoid the mental strain of drafting her novel.) ; Hailey shifts to organizing research notes for her novel, choosing a lower-load task to manage fatigue and maintain productivity.'}]",Hailey Johnson is at writer_desk doing writing.,,partial,high,fragile,low,avoidance of drafting via podcast research,low,productive procrastination,"['podcast guest list', 'phone screen', 'mental fatigue']",Hailey is mentally drained; prioritize winding down the novel work before the scheduled 17:00 relaxation break.,reset_plan,"Hailey is avoiding deep drafting by performing low-stakes organization, signaling significant mental fatigue at the end of her session.",High fatigue and fragile attention after nearly four hours of writing led to persistent task-switching and avoidance of difficult work.,2023-02-13 16:45:00,writer_desk,writing,2023-02-13 16:45:00,15,Deep focus on her novel project.,"Hailey winds down her writing session by organizing notes and reviewing progress, preparing for her upcoming break to manage high mental fatigue.",False,none,,continue,0.0,,,2023-02-13 16:45:00,15,2023-02-13 16:45:00,15,writer_desk,writing,Deep focus on her novel project.,False,none,0.0,,"Hailey winds down her writing session by organizing notes and reviewing progress, preparing for her upcoming break to manage high mental fatigue.",2023-02-13 17:00
