llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,state_summary_a,drift_topic_a,next_datetime_a
gemini-3-flash-preview:cloud,0.7,Sam Moore,2023-02-13 17:15:00,15,home:kitchen,dinner,"clinking of plates, aroma of a home-cooked meal, soft music in the background, phone screen glowing","[{'sim_time': '2023-02-13 16:00', 'summary': 'Sam Moore is at home:living_room doing relax about Quiet afternoon rest. ; (Sam is physically resting but mentally besieged by intrusive naval memories, causing significant cognitive fatigue and fragile focus.) ; Sam shifts to focused sensory grounding to break the naval rumination loop and facilitate genuine mental recovery while continuing his scheduled rest.'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Sam Moore is at home:living_room doing relax about Quiet afternoon rest. ; (Sam is physically resting but mentally exhausted by persistent naval ruminations, using sensory grounding to attempt recovery.) ; Sam uses light sensory grounding to break the naval rumination loop and recover mentally before his next scheduled activity.'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Sam Moore is at home:living_room doing reading_news about Reading the newspaper to stay informed on local issues. ; (Sam is mentally exhausted from naval ruminations and is failing to transition to reading the news.) ; Sam begins scanning local newspaper headlines, using the activity to shift his focus from naval ruminations toward his mayoral interests.'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Sam Moore is at home:living_room doing reading_news about Reading the newspaper to stay informed on local issues. ; (Sam is reading the news but remains mentally taxed by previous naval ruminations, requiring a firm shift toward his mayoral goals.) ; Sam continues reading the newspaper, focusing on simple local headlines to ease his mental fatigue before transitioning to dinner.'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is lingering in the living room, mentally exhausted and struggling to transition to dinner with Jennifer.) ; Sam moves to the kitchen for dinner, focusing on light conversation with Jennifer to ground himself and ease his mental fatigue.'}]",Sam Moore is at home:kitchen doing dinner.,,aligned,med,fragile,med,intrusive naval memories,med,social anchoring through grounding,"['past military service memories', 'conversation with Jennifer']",Sam must lean into conversation with Jennifer to anchor himself and prevent naval memories from resurfacing during dinner.,reset_plan,"Sam is eating dinner with Jennifer, attempting to use social interaction to stabilize his focus and escape naval ruminations.",Sam is physically present but mentally fragile from naval ruminations; he requires active grounding through social connection to prevent further cognitive drift.,2023-02-13 17:15:00,home:kitchen,dinner,2023-02-13 17:15:00,15,Dinner with Jennifer.,"Sam stays at the dinner table, engaging in easy conversation with Jennifer to anchor himself and avoid internal naval ruminations.",False,none,,continue,0.0,,,2023-02-13 17:15:00,15,2023-02-13 17:15:00,15,home:kitchen,dinner,Dinner with Jennifer.,False,none,0.0,"Sam stays at the dinner table, engaging in easy conversation with Jennifer to anchor himself and avoid internal naval ruminations.",,2023-02-13 17:30
gemini-3-flash-preview:cloud,0.7,Sam Moore,2023-02-13 17:30:00,15,home:kitchen,dinner,"clinking of plates, aroma of a home-cooked meal, soft music in the background, phone screen glowing","[{'sim_time': '2023-02-13 16:15', 'summary': 'Sam Moore is at home:living_room doing relax about Quiet afternoon rest. ; (Sam is physically resting but mentally exhausted by persistent naval ruminations, using sensory grounding to attempt recovery.) ; Sam uses light sensory grounding to break the naval rumination loop and recover mentally before his next scheduled activity.'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Sam Moore is at home:living_room doing reading_news about Reading the newspaper to stay informed on local issues. ; (Sam is mentally exhausted from naval ruminations and is failing to transition to reading the news.) ; Sam begins scanning local newspaper headlines, using the activity to shift his focus from naval ruminations toward his mayoral interests.'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Sam Moore is at home:living_room doing reading_news about Reading the newspaper to stay informed on local issues. ; (Sam is reading the news but remains mentally taxed by previous naval ruminations, requiring a firm shift toward his mayoral goals.) ; Sam continues reading the newspaper, focusing on simple local headlines to ease his mental fatigue before transitioning to dinner.'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is lingering in the living room, mentally exhausted and struggling to transition to dinner with Jennifer.) ; Sam moves to the kitchen for dinner, focusing on light conversation with Jennifer to ground himself and ease his mental fatigue.'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is eating dinner with Jennifer, attempting to use social interaction to stabilize his focus and escape naval ruminations.) ; Sam stays at the dinner table, engaging in easy conversation with Jennifer to anchor himself and avoid internal naval ruminations.'}]",Sam Moore is at home:kitchen doing dinner.,,aligned,high,fragile,med,Navy service memories,med,social grounding seeking,"['Naval ruminations', ""Jennifer's conversation"", 'Mental fatigue']",Focus on Jennifer's day to fully displace the naval loop; social connection is the strongest anchor right now.,reset_plan,"Sam is at dinner, using conversation with Jennifer to combat persistent naval ruminations and mental exhaustion.",Sam is aligned with his schedule but continues to struggle with internal cognitive loops from his military past.,2023-02-13 17:30:00,home:kitchen,dinner,2023-02-13 17:30:00,15,Dinner with Jennifer.,Sam focuses on listening to Jennifer talk about her day to stay grounded and ease his mental fatigue.,False,none,,continue,0.0,,,2023-02-13 17:30:00,15,2023-02-13 17:30:00,15,home:kitchen,dinner,Dinner with Jennifer.,False,none,0.0,Sam focuses on listening to Jennifer talk about her day to stay grounded and ease his mental fatigue.,,2023-02-13 17:45
gemini-3-flash-preview:cloud,0.7,Sam Moore,2023-02-13 17:45:00,15,home:kitchen,dinner,"clinking of plates, aroma of a home-cooked meal, soft music in the background, phone screen glowing","[{'sim_time': '2023-02-13 16:30', 'summary': 'Sam Moore is at home:living_room doing reading_news about Reading the newspaper to stay informed on local issues. ; (Sam is mentally exhausted from naval ruminations and is failing to transition to reading the news.) ; Sam begins scanning local newspaper headlines, using the activity to shift his focus from naval ruminations toward his mayoral interests.'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Sam Moore is at home:living_room doing reading_news about Reading the newspaper to stay informed on local issues. ; (Sam is reading the news but remains mentally taxed by previous naval ruminations, requiring a firm shift toward his mayoral goals.) ; Sam continues reading the newspaper, focusing on simple local headlines to ease his mental fatigue before transitioning to dinner.'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is lingering in the living room, mentally exhausted and struggling to transition to dinner with Jennifer.) ; Sam moves to the kitchen for dinner, focusing on light conversation with Jennifer to ground himself and ease his mental fatigue.'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is eating dinner with Jennifer, attempting to use social interaction to stabilize his focus and escape naval ruminations.) ; Sam stays at the dinner table, engaging in easy conversation with Jennifer to anchor himself and avoid internal naval ruminations.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is at dinner, using conversation with Jennifer to combat persistent naval ruminations and mental exhaustion.) ; Sam focuses on listening to Jennifer talk about her day to stay grounded and ease his mental fatigue.'}]",Sam Moore is at home:kitchen doing dinner.,,aligned,high,slipping,high,naval memories and military service,med,using external grounding to suppress internal naval loops,"[""Jennifer's conversation"", 'internal naval ruminations', 'mental fatigue']",Sam must stay anchored in the present conversation with Jennifer to avoid drowning in exhausting naval ruminations.,reset_plan,"Sam is physically present at dinner but mentally battling persistent naval memories, using Jennifer's voice as a necessary anchor.","Sam's high fatigue and repetitive naval ruminations make his focus fragile, requiring a deliberate reset to maintain his current grounding strategy.",2023-02-13 17:45:00,home:kitchen,dinner,2023-02-13 17:45:00,15,Dinner with Jennifer.,"Sam continues dinner, using light conversation with Jennifer to stay grounded and manage persistent mental fatigue.",False,none,,continue,0.0,,,2023-02-13 17:45:00,15,2023-02-13 17:45:00,15,home:kitchen,dinner,Dinner with Jennifer.,False,none,0.0,"Sam continues dinner, using light conversation with Jennifer to stay grounded and manage persistent mental fatigue.",,2023-02-13 18:00
gemini-3-flash-preview:cloud,0.7,Sam Moore,2023-02-13 18:00:00,15,home:kitchen,dinner,"clinking of plates, aroma of a home-cooked meal, soft music in the background, phone screen glowing","[{'sim_time': '2023-02-13 16:45', 'summary': 'Sam Moore is at home:living_room doing reading_news about Reading the newspaper to stay informed on local issues. ; (Sam is reading the news but remains mentally taxed by previous naval ruminations, requiring a firm shift toward his mayoral goals.) ; Sam continues reading the newspaper, focusing on simple local headlines to ease his mental fatigue before transitioning to dinner.'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is lingering in the living room, mentally exhausted and struggling to transition to dinner with Jennifer.) ; Sam moves to the kitchen for dinner, focusing on light conversation with Jennifer to ground himself and ease his mental fatigue.'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is eating dinner with Jennifer, attempting to use social interaction to stabilize his focus and escape naval ruminations.) ; Sam stays at the dinner table, engaging in easy conversation with Jennifer to anchor himself and avoid internal naval ruminations.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is at dinner, using conversation with Jennifer to combat persistent naval ruminations and mental exhaustion.) ; Sam focuses on listening to Jennifer talk about her day to stay grounded and ease his mental fatigue.'}, {'sim_time': '2023-02-13 17:45', 'summary': ""Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is physically present at dinner but mentally battling persistent naval memories, using Jennifer's voice as a necessary anchor.) ; Sam continues dinner, using light conversation with Jennifer to stay grounded and manage persistent mental fatigue.""}]",Sam Moore is at home:kitchen doing dinner.,,aligned,high,fragile,high,naval memories,med,circular military nostalgia,"['naval memories', 'mental fatigue', ""Jennifer's conversation""]",Sam must pivot to active mayoral planning to displace intrusive naval memories and stabilize his fragile focus.,reset_plan,Sam is anchored by Jennifer but remains heavily burdened by intrusive naval ruminations and significant mental exhaustion during dinner.,"High fatigue and persistent rumination make Sam's attention fragile, requiring a plan reset to break the repetitive cycle of naval memories.",2023-02-13 18:00:00,home:kitchen,dinner,2023-02-13 18:00:00,15,Dinner with Jennifer.,Sam shifts the dinner conversation toward his mayoral run to displace intrusive naval memories and stabilize his focus.,False,none,,continue,0.0,,,2023-02-13 18:00:00,15,2023-02-13 18:00:00,15,home:kitchen,dinner,Dinner with Jennifer.,False,none,0.0,Sam shifts the dinner conversation toward his mayoral run to displace intrusive naval memories and stabilize his focus.,,2023-02-13 18:15
gemini-3-flash-preview:cloud,0.7,Sam Moore,2023-02-13 18:15:00,15,home:kitchen,dinner,"clinking of plates, aroma of a home-cooked meal, soft music in the background, phone screen glowing","[{'sim_time': '2023-02-13 17:00', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is lingering in the living room, mentally exhausted and struggling to transition to dinner with Jennifer.) ; Sam moves to the kitchen for dinner, focusing on light conversation with Jennifer to ground himself and ease his mental fatigue.'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is eating dinner with Jennifer, attempting to use social interaction to stabilize his focus and escape naval ruminations.) ; Sam stays at the dinner table, engaging in easy conversation with Jennifer to anchor himself and avoid internal naval ruminations.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is at dinner, using conversation with Jennifer to combat persistent naval ruminations and mental exhaustion.) ; Sam focuses on listening to Jennifer talk about her day to stay grounded and ease his mental fatigue.'}, {'sim_time': '2023-02-13 17:45', 'summary': ""Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is physically present at dinner but mentally battling persistent naval memories, using Jennifer's voice as a necessary anchor.) ; Sam continues dinner, using light conversation with Jennifer to stay grounded and manage persistent mental fatigue.""}, {'sim_time': '2023-02-13 18:00', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is anchored by Jennifer but remains heavily burdened by intrusive naval ruminations and significant mental exhaustion during dinner.) ; Sam shifts the dinner conversation toward his mayoral run to displace intrusive naval memories and stabilize his focus.'}]",Sam Moore is at home:kitchen doing dinner.,,aligned,high,fragile,high,naval service memories,med,displacement of past ruminations via future goals,"['intrusive naval memories', 'mayoral campaign planning', ""Jennifer's conversation""]",Sam is using his mayoral ambitions to escape intrusive memories; lean into campaign talk to stabilize his focus.,reset_plan,Sam is battling heavy mental fatigue and naval ruminations by pivoting dinner talk toward his mayoral run.,High fatigue and persistent intrusive thoughts make Sam's focus fragile. A plan reset facilitates a stronger pivot to grounding future-oriented topics.,2023-02-13 18:15:00,home:kitchen,dinner,2023-02-13 18:15:00,15,Dinner with Jennifer.,"Sam continues dinner, focusing the conversation on his mayoral campaign to ground himself and manage mental fatigue.",False,none,,continue,0.0,,,2023-02-13 18:15:00,15,2023-02-13 18:15:00,15,home:kitchen,dinner,Dinner with Jennifer.,False,none,0.0,"Sam continues dinner, focusing the conversation on his mayoral campaign to ground himself and manage mental fatigue.",,2023-02-13 18:30
gemini-3-flash-preview:cloud,0.7,Sam Moore,2023-02-13 18:30:00,15,home:kitchen,dinner,"clinking of plates, aroma of a home-cooked meal, soft music in the background, phone screen glowing","[{'sim_time': '2023-02-13 17:15', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is eating dinner with Jennifer, attempting to use social interaction to stabilize his focus and escape naval ruminations.) ; Sam stays at the dinner table, engaging in easy conversation with Jennifer to anchor himself and avoid internal naval ruminations.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is at dinner, using conversation with Jennifer to combat persistent naval ruminations and mental exhaustion.) ; Sam focuses on listening to Jennifer talk about her day to stay grounded and ease his mental fatigue.'}, {'sim_time': '2023-02-13 17:45', 'summary': ""Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is physically present at dinner but mentally battling persistent naval memories, using Jennifer's voice as a necessary anchor.) ; Sam continues dinner, using light conversation with Jennifer to stay grounded and manage persistent mental fatigue.""}, {'sim_time': '2023-02-13 18:00', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is anchored by Jennifer but remains heavily burdened by intrusive naval ruminations and significant mental exhaustion during dinner.) ; Sam shifts the dinner conversation toward his mayoral run to displace intrusive naval memories and stabilize his focus.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is battling heavy mental fatigue and naval ruminations by pivoting dinner talk toward his mayoral run.) ; Sam continues dinner, focusing the conversation on his mayoral campaign to ground himself and manage mental fatigue.'}]",Sam Moore is at home:kitchen doing dinner.,,aligned,high,fragile,high,navy memories,high,using future goals to displace past trauma,"['intrusive naval memories', ""Jennifer's conversation"", 'mayoral campaign thoughts']",Fatigue is eroding Sam's defenses against naval memories; he must lean harder into his mayoral plans to stay grounded.,reset_plan,Sam is fighting significant mental fatigue and intrusive navy memories by focusing on his mayoral campaign during dinner with Jennifer.,"Sam's high fatigue and persistent rumination make his attention fragile, requiring a plan reset to maintain focus during his transition to evening relaxation.",2023-02-13 18:30:00,home:kitchen,dinner,2023-02-13 18:30:00,15,Dinner with Jennifer.,"Sam stays at the dinner table, focusing on simple campaign logistics to keep his mind off naval memories and manage mental fatigue.",False,none,,continue,0.0,,,2023-02-13 18:30:00,15,2023-02-13 18:30:00,15,home:kitchen,dinner,Dinner with Jennifer.,False,none,0.0,"Sam stays at the dinner table, focusing on simple campaign logistics to keep his mind off naval memories and manage mental fatigue.",,2023-02-13 18:45
gemini-3-flash-preview:cloud,0.7,Sam Moore,2023-02-13 18:45:00,15,home:kitchen,dinner,"clinking of plates, aroma of a home-cooked meal, soft music in the background, phone screen glowing","[{'sim_time': '2023-02-13 17:30', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is at dinner, using conversation with Jennifer to combat persistent naval ruminations and mental exhaustion.) ; Sam focuses on listening to Jennifer talk about her day to stay grounded and ease his mental fatigue.'}, {'sim_time': '2023-02-13 17:45', 'summary': ""Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is physically present at dinner but mentally battling persistent naval memories, using Jennifer's voice as a necessary anchor.) ; Sam continues dinner, using light conversation with Jennifer to stay grounded and manage persistent mental fatigue.""}, {'sim_time': '2023-02-13 18:00', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is anchored by Jennifer but remains heavily burdened by intrusive naval ruminations and significant mental exhaustion during dinner.) ; Sam shifts the dinner conversation toward his mayoral run to displace intrusive naval memories and stabilize his focus.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is battling heavy mental fatigue and naval ruminations by pivoting dinner talk toward his mayoral run.) ; Sam continues dinner, focusing the conversation on his mayoral campaign to ground himself and manage mental fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is fighting significant mental fatigue and intrusive navy memories by focusing on his mayoral campaign during dinner with Jennifer.) ; Sam stays at the dinner table, focusing on simple campaign logistics to keep his mind off naval memories and manage mental fatigue.'}]",Sam Moore is at home:kitchen doing dinner.,,aligned,high,fragile,high,naval memories,high,defensive fixation on campaign logistics,"['intrusive naval memories', 'mental exhaustion', ""Jennifer's conversation""]",Sam's focus is brittle; he needs to transition to relaxation to ease the mental strain of suppressing memories.,reset_plan,Sam is exhausted from fighting intrusive naval memories and is using campaign logistics as a temporary mental anchor during dinner.,"Persistent naval rumination and high fatigue indicate Sam's mental resources are depleted, making his focus highly unstable.",2023-02-13 18:45:00,home:kitchen,dinner,2023-02-13 18:45:00,15,Dinner with Jennifer.,"Sam finishes dinner with Jennifer, focusing on the simple sensory experience of the meal to alleviate mental exhaustion and intrusive naval memories.",False,none,,continue,0.0,,,2023-02-13 18:45:00,15,2023-02-13 18:45:00,15,home:kitchen,dinner,Dinner with Jennifer.,False,none,0.0,"Sam finishes dinner with Jennifer, focusing on the simple sensory experience of the meal to alleviate mental exhaustion and intrusive naval memories.",,2023-02-13 19:00
gemini-3-flash-preview:cloud,0.7,Sam Moore,2023-02-13 19:00:00,15,home:kitchen,dinner,"soft lamp light, quiet hum of the house, phone notifications muted, comfortable sofa","[{'sim_time': '2023-02-13 17:45', 'summary': ""Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is physically present at dinner but mentally battling persistent naval memories, using Jennifer's voice as a necessary anchor.) ; Sam continues dinner, using light conversation with Jennifer to stay grounded and manage persistent mental fatigue.""}, {'sim_time': '2023-02-13 18:00', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is anchored by Jennifer but remains heavily burdened by intrusive naval ruminations and significant mental exhaustion during dinner.) ; Sam shifts the dinner conversation toward his mayoral run to displace intrusive naval memories and stabilize his focus.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is battling heavy mental fatigue and naval ruminations by pivoting dinner talk toward his mayoral run.) ; Sam continues dinner, focusing the conversation on his mayoral campaign to ground himself and manage mental fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is fighting significant mental fatigue and intrusive navy memories by focusing on his mayoral campaign during dinner with Jennifer.) ; Sam stays at the dinner table, focusing on simple campaign logistics to keep his mind off naval memories and manage mental fatigue.'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is exhausted from fighting intrusive naval memories and is using campaign logistics as a temporary mental anchor during dinner.) ; Sam finishes dinner with Jennifer, focusing on the simple sensory experience of the meal to alleviate mental exhaustion and intrusive naval memories.'}]",Sam Moore is at home:kitchen doing dinner.,,aligned,high,fragile,high,intrusive naval memories,high,grounding through sensory focus and future planning to displace past trauma,"['naval memories', 'mayoral campaign logistics', 'physical exhaustion']",Sam is mentally drained; relaxation must prioritize low-effort grounding to prevent naval memories from overwhelming his evening.,reset_plan,"Sam is physically exhausted and mentally taxed by persistent naval memories, seeking stability as he moves to the living room.",Sam's consistent battle with intrusive memories and high fatigue levels across the last hour indicates high vulnerability during this transition.,2023-02-13 19:00:00,home:living_room,relax,2023-02-13 19:00:00,15,Winding down for the evening.,"Sam moves to the living room to relax, prioritizing quiet grounding to manage mental fatigue and intrusive memories.",False,none,,continue,0.0,,,2023-02-13 19:00:00,15,2023-02-13 19:00:00,15,home:living_room,relax,Winding down for the evening.,False,none,0.0,"Sam moves to the living room to relax, prioritizing quiet grounding to manage mental fatigue and intrusive memories.",,2023-02-13 19:15
gemini-3-flash-preview:cloud,0.7,Sam Moore,2023-02-13 19:15:00,15,home:living_room,relax,"soft lamp light, quiet hum of the house, phone notifications muted, comfortable sofa","[{'sim_time': '2023-02-13 18:00', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is anchored by Jennifer but remains heavily burdened by intrusive naval ruminations and significant mental exhaustion during dinner.) ; Sam shifts the dinner conversation toward his mayoral run to displace intrusive naval memories and stabilize his focus.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is battling heavy mental fatigue and naval ruminations by pivoting dinner talk toward his mayoral run.) ; Sam continues dinner, focusing the conversation on his mayoral campaign to ground himself and manage mental fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is fighting significant mental fatigue and intrusive navy memories by focusing on his mayoral campaign during dinner with Jennifer.) ; Sam stays at the dinner table, focusing on simple campaign logistics to keep his mind off naval memories and manage mental fatigue.'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is exhausted from fighting intrusive naval memories and is using campaign logistics as a temporary mental anchor during dinner.) ; Sam finishes dinner with Jennifer, focusing on the simple sensory experience of the meal to alleviate mental exhaustion and intrusive naval memories.'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Sam Moore is at home:living_room doing relax about Winding down for the evening. ; (Sam is physically exhausted and mentally taxed by persistent naval memories, seeking stability as he moves to the living room.) ; Sam moves to the living room to relax, prioritizing quiet grounding to manage mental fatigue and intrusive memories.'}]",Sam Moore is at home:living_room doing relax.,,aligned,high,fragile,high,intrusive naval memories,high,sensory grounding to displace trauma,"['intrusive naval memories', 'mental exhaustion']",Sam must prioritize low-stimulus grounding to prevent exhaustion from surfacing intrusive naval memories before his night routine.,reset_plan,"Sam is physically and mentally exhausted, struggling to keep intrusive naval memories at bay while attempting to relax.","High fatigue and persistent naval ruminations make Sam's focus fragile, requiring a reset to ensure he transitions safely to sleep.",2023-02-13 19:15:00,home:living_room,relax,2023-02-13 19:15:00,15,Winding down for the evening.,"Sam rests in the living room, focusing on simple sensory grounding to manage mental exhaustion and intrusive naval memories.",False,none,,continue,0.0,,,2023-02-13 19:15:00,15,2023-02-13 19:15:00,15,home:living_room,relax,Winding down for the evening.,False,none,0.0,"Sam rests in the living room, focusing on simple sensory grounding to manage mental exhaustion and intrusive naval memories.",,2023-02-13 19:30
gemini-3-flash-preview:cloud,0.7,Sam Moore,2023-02-13 19:30:00,15,home:living_room,relax,"soft lamp light, quiet hum of the house, phone notifications muted, comfortable sofa","[{'sim_time': '2023-02-13 18:15', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is battling heavy mental fatigue and naval ruminations by pivoting dinner talk toward his mayoral run.) ; Sam continues dinner, focusing the conversation on his mayoral campaign to ground himself and manage mental fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is fighting significant mental fatigue and intrusive navy memories by focusing on his mayoral campaign during dinner with Jennifer.) ; Sam stays at the dinner table, focusing on simple campaign logistics to keep his mind off naval memories and manage mental fatigue.'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Sam Moore is at home:kitchen doing dinner about Dinner with Jennifer. ; (Sam is exhausted from fighting intrusive naval memories and is using campaign logistics as a temporary mental anchor during dinner.) ; Sam finishes dinner with Jennifer, focusing on the simple sensory experience of the meal to alleviate mental exhaustion and intrusive naval memories.'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Sam Moore is at home:living_room doing relax about Winding down for the evening. ; (Sam is physically exhausted and mentally taxed by persistent naval memories, seeking stability as he moves to the living room.) ; Sam moves to the living room to relax, prioritizing quiet grounding to manage mental fatigue and intrusive memories.'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Sam Moore is at home:living_room doing relax about Winding down for the evening. ; (Sam is physically and mentally exhausted, struggling to keep intrusive naval memories at bay while attempting to relax.) ; Sam rests in the living room, focusing on simple sensory grounding to manage mental exhaustion and intrusive naval memories.'}]",Sam Moore is at home:living_room doing relax.,,aligned,high,fragile,high,naval memories,high,defensive sensory grounding,"['intrusive naval memories', 'extreme physical exhaustion']",Sam must prioritize immediate sensory grounding to prevent naval memories from overwhelming his wind-down period before bed.,reset_plan,"Sam is exhausted and fighting intrusive naval memories, using sensory grounding to maintain composure during his evening relaxation.",Persistent rumination and high fatigue make Sam's focus fragile; a plan reset ensures he reaches bedtime without spiraling into the past.,2023-02-13 19:30:00,home:living_room,relax,2023-02-13 19:30:00,15,Winding down for the evening.,"Sam stays in the living room, focusing on quiet sensory grounding to manage mental exhaustion and intrusive naval memories.",False,none,,continue,0.0,,,2023-02-13 19:30:00,15,2023-02-13 19:30:00,15,home:living_room,relax,Winding down for the evening.,False,none,0.0,"Sam stays in the living room, focusing on quiet sensory grounding to manage mental exhaustion and intrusive naval memories.",,2023-02-13 19:45
