llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,state_summary_a,drift_topic_a,next_datetime_a
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 12:30:00,15,Hobbs_Cafe:main_floor,lunch,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts","[{'sim_time': '2023-02-13 11:15', 'summary': ""Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Energetic but distracted by stream planning during study session) ; Studying physics while frequently checking phone for stream alerts and planning game selection""}, {'sim_time': '2023-02-13 11:30', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is studying physics but frequently distracted by stream planning) ; Continuing study session with adjusted focus on lighter physics review'}, {'sim_time': '2023-02-13 11:45', 'summary': ""Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Studying physics while struggling with stream-related distractions) ; Reviewing physics chapter while frequently checking phone for stream alerts and planning game selection""}, {'sim_time': '2023-02-13 12:00', 'summary': 'Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; (Maria is struggling to focus on physics due to persistent stream planning thoughts) ; Taking lunch break to reset focus, allowing some stream planning'}, {'sim_time': '2023-02-13 12:15', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is having lunch while mentally juggling stream planning and study concerns) ; Eating lunch while frequently checking phone and mentally planning tonight's Twitch stream""}]",Maria Lopez is at Hobbs_Cafe:main_floor doing lunch.,,partial,med,slipping,med,tonight's Twitch stream setup and game selection,low,persistent stream planning interfering with current tasks,"['phone vibrating with stream alerts', 'background chatter at cafe', 'upcoming rock climbing session']",Maria needs to compartmentalize stream planning for later to enjoy lunch mindfully,continue,"Maria is distracted by stream planning during lunch, struggling to be present","Maria's attention is divided between lunch and stream planning, showing partial alignment with current activity",2023-02-13 12:30:00,Hobbs_Cafe:main_floor,lunch,2023-02-13 12:30:00,15,Lunch at her favorite cafe while catching up on messages.,Finishing lunch while attempting to focus on the present moment,True,attentional_leak,tonight's Twitch stream setup and game selection,checking phone for stream alerts while eating,0.7000000000000001,May refocus after sending quick stream update,Maria's energetic nature keeps pulling her thoughts to tonight's stream despite trying to focus on lunch.,2023-02-13 12:30:00,15,2023-02-13 12:30:00,15,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,True,attentional_leak,0.7000000000000001,Finishing lunch while frequently checking phone for stream alerts and planning game selection,tonight's Twitch stream setup and game selection,2023-02-13 12:45
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 12:45:00,15,Hobbs_Cafe:main_floor,lunch,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts","[{'sim_time': '2023-02-13 11:30', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is studying physics but frequently distracted by stream planning) ; Continuing study session with adjusted focus on lighter physics review'}, {'sim_time': '2023-02-13 11:45', 'summary': ""Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Studying physics while struggling with stream-related distractions) ; Reviewing physics chapter while frequently checking phone for stream alerts and planning game selection""}, {'sim_time': '2023-02-13 12:00', 'summary': 'Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; (Maria is struggling to focus on physics due to persistent stream planning thoughts) ; Taking lunch break to reset focus, allowing some stream planning'}, {'sim_time': '2023-02-13 12:15', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is having lunch while mentally juggling stream planning and study concerns) ; Eating lunch while frequently checking phone and mentally planning tonight's Twitch stream""}, {'sim_time': '2023-02-13 12:30', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is distracted by stream planning during lunch, struggling to be present) ; Finishing lunch while frequently checking phone for stream alerts and planning game selection""}]",Maria Lopez is at Hobbs_Cafe:main_floor doing lunch.,,partial,med,slipping,med,tonight's Twitch stream setup and game selection,low,persistent stream planning interfering with present activities,"['phone vibrating with stream alerts', 'background chatter at cafe', 'upcoming rock climbing session']",Maria needs to compartmentalize stream planning for dedicated time later,continue,Maria is finishing lunch while distracted by stream planning thoughts,"Maria's attention is divided between lunch and stream planning, showing partial alignment with current activity",2023-02-13 12:45:00,Hobbs_Cafe:main_floor,lunch,2023-02-13 12:45:00,15,Lunch at her favorite cafe while catching up on messages.,Finishing meal while acknowledging stream thoughts for later,True,attentional_leak,tonight's Twitch stream setup and game selection,continue,0.6000000000000001,brief refocus when gathering belongings for rock climbing,"Maria's energetic mind keeps circling back to stream prep despite trying to finish lunch, phone alerts reinforcing the distraction.",2023-02-13 12:45:00,15,2023-02-13 12:45:00,15,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,True,attentional_leak,0.6000000000000001,Finishing lunch while checking stream alerts and planning tonight's game selection,tonight's Twitch stream setup and game selection,2023-02-13 13:00
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 13:00:00,15,Hobbs_Cafe:main_floor,lunch,"thud of feet on mats, scent of chalk, sound of rhythmic breathing, phone pings from the locker","[{'sim_time': '2023-02-13 11:45', 'summary': ""Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Studying physics while struggling with stream-related distractions) ; Reviewing physics chapter while frequently checking phone for stream alerts and planning game selection""}, {'sim_time': '2023-02-13 12:00', 'summary': 'Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; (Maria is struggling to focus on physics due to persistent stream planning thoughts) ; Taking lunch break to reset focus, allowing some stream planning'}, {'sim_time': '2023-02-13 12:15', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is having lunch while mentally juggling stream planning and study concerns) ; Eating lunch while frequently checking phone and mentally planning tonight's Twitch stream""}, {'sim_time': '2023-02-13 12:30', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is distracted by stream planning during lunch, struggling to be present) ; Finishing lunch while frequently checking phone for stream alerts and planning game selection""}, {'sim_time': '2023-02-13 12:45', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is finishing lunch while distracted by stream planning thoughts) ; Finishing lunch while checking stream alerts and planning tonight's game selection""}]",Maria Lopez is at Hobbs_Cafe:main_floor doing lunch.,,off_track,med,slipping,med,tonight's Twitch stream setup and game selection,low,Persistent stream planning interfering with present activities,"['phone alerts', 'stream planning thoughts', 'upcoming Twitch stream']",Maria needs to compartmentalize stream planning for dedicated time later,reset_plan,"Maria remains distracted by stream planning during lunch, unable to focus on present moment","Maria's attention is consistently drifting to stream planning despite being in different contexts, indicating need for intervention",2023-02-13 13:00:00,rock_climbing_gym,rock_climbing,2023-02-13 13:00:00,15,One hour of intense physical activity.,Transitioning to rock climbing to break stream planning cycle,False,none,,continue,0.0,,,2023-02-13 13:00:00,15,2023-02-13 13:00:00,15,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,False,none,0.0,Transitioning to rock climbing to break stream planning cycle,,2023-02-13 13:15
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 13:15:00,15,rock_climbing_gym,rock_climbing,"thud of feet on mats, scent of chalk, sound of rhythmic breathing, phone pings from the locker","[{'sim_time': '2023-02-13 12:00', 'summary': 'Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; (Maria is struggling to focus on physics due to persistent stream planning thoughts) ; Taking lunch break to reset focus, allowing some stream planning'}, {'sim_time': '2023-02-13 12:15', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is having lunch while mentally juggling stream planning and study concerns) ; Eating lunch while frequently checking phone and mentally planning tonight's Twitch stream""}, {'sim_time': '2023-02-13 12:30', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is distracted by stream planning during lunch, struggling to be present) ; Finishing lunch while frequently checking phone for stream alerts and planning game selection""}, {'sim_time': '2023-02-13 12:45', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is finishing lunch while distracted by stream planning thoughts) ; Finishing lunch while checking stream alerts and planning tonight's game selection""}, {'sim_time': '2023-02-13 13:00', 'summary': 'Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; (Maria remains distracted by stream planning during lunch, unable to focus on present moment) ; Transitioning to rock climbing to break stream planning cycle'}]",Maria Lopez is at rock_climbing_gym doing rock_climbing.,,partial,low,slipping,med,tonight's Twitch stream setup and game selection,low,persistent stream planning interfering with present activities,"['phone pings from locker', 'upcoming stream preparation thoughts']",Maria needs to fully engage in physical activity to break stream planning fixation,continue,Maria is rock climbing but still mentally preoccupied with stream planning,Maria transitioned to rock climbing to break stream planning cycle but remains partially distracted by it,2023-02-13 13:15:00,rock_climbing_gym,rock_climbing,2023-02-13 13:15:00,15,One hour of intense physical activity.,Continuing rock climbing session to refocus,True,attentional_leak,tonight's Twitch stream setup and game selection,rock_climbing,0.4,May refocus as physical exertion increases,"Maria's energetic mind keeps drifting to stream planning despite physical activity, though climbing helps ground her.",2023-02-13 13:15:00,15,2023-02-13 13:15:00,15,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,True,attentional_leak,0.4,Climbing while occasionally distracted by thoughts of tonight's stream setup,tonight's Twitch stream setup and game selection,2023-02-13 13:30
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 13:30:00,15,rock_climbing_gym,rock_climbing,"thud of feet on mats, scent of chalk, sound of rhythmic breathing, phone pings from the locker","[{'sim_time': '2023-02-13 12:15', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is having lunch while mentally juggling stream planning and study concerns) ; Eating lunch while frequently checking phone and mentally planning tonight's Twitch stream""}, {'sim_time': '2023-02-13 12:30', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is distracted by stream planning during lunch, struggling to be present) ; Finishing lunch while frequently checking phone for stream alerts and planning game selection""}, {'sim_time': '2023-02-13 12:45', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is finishing lunch while distracted by stream planning thoughts) ; Finishing lunch while checking stream alerts and planning tonight's game selection""}, {'sim_time': '2023-02-13 13:00', 'summary': 'Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; (Maria remains distracted by stream planning during lunch, unable to focus on present moment) ; Transitioning to rock climbing to break stream planning cycle'}, {'sim_time': '2023-02-13 13:15', 'summary': ""Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is rock climbing but still mentally preoccupied with stream planning) ; Climbing while occasionally distracted by thoughts of tonight's stream setup""}]",Maria Lopez is at rock_climbing_gym doing rock_climbing.,,partial,med,slipping,med,tonight's Twitch stream setup and game selection,low,Persistent stream planning interfering with present activities,"['phone pings from locker', 'thoughts of stream setup']",Maria needs to complete her workout to clear her mind before stream prep,reset_plan,Maria is physically climbing but mentally preoccupied with stream planning,Stream thoughts persist despite activity change; needs stronger focus reset,2023-02-13 13:30:00,rock_climbing_gym,rock_climbing,2023-02-13 13:30:00,15,One hour of intense physical activity.,Continuing workout with focus on physical movement,False,none,,continue,0.0,,,2023-02-13 13:30:00,15,2023-02-13 13:30:00,15,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,False,none,0.0,Continuing workout with focus on physical movement,,2023-02-13 13:45
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 13:45:00,15,rock_climbing_gym,rock_climbing,"thud of feet on mats, scent of chalk, sound of rhythmic breathing, phone pings from the locker","[{'sim_time': '2023-02-13 12:30', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is distracted by stream planning during lunch, struggling to be present) ; Finishing lunch while frequently checking phone for stream alerts and planning game selection""}, {'sim_time': '2023-02-13 12:45', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is finishing lunch while distracted by stream planning thoughts) ; Finishing lunch while checking stream alerts and planning tonight's game selection""}, {'sim_time': '2023-02-13 13:00', 'summary': 'Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; (Maria remains distracted by stream planning during lunch, unable to focus on present moment) ; Transitioning to rock climbing to break stream planning cycle'}, {'sim_time': '2023-02-13 13:15', 'summary': ""Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is rock climbing but still mentally preoccupied with stream planning) ; Climbing while occasionally distracted by thoughts of tonight's stream setup""}, {'sim_time': '2023-02-13 13:30', 'summary': 'Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; (Maria is physically climbing but mentally preoccupied with stream planning) ; Continuing workout with focus on physical movement'}]",Maria Lopez is at rock_climbing_gym doing rock_climbing.,,partial,med,slipping,med,tonight's Twitch stream setup and game selection,low,persistent stream planning despite physical activity,"['phone pings from locker', 'thoughts of stream setup']",Maria needs to complete workout before shifting focus to stream prep,continue,Maria is climbing but mentally preoccupied with stream planning,"Maria's attention keeps drifting to stream prep despite physical activity, showing partial alignment with current task",2023-02-13 13:45:00,rock_climbing_gym,rock_climbing,2023-02-13 13:45:00,15,One hour of intense physical activity.,Completing final climbing session minutes,True,attentional_leak,tonight's Twitch stream setup and game selection,rock_climbing,0.6000000000000001,May refocus when workout intensity increases,"Maria's energetic mind keeps circling back to stream prep despite physical activity, showing her enthusiasm for tonight's broadcast.",2023-02-13 13:45:00,15,2023-02-13 13:45:00,15,rock_climbing_gym,rock_climbing,One hour of intense physical activity.,True,attentional_leak,0.6000000000000001,Completing final climbing minutes while thinking about stream setup,tonight's Twitch stream setup and game selection,2023-02-13 14:00
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 14:00:00,15,rock_climbing_gym,rock_climbing,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 12:45', 'summary': ""Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is finishing lunch while distracted by stream planning thoughts) ; Finishing lunch while checking stream alerts and planning tonight's game selection""}, {'sim_time': '2023-02-13 13:00', 'summary': 'Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; (Maria remains distracted by stream planning during lunch, unable to focus on present moment) ; Transitioning to rock climbing to break stream planning cycle'}, {'sim_time': '2023-02-13 13:15', 'summary': ""Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is rock climbing but still mentally preoccupied with stream planning) ; Climbing while occasionally distracted by thoughts of tonight's stream setup""}, {'sim_time': '2023-02-13 13:30', 'summary': 'Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; (Maria is physically climbing but mentally preoccupied with stream planning) ; Continuing workout with focus on physical movement'}, {'sim_time': '2023-02-13 13:45', 'summary': ""Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is climbing but mentally preoccupied with stream planning) ; Completing final climbing minutes while thinking about stream setup""}]",Maria Lopez is at rock_climbing_gym doing rock_climbing.,,partial,med,slipping,med,tonight's Twitch stream setup and game selection,low,persistent stream planning during unrelated activities,"['upcoming stream preparation', 'game selection decisions']",Maria needs to transition focus to stream setup to resolve mental preoccupation.,reset_plan,Maria is physically active but mentally stuck on stream planning.,Persistent stream thoughts during climbing indicate unresolved planning needs.,2023-02-13 14:00:00,home:twitch_streaming_room,twitch_stream,2023-02-13 14:00:00,15,Streaming games and interacting with her audience.,Transitioning to stream prep to address persistent planning thoughts,False,none,,continue,0.0,,,2023-02-13 14:00:00,15,2023-02-13 14:00:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,Transitioning to stream prep to address persistent planning thoughts,,2023-02-13 14:15
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 14:15:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 13:00', 'summary': 'Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; (Maria remains distracted by stream planning during lunch, unable to focus on present moment) ; Transitioning to rock climbing to break stream planning cycle'}, {'sim_time': '2023-02-13 13:15', 'summary': ""Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is rock climbing but still mentally preoccupied with stream planning) ; Climbing while occasionally distracted by thoughts of tonight's stream setup""}, {'sim_time': '2023-02-13 13:30', 'summary': 'Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; (Maria is physically climbing but mentally preoccupied with stream planning) ; Continuing workout with focus on physical movement'}, {'sim_time': '2023-02-13 13:45', 'summary': ""Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is climbing but mentally preoccupied with stream planning) ; Completing final climbing minutes while thinking about stream setup""}, {'sim_time': '2023-02-13 14:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is physically active but mentally stuck on stream planning.) ; Transitioning to stream prep to address persistent planning thoughts'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,med,slipping,med,stream planning and setup,low,persistent stream-related thoughts despite activity changes,"['upcoming stream setup', 'game selection decisions', 'audience expectations']",Maria needs to fully engage with current stream to break planning fixation,continue,Maria is streaming but still mentally preoccupied with planning details,"Stream planning thoughts persist despite activity change, indicating partial alignment with current task",2023-02-13 14:15:00,home:twitch_streaming_room,twitch_stream,2023-02-13 14:15:00,15,Streaming games and interacting with her audience.,Continuing stream while managing persistent planning thoughts,True,attentional_leak,stream setup optimization,adjusting stream settings while talking to chat,0.4,audience interaction may help refocus,Maria's energetic mind keeps circling back to perfecting her stream setup despite being live.,2023-02-13 14:15:00,15,2023-02-13 14:15:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,True,attentional_leak,0.4,Streaming games while occasionally adjusting settings and thinking about stream optimization,stream setup optimization,2023-02-13 14:30
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 14:30:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 13:15', 'summary': ""Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is rock climbing but still mentally preoccupied with stream planning) ; Climbing while occasionally distracted by thoughts of tonight's stream setup""}, {'sim_time': '2023-02-13 13:30', 'summary': 'Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; (Maria is physically climbing but mentally preoccupied with stream planning) ; Continuing workout with focus on physical movement'}, {'sim_time': '2023-02-13 13:45', 'summary': ""Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is climbing but mentally preoccupied with stream planning) ; Completing final climbing minutes while thinking about stream setup""}, {'sim_time': '2023-02-13 14:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is physically active but mentally stuck on stream planning.) ; Transitioning to stream prep to address persistent planning thoughts'}, {'sim_time': '2023-02-13 14:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Maria is streaming but still mentally preoccupied with planning details) ; Streaming games while occasionally adjusting settings and thinking about stream optimization'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,med,slipping,med,stream setup optimization,low,persistent preoccupation with stream details during other activities,"['phone notifications', 'stream setup thoughts', 'audience interaction demands']",Maria needs to refocus on audience engagement to break planning fixation,continue,Streaming while mentally distracted by optimization thoughts,"Maria's stream planning thoughts persist during climbing and streaming, indicating partial alignment with current activity",2023-02-13 14:30:00,home:twitch_streaming_room,twitch_stream,2023-02-13 14:30:00,15,Streaming games and interacting with her audience.,Continuing stream while managing attention between gameplay and audience engagement,True,attentional_leak,stream setup optimization,adjusting stream settings while playing,0.5,audience question might refocus attention,"Maria's persistent stream optimization thoughts continue to pull focus during gameplay, despite trying to engage with audience.",2023-02-13 14:30:00,15,2023-02-13 14:30:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,True,attentional_leak,0.5,Streaming games while adjusting settings and thinking about stream optimization,stream setup optimization,2023-02-13 14:45
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 14:45:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 13:30', 'summary': 'Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; (Maria is physically climbing but mentally preoccupied with stream planning) ; Continuing workout with focus on physical movement'}, {'sim_time': '2023-02-13 13:45', 'summary': ""Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is climbing but mentally preoccupied with stream planning) ; Completing final climbing minutes while thinking about stream setup""}, {'sim_time': '2023-02-13 14:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is physically active but mentally stuck on stream planning.) ; Transitioning to stream prep to address persistent planning thoughts'}, {'sim_time': '2023-02-13 14:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Maria is streaming but still mentally preoccupied with planning details) ; Streaming games while occasionally adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Streaming while mentally distracted by optimization thoughts) ; Streaming games while adjusting settings and thinking about stream optimization'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,med,slipping,med,stream setup optimization,low,persistent focus on stream optimization during activities,"['phone notifications', 'stream setup thoughts']",Maria needs to refocus on audience interaction to break optimization fixation,continue,Maria is streaming but mentally preoccupied with technical setup details,Streaming activity continues but attention is split between audience and persistent optimization thoughts,2023-02-13 14:45:00,home:twitch_streaming_room,twitch_stream,2023-02-13 14:45:00,15,Streaming games and interacting with her audience.,Continuing stream while refocusing on audience engagement,True,attentional_leak,stream setup optimization,adjusting stream settings while talking to chat,0.4,May refocus when chat engagement increases,Maria's persistent optimization thoughts continue to pull focus from audience interaction despite her best efforts.,2023-02-13 14:45:00,15,2023-02-13 14:45:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,True,attentional_leak,0.4,Streaming games while adjusting settings and thinking about stream optimization,stream setup optimization,2023-02-13 15:00
